match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty
2020052,Mostafa El Badry,,Home,Abdelrahman Shika,Unknown,
2020052,Hossam Hassan,,Away,Islam Gamal,Unknown,
2020053,Mohamed Hamdi,,Away,Ahmed Magdy,Unknown,
2020054,Marwan Hamdi,,Home,Paulin Voavy,Unknown,
2020054,Shokry Naguib,,Away,,Unknown,1.0
2020054,Essam Sobhy,,Home,,Unknown,1.0
2020054,Marwan Hamdi,,Home,Shemeles Bekele,Unknown,
2020055,Hossam Hassan,,Home,,Unknown,1.0
2020055,Ahmed Ali,,Away,Ahmed Yasser,Penalty,1.0
2020055,Ragab Nabil,,Home,Sherif Reda,Free kick,
2020055,Fady Farid,,Away,,Unknown,
2020056,Emam Ashour,,Away,Ahmed Fatouh,Unknown,
2020057,Ali Maâloul,,Home,Hussein El Shahat,Pass,
2020057,Hussein El Shahat,,Home,Akram Tawfik,Pass,
2020057,Walid Soliman,,Home,Akram Tawfik,Pass,
2020057,Basem Morsy,,Away,,Unknown,
2020057,Walid Soliman,,Home,Mohamed Sherif,Pass,
2020058,Khaled Kassab,,Away,Khaled El Akhmimi,Unknown,
2020058,Mohamed El Ashri,,Home,Amr El Halwani,Unknown,
2020059,Karim El Tayeb,,Home,Joseph Ngwem,Cross,
2020059,Islam Roshdi,,Home,,Unknown,
2020060,Ahmed Samir,,Home,,Unknown,1.0
2020061,John Ebuka,,Home,Ali Fawzi,Unknown,
2020061,Sherif Dabo,,Away,,Unknown,1.0
2020061,Dinopeter Airaodion,,Home,Mostafa Dowidar,Unknown,
2020062,Ahmed Samy,,Home,Tarek Taha,Free kick,
2020062,Ramadan Sobhi,,Home,Omar Gaber,Pass,
2020062,Ramadan Sobhi,,Home,Abdallah El Said,Pass,
2020062,Haythem Jouini,,Away,Abdallah Yaisien,Pass,
2020064,Shemeles Bekele,,Away,Paulin Voavy,Unknown,
2020064,Mahmoud Alaa,,Home,Khaled El Akhmimi,Unknown,
2020064,Essam Sobhy,,Away,,Unknown,1.0
2020065,Shady Hussein,,Home,,Unknown,1.0
2020065,Ibrahim Kone,,Away,,Unknown,
2020065,Ahmed Yasser Rayan,,Home,Sherif Dabo,Unknown,
2020066,Youssef Obama,,Home,Emam Ashour,Pass,
2020067,Issahaku Yakubu,,Home,Mahmoud Marei,Unknown,
2020067,Austin Amutu,,Away,,Unknown,
2020067,Ahmed Refaat,,Away,Austin Amutu,Unknown,
2020067,Kazadi Kasengu,,Away,,Unknown,
2020068,Basem Ali,,Home,Mohamed Samir,Unknown,
2020068,Ahmed Abdelkader,,Away,Mostafa Fathi,Unknown,
2020068,Mostafa Fathi,,Away,,Unknown,
2020069,Mohamed Adel,,Home,Mohamed El Shami,Unknown,
2020069,Ramadan Sobhi,,Away,Mahmoud Hamada,Unknown,
2020070,Abdelaziz Mousa,,Away,Ahmed El-Saghiri,Unknown,
2020070,Razack Cissé,,Home,Romario Williams,Unknown,
2020070,Ahmed Safi,,Away,Amr El Halwani,Unknown,
2020070,Mohamed Osama,,Away,Ahmed Sobhi,Unknown,
2020072,Ayman Ashraf,1.0,Away,,Unknown,
2020072,Seifeddine Jaziri,,Away,Mohamed Hamdi,Pass,
2020072,Taher Mohamed,,Home,Afsha,Pass,
2020072,Mohamed Sherif,,Home,Hamdy Fathy,Header,
2020072,Afsha,,Home,Salah Mohsen,Pass,
2020073,Ibrahim Adel,,Away,Abdallah El Said,Unknown,
2020073,Mostafa Fathi,,Home,Ahmed Abdelkader,Unknown,
2020074,Nasser Mansy,,Home,Amr Gamal,Unknown,
2020074,Amr Gamal,,Home,Hassan Magdy,Unknown,
2020074,Ibrahim Kone,,Home,Amr Gamal,Unknown,
2020075,Ary Papel,,Away,Khaled Raslan,Handball ,1.0
2020075,Ahmed El Sheikh,,Home,Mahmoud El Badry,Handball ,1.0
2020075,Ary Papel,,Away,,Unknown,1.0
2020075,Ahmed El Sheikh,,Home,Ahmed El Sheikh,Penalty,1.0
2020077,John Ebuka,,Home,Dinopeter Airaodion,Unknown,
2020077,Fady Farid,,Away,Osama Ibrahim,Unknown,
2020077,John Ebuka,,Home,Mohamed Morsi,Unknown,
2020077,John Ebuka,,Home,Ramy Sabry,Unknown,
2020077,Karim Bambo,,Away,Ahmed Sherwyda,Unknown,
2020078,Ahmed Hamdi,,Home,,Unknown,
2020078,Nour El Sayed,,Home,,Unknown,1.0
2020079,Romario Williams,,Away,Mohamed El Sabahi,Unknown,
2020079,Mohamed El Sabahi,,Away,Romario Williams,Unknown,
2020079,Razack Cissé,,Away,Amar Hamdy,Unknown,
2020079,Razack Cissé,,Away,Ahmed Rashed,Unknown,
2020080,Omar Kamal,,Home,,Unknown,1.0
2020080,Ahmed Yasser Rayan,,Away,,Unknown,
2020080,Austin Amutu,,Home,Mohamed Antar,Unknown,
2020080,Ahmed Yasser Rayan,,Away,,Unknown,1.0
2020082,Ahmed Samir,,Away,,Unknown,1.0
2020082,Amr Gamal,,Away,,Unknown,
2020083,Achraf Bencharki,,Home,Achraf Bencharki,Penalty,1.0
2020083,Youssef Obama,,Home,Ferjani Sassi,Pass,
2020083,Achraf Bencharki,,Home,Zizo,Free kick,
2020083,Youssef Obama,,Home,Shikabala,Pass,
2020083,Marwan Hamdi,,Away,Abdallah Magdy,Unknown,
2020084,Ahmed Hamdi,,Away,Karim El Tayeb,Unknown,
2020084,Shady Hussein,,Home,Mahmoud Bolbol,Unknown,
2020084,Ahmed Yasser Rayan,,Home,,Unknown,1.0
2020086,Austin Amutu,,Away,Ahmed Shedid Kenawi,Unknown,
2020086,Ahmed Hamed Shousha,,Away,Saïdou Simporé,Unknown,
2020086,Ahmed Refaat,,Away,,Unknown,1.0
2020087,Seifeddine Jaziri,,Home,Ahmed Daouda,Unknown,
2020087,Kareem Tarek,,Away,Karim Fouad,Unknown,
2020087,Ahmed Daouda,,Home,,Unknown,
2020088,Abdelkabir El Ouadi,,Away,,Unknown,
2020088,Mostafa Fathi,,Away,,Unknown,1.0
2020090,Mahmoud Shabana,,Home,Amr El Halwani,Unknown,
2020090,Mido,1.0,Away,,Unknown,
2020091,Wahab Ahadzi,,Away,,Unknown,
2020091,Mohamed Ragab,,Home,,Unknown,
2020091,Mamadou Ndioko Niass,,Away,Mohamed Abdelmaguid,Unknown,
2020091,Nour El Sayed,,Home,,Unknown,
2020091,Mamadou Ndioko Niass,,Away,Mohamed Abdelmaguid,Unknown,
2020092,Ferjani Sassi,,Away,Emam Ashour,Unknown,
2020092,Abdo Yehia,,Home,,Unknown,
2020092,Khaled El Akhmimi,,Home,,Unknown,
2020094,Mahmoud Wadi,,Away,Mohamed Farouk,Unknown,
2020094,Ramy Sabry,,Home,,Unknown,1.0
2020094,John Ebuka,,Home,Mostafa Dowidar,Unknown,
2020094,Dinopeter Airaodion,,Home,,Unknown,
2020094,Diego Rolán,,Away,,Unknown,
2020095,Ahmed Samir,,Home,,Unknown,1.0
2020095,Ahmed Daouda,,Away,Abdallah Yaisien,Unknown,
2020096,Karim El Deeb,,Home,,Unknown,1.0
2020097,Shemeles Bekele,,Home,Hosny Fathi,Unknown,
2020097,Paulin Voavy,,Home,Shemeles Bekele,Unknown,
2020097,Basem Morsy,,Home,Shemeles Bekele,Unknown,
2020097,Salah Amin,,Away,Jorginho,Unknown,
2020098,Halimo,,Away,Ahmed Abdelkader,Unknown,
2020098,Hussein El Shahat,,Home,Amr El Solia,Unknown,
2020098,Hossam Hassan,,Away,Ragab Nabil,Unknown,
2020099,Asem Salah,,Home,,Unknown,1.0
2020099,Louay Wael,,Away,Amoory,Unknown,
2020100,Diego Rolán,,Home,,Unknown,1.0
2020101,Mido,,Away,Amr El Halwani,Unknown,
2020101,Mohamed Talaat,,Home,Mostafa El Badry,Unknown,
2020102,Omar Kamal,,Away,Austin Amutu,Unknown,
2020103,Abdo Yehia,,Away,Hesham Balaha,Unknown,
2020104,Zizo,,Home,,Unknown,1.0
2020104,Youssef Obama,,Home,Emam Ashour,Unknown,
2020105,Basem Morsy,,Away,Muftah Taktak,Unknown,
2020105,Sherif Dabo,,Home,,Unknown,1.0
2020106,Dinopeter Airaodion,,Away,Karim Fouad,Unknown,
2020106,Hossam Hassan,,Home,,Unknown,1.0
2020107,Badr Benoun,,Away,Mohamed Sherif,Penalty,1.0
2020107,Salah Mohsen,,Away,Marwan Mohsen,Header,
2020108,Ahmed Yasser Rayan,,Away,Mido Gaber,Unknown,
2020108,Mohamed Camacho,1.0,Away,,Unknown,
2020109,Shemeles Bekele,,Home,Mody,Unknown,
2020110,Hossam Hassan,,Away,,Unknown,1.0
2020110,Amr Marei,,Home,Islam Mohareb,Unknown,
2020111,Youssef Obama,,Home,,Unknown,
2020111,Shokry Naguib,,Away,Benson Shilongo,Unknown,
2020111,Ferjani Sassi,,Home,Youssef Obama,Unknown,
2020112,Mohamed Hamdi,,Away,Luis Hinestroza,Unknown,
2020112,Luis Hinestroza,,Away,Youssef El Gohary,Unknown,
2020112,Omar Saviola,,Away,,Unknown,1.0
2020112,Omar El Said,,Home,,Unknown,1.0
2020112,Omar El Said,,Home,,Unknown,
2020113,Mohamed Helal,,Away,,Unknown,1.0
2020113,Fawzi El Henawy,,Home,Karim El Deeb,Unknown,
2020113,Emmanuel Okwi,,Home,,Unknown,
2020114,Fady Farid,,Away,Mohamed Bassiouny,Unknown,
2020114,Mohamed Bassiouny,,Away,Fady Farid,Unknown,
2020115,Omar Gaber,,Away,,Unknown,
2020115,Omar Kamal,,Home,,Unknown,1.0
2020115,Mahmoud Wadi,,Away,Mohamed Hamdi,Unknown,
2020116,Hussein El Shahat,,Away,Rami Rabia,Unknown,
2020116,Mohamed Sherif,,Away,Hussein El Shahat,Unknown,
2020116,Amr El Solia,,Away,Afsha,Unknown,
2020116,Ramy Sabry,,Home,,Unknown,1.0
2020117,Shemeles Bekele,,Away,,Unknown,
2020118,Abdelaziz Mousa,,Away,,Unknown,
2020119,Karim El Deeb,,Away,Elsayed Salem,Unknown,
2020119,Sherif Dabo,,Home,,Unknown,
2020120,Ahmed El Sheikh,,Away,,Unknown,1.0
2020121,Mohamed El Shami,,Home,Benson Shilongo,Unknown,
2020121,Mohamed Sherif,,Away,Mohamed Morsi,Unknown,
2020122,Omar Kamal,,Away,,Unknown,1.0
2020122,Abdelkabir El Ouadi,,Home,Mohammed Al-Tarhouni,Unknown,
2020123,Osama Galal,,Home,Islam Issa,Unknown,
2020123,Omar El Said,,Away,Naser Naser,Unknown,
2020124,Ahmed Samir,,Away,,Unknown,
2020124,Junior Ajayi,,Home,Afsha,Cross,
2020124,Junior Ajayi,,Home,Walter Bwalya,Header,
2020126,Mostafa Fathi,,Away,Derrick Nsibambi,Unknown,
2020126,Omar El Said,,Home,,Unknown,1.0
2020126,Omar El Said,,Home,,Unknown,1.0
2020126,Mostafa Fathi,,Away,,Unknown,1.0
2020130,Romario Williams,,Home,Elsayed Salem,Unknown,
2020130,Razack Cissé,,Home,,Unknown,
2020131,Ibrahim Yehia,,Away,Ramy Sabry,Unknown,
2020131,Amr Gamal,,Home,Nasser Mansy,Unknown,
2020132,Ramadan Sobhi,,Away,,Unknown,1.0
2020132,Mahmoud Hamada,,Away,Islam Issa,Unknown,
2020133,Achraf Bencharki,,Home,Ferjani Sassi,Unknown,
2020133,Emam Ashour,,Home,Ferjani Sassi,Unknown,
2020134,Mohamed Sherif,,Away,,Unknown,
2020134,Omar Kamal,,Home,Amr Moussa,Unknown,
2020134,Mohamed Sherif,,Away,Akram Tawfik,Unknown,
2020135,Hossam Hassan,,Home,,Unknown,1.0
2020135,Ahmed Abdelkader,,Home,Mostafa Fathi,Unknown,
2020135,Ahmed Abdelkader,,Home,Mostafa Fathi,Unknown,
2020135,Hossam Hassan,,Home,,Unknown,
2020135,Abdelkabir El Ouadi,,Home,Mostafa Fathi,Unknown,
2020136,Ramy Sabry,,Home,,Unknown,1.0
2020136,Emeka Christian Eze,,Away,Hassan Ali,Unknown,
2020137,Ahmed El Sheikh,,Away,Yehia Hamed,Unknown,
2020138,Romario Williams,,Away,Elsayed Salem,Unknown,
2020139,Karim El Debes,,Away,Mohamed Abdelaati,Unknown,
2020139,Mahmoud Marei,1.0,Home,,Unknown,
2020139,Ahmed Said,,Away,,Unknown,1.0
2020140,Fakhreddine Ben Youssef,,Away,Shokry Naguib,Unknown,
2020140,Amr Gamal,,Home,,Unknown,
2020141,Mohamed Farouk,,Home,,Unknown,
2020141,Abdallah Magdy,,Away,Muftah Taktak,Unknown,
2020142,Achraf Bencharki,,Away,,Unknown,1.0
2020142,Hamid Ahadad,,Away,,Unknown,
2020143,Taher Mohamed,,Home,Akram Tawfik,Pass,
2020143,Mohamed Naguib,,Away,Amr El Saadawy,Free kick,
2020145,Mohamed Abdelmonem,,Away,,Unknown,
2020145,Basem Morsy,,Home,,Unknown,
2020146,Omar Kamal,,Home,,Unknown,1.0
2020147,Fakhreddine Ben Youssef,,Home,,Unknown,1.0
2020147,Ahmed Yasser Rayan,,Away,,Unknown,1.0
2020147,Mohamed Ibrahim,,Away,Shady Hussein,Unknown,
2020148,Luis Hinestroza,,Away,Karim Mostafa,Unknown,
2020148,Mostafa Ibrahim,,Home,Elsayed Salem,Unknown,
2020148,Emmanuel Okwi,,Home,,Unknown,
2020148,Romario Williams,,Home,Emmanuel Okwi,Unknown,
2020148,Youssef El Gohary,,Away,Luis Hinestroza,Unknown,
2020148,Semo,,Home,,Unknown,
2020149,Nour El Sayed,,Home,,Unknown,
2020150,Hesham Balaha,,Home,,Unknown,
2020150,Dodo Elgabas,,Away,Mohamed Hamdi,Cross,
2020150,Diego Rolán,,Away,Mohamed Hamdi,Cross,
2020150,Ahmed El Nadry,,Home,Mohamed Hemdan,Pass,
2020151,Youssef Obama,,Home,Hamid Ahadad,Pass,
2020151,Hamid Ahadad,,Home,Abdallah Gomaa,Cross,
2020151,Hamid Ahadad,,Home,Achraf Bencharki,Unknown,
2020151,Asem Salah,,Away,Ahmed Yassin,Penalty,1.0
2020151,Zizo,,Home,Zizo,Penalty,1.0
2020152,Kahraba,,Away,Hussein El Shahat,Cross,
2020152,Mohamed Sherif,,Away,Ali Maâloul,Cross,
2020152,Emmanuel Karbogi,,Home,,Unknown,
2020152,Walter Bwalya,,Away,Hussein El Shahat,Pass,
2020153,Ragab Nabil,,Away,Mostafa Fathi,Unknown,
2020153,Fathi Mabrouk,,Home,,Unknown,1.0
2020154,Mahmoud Shabana,,Home,Amr El Halwani,Unknown,
2020155,Islam Mohareb,,Away,Nasser Mansy,Unknown,
2020155,Nasser Mansy,,Away,Mohanad Lasheen,Unknown,
2020155,Ahmed Samir,,Away,Nasser Mansy,Unknown,
2020155,Ahmed Samir,,Away,Islam Mohareb,Unknown,
2020156,Mohamed Helal,,Home,Issahaku Yakubu,Unknown,
2020156,Ahmed Ali,,Away,,Unknown,
2020156,Mohamed Helal,,Home,,Unknown,1.0
2020156,Ahmed Ali,,Away,Mido Mostafa,Unknown,
2020156,Mohamed Helal,,Home,,Unknown,
2020156,Ahmed Atef,,Home,Jorginho,Unknown,
2020157,Farid Shawky,1.0,Home,,Unknown,
2020157,Shokry Naguib,,Home,Mohamed Ammar,Unknown,
2020157,Mohamed Grendo,,Away,,Unknown,
2020158,Ahmed Ali,,Away,Mohamed Bazoka,Unknown,
2020158,Saleh Gomaa,,Home,Mohamed Ibrahim,Unknown,
2020159,Mohamed Hamdi,,Away,Ahmed Tawfik,Unknown,
2020159,Eric Traoré,,Away,Ahmed Tawfik,Unknown,
2020160,Mohamed Samir,,Away,Abdallah Yaisien,Penalty,1.0
2020160,Achraf Bencharki,,Home,Hamid Ahadad,Penalty,1.0
2020160,Achraf Bencharki,,Home,Hamza Mathlouthi,Cross,
2020160,Abdallah Yaisien,,Away,,Unknown,
2020161,Mody,,Home,Basem Morsy,Penalty,1.0
2020161,Mohamed Sherif,,Away,Ali Maâloul,Cross,
2020161,Mohamed Sherif,,Away,Hussein El Shahat,Pass,
2020161,Mohamed Desouki,1.0,Away,,Unknown,
2020161,Afsha,,Away,,Unknown,
2020162,Ahmed Gomaa,,Home,Ahmed Refaat,Unknown,
2020163,Ahmed El Shimi,,Home,,Unknown,
2020164,Mahmoud Kaoud,,Home,Asem Salah,Unknown,
2020164,Ahmed Yasser Rayan,,Away,Shady Hussein,Unknown,
2020165,Razack Cissé,,Away,Khaled El Ghandour,Unknown,
2020165,Emmanuel Okwi,,Away,,Unknown,
2020165,Mahmoud El Badry,,Home,Ragab Nabil,Unknown,
2020165,Ahmed Manga,1.0,Home,,Unknown,
2020166,Amr Gamal,,Home,Islam Mohareb,Unknown,
2020166,Amr Marei,,Home,Ahmed Samir,Unknown,
2020166,Islam Mohareb,,Home,Ahmed Zola,Unknown,
2020167,Shokry Naguib,,Away,Ahmed Mostafa,Unknown,
2020167,Ary Papel,,Away,Emad Hamdi,Unknown,
2020168,Dinopeter Airaodion,,Home,Mostafa Shakshak,Unknown,
2020168,Kareem Tarek,,Home,Mostafa Shakshak,Unknown,
2020169,Abdallah El Said,,Away,Eric Traoré,Unknown,
2020169,Achraf Bencharki,,Home,,Unknown,1.0
2020170,Ashraf El Sayed,,Home,Hesham Balaha,Unknown,
2020171,Sayed Shabrawy,1.0,Away,,Unknown,
2020171,Fady Farid,,Away,Maarouf Yussuf,Unknown,
2020171,Ahmed Yasser,,Away,Ahmed Ali,Unknown,
2020171,Mohamed Abdelmaguid,,Home,,Unknown,1.0
2020172,Mido Gaber,,Home,Shady Hussein,Unknown,
2020172,Omar Saviola,,Away,,Unknown,
2020173,Omar Kamal,,Away,Ahmed Refaat,Unknown,
2020173,Mido,,Home,Amr El Halwani,Unknown,
2020173,Ahmed Gomaa,,Away,,Unknown,
2020173,Mohamed Osama,,Home,Solomon Mensah,Unknown,
2020173,Austin Amutu,,Away,Omar Kamal,Unknown,
2020174,Fakhreddine Ben Youssef,,Home,Shokry Naguib,Unknown,
2020174,Amr El Saadawy,,Away,Serge Arnaud Aka,Unknown,
2020174,Nour El Sayed,,Away,,Unknown,1.0
2020174,Fakhreddine Ben Youssef,,Home,,Unknown,
2020174,Mohamed Sadek,,Home,,Unknown,
2020175,Ahmed Samir,,Away,,Unknown,1.0
2020175,Nasser Mansy,,Away,Hassan Magdy,Unknown,
2020176,Ahmed Eid,,Home,Ahmed El Sheikh,Unknown,
2020177,Ahmed Said,,Home,,Unknown,1.0
2020177,Ahmed Samy,,Away,Ahmed Fathi,Unknown,
2020177,Ibrahim Adel,,Away,Mohamed Hamdi,Unknown,
2020177,Islam Issa,,Away,Abdallah El Said,Unknown,
2020178,Badr Benoun,,Away,,Unknown,1.0
2020178,Afsha,,Away,Hussein El Shahat,Unknown,
2020178,Mohamed El Sabahi,,Home,Khaled El Ghandour,Unknown,
2020179,Achraf Bencharki,,Home,Shikabala,Unknown,
2020179,Mostafa Fathi,,Away,Abdelkabir El Ouadi,Unknown,
2020179,Tarek Hamed,,Home,Achraf Bencharki,Unknown,
2020180,Mohamed Ramadan,,Away,,Unknown,1.0
2020180,Mohamed Samir,,Home,,Unknown,1.0
2020181,Mohanad Lasheen,,Home,,Unknown,
2020181,Hesham Balaha,,Away,,Unknown,
2020181,Amr Gamal,,Home,,Unknown,
2020181,Amr Gamal,,Home,,Unknown,
2020184,Ramadan Sobhi,,Home,,Unknown,1.0
2020184,Shady Hussein,,Away,Saleh Gomaa,Unknown,
2020184,Ahmed Yasser Rayan,,Away,Saleh Gomaa,Unknown,
2020184,Ahmed Yasser Rayan,,Away,Mohamed Ibrahim,Unknown,
2020184,Ahmed Mohsen,,Away,,Unknown,
2020184,Dodo Elgabas,,Home,,Unknown,
2020185,Mido,,Away,,Unknown,1.0
2020185,Louay Wael,,Home,Amr El Saadawy,Unknown,
2020186,Fakhreddine Ben Youssef,,Away,Mohamed Hashem,Unknown,
2020186,Ary Papel,,Away,Emad Hamdi,Unknown,
2020187,Mohamed Nadi,,Home,,Unknown,
2020187,Atthar Eltahir,,Home,,Unknown,
2020187,Salah Amin,,Away,,Unknown,
2020188,Salah Mohsen,,Home,Amr El Solia,Unknown,
2020188,Ferjani Sassi,,Away,Hazem Emam,Unknown,
2020189,Mohamed Hamdi,,Away,,Unknown,1.0
2020190,Ashraf Magdy,,Away,,Unknown,
2020190,Hussein El Sayed,,Home,Ahmed Madbouli,Unknown,
2020190,Shokry Naguib,,Home,,Unknown,
2020190,Shokry Naguib,,Home,Ahmed Madbouli,Unknown,
2020190,Amr El Halwani,,Away,,Unknown,1.0
2020191,Hassan Ali,,Away,,Unknown,1.0
2020191,Islam Fouad,,Home,,Unknown,
2020191,Kazadi Kasengu,,Away,Mohamed Antar,Unknown,
2020192,Youssef Obama,,Home,Seifeddine Jaziri,Unknown,
2020192,Ramy Sabry,,Away,,Unknown,1.0
2020192,Achraf Bencharki,,Home,Youssef Obama,Unknown,
2020192,Mahmoud Alaa,,Home,Zizo,Unknown,
