match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty
2019034,Mahmoud Sayed,,Home,Mohamed Salem,Pass,
2019034,Oumed Oukri,,Away,Mohamed Tarek,Cross,
2019034,Mohamed Samir,,Home,Farouck Kabore,Header,
2019036,Mohamed Salem,,Away,Seifeddine Jaziri,Cross,
2019036,Ferjani Sassi,,Home,Zizo,Corner,
2019036,Zizo,,Home,Tarek Hamed,Pass,
2019037,Abdallah El Said,,Away,Eric Traoré,Pass,
2019037,Eric Traoré,,Away,Abdallah El Said,Pass,
2019037,Abdallah El Said,,Away,,Unknown,
2019037,Moaz El Henawy,,Home,Mohamed Hamdi,Handball ,1.0
2019037,Mohamed Vieira Sanogo,,Home,Ahmed Shedid Kenawi,Unknown,
2019038,Emad Fathi,,Home,Mahmoud Wadi,Header,
2019038,Muftah Taktak,,Home,Ahmed Hamed Shousha,Pass,
2019039,Gebna,,Home,,Unknown,
2019040,Marwan Hamdi,,Home,Issahaku Yakubu,Cross,
2019040,Riga,,Home,Rafik Kabou,Cross,
2019040,Salah Ashour,,Away,Paulin Voavy,Pass,
2019040,Moses Odo,,Away,Salah Amin,Cross,
2019041,Walid Soliman,,Away,Ali Maâloul,Pass,
2019041,Walid Soliman,,Away,Marwan Mohsen,Unknown,
2019041,Walid Soliman,,Away,,Unknown,
2019041,Hussein El Shahat,,Away,Walid Azaro,Cross,
2019042,Ronald Ngah,,Home,,Unknown,
2019042,Ahmed Samir,,Away,Kareem Tarek,Pass,
2019042,Hossam Hassan,,Home,Karim Yehia,Cross,
2019044,Ahmed Refaat,,Away,Razack Cissé,Penalty,1.0
2019045,Mohamed Bassiouny,,Home,Mohamed Sherif,Unknown,
2019045,Mahmoud Alaa,,Away,Mohamed Ounajem,Penalty,1.0
2019045,Mohamed Sherif,,Home,Abdelrahman Amer,Pass,
2019046,Mostafa Soltan,,Home,Willis Furtado,Unknown,
2019047,Amr El Halwani,,Away,,Unknown,
2019047,Ahmed Sherwyda,,Away,Nana Antwi Manu,Pass,
2019047,Moses Odo,,Home,Hosny Fathi,Pass,
2019048,Hossam Hassan,,Away,Ahmed Homos,Pass,
2019048,Hossam Hassan,,Away,Mohamed Nadi,Cross,
2019048,Islam Fouad,,Home,Ehab Samir,Corner,
2019048,Mido Gamal,,Home,Ahmed Elalfi,Free kick,
2019049,John Antwi,,Home,Mohamed Farouk,Cross,
2019049,Oumed Oukri,,Away,Ahmed El-Saghiri,Pass,
2019049,Mohamed Farouk,,Home,Islam Issa,Cross,
2019049,Oumed Oukri,,Away,Ahmed Abdelzaher,Pass,
2019051,Mohamed Salem,,Home,Mohamed Talaat,Unknown,
2019051,Mohamed Salem,,Home,Maarouf Yussuf,Cross,
2019052,Mahmoud Rizk,,Home,,Unknown,
2019052,Emmanuel Okwi,,Home,,Unknown,
2019052,Razack Cissé,,Home,Khaled Kamar,Unknown,
2019053,Ali Maâloul,,Home,Ali Maâloul,Penalty,1.0
2019053,Junior Ajayi,,Home,Kahraba,Pass,
2019053,Kahraba,,Home,Junior Ajayi,Pass,
2019054,Ramy Sabry,,Away,Abdelrahman Amer,Free kick,
2019054,Ramy Sabry,,Away,Abdelrahman Amer,Cross,
2019054,Mohamed Sherif,,Away,,Unknown,
2019054,Mohamed Rizk,,Away,Mohamed Sherif,Pass,
2019054,Amoory,,Home,Allan Kyambadde,Unknown,
2019055,Nasser Maher,,Away,,Unknown,
2019055,Basem Morsy,,Home,Mohamed Vieira Sanogo,Unknown,
2019057,Mohamed El Shami,,Home,Abdelrahman Magdi,Corner,
2019057,Mohamed Hashem,,Home,Humam Tariq,Cross,
2019058,Ramadan Sobhi,,Away,,Unknown,
2019058,Walid Azaro,,Away,Hussein El Shahat,Pass,
2019058,Ahmed El Sheikh,,Away,Amr El Solia,Pass,
2019060,Mohamed Samir,,Away,Seifeddine Jaziri,Penalty,1.0
2019061,Mostafa Mohamed,,Home,Mohamed Ounajem,Cross,
2019061,Mahmoud Alaa,,Home,Achraf Bencharki,Penalty,1.0
2019062,Ahmed Samir,,Away,Amr Gamal,Pass,
2019062,Fady Farid,,Home,,Unknown,
2019063,Humam Tariq,,Away,Mohamed El Shami,Pass,
2019064,Nasser Maher,,Home,Islam Gamal,Penalty,1.0
2019065,Amr El Solia,,Home,,Unknown,
2019066,Mamadou Ndioko Niass,,Away,,Unknown,
2019067,Marwan Hamdi,,Away,,Unknown,
2019068,Ahmed Refaat,,Away,Razack Cissé,Penalty,1.0
2019068,Salah Amin,,Home,Moses Odo,Pass,
2019068,Ahmed Refaat,,Away,Khaled Kamar,Pass,
2019068,Moses Odo,,Home,Salah Ashour,Pass,
2019068,Razack Cissé,,Away,Ahmed Refaat,Pass,
2019069,Mohamed Shehata,,Home,Kareem Tarek,Unknown,
2019069,Mostafa Mohamed,,Away,Youssef Obama,Unknown,
2019069,Nasser Mansy,,Home,,Unknown,
2019069,Ahmed Samir,,Home,Asem Salah,Unknown,
2019069,Karim Bambo,,Away,Youssef Obama,Unknown,
2019070,Ahmed Hamdi,,Away,Ahmed Yasser Rayan,Pass,
2019070,Abdallah El Said,,Home,Mohamed Hamdi,Cross,
2019070,Ahmed Yasser Rayan,,Away,Ahmed Hamdi,Cross,
2019070,Abdallah El Said,,Home,John Antwi,Header,
2019070,Walter Bwalya,,Away,Allan Kyambadde,Cross,
2019071,Mohamed Sherif,,Home,,Unknown,
2019072,Walid Soliman,,Away,Mohamed Hany,Cross,
2019073,Mohamed Adel,,Away,Ahmed Shedid Kenawi,Cross,
2019074,Mohamed Salem,,Away,Karim Mostafa,Pass,
2019075,Mahmoud Rambo,,Away,Hesham Abdelhamid,Pass,
2019075,Mahmoud Shabana,1.0,Home,Khaled Kamar,Header,
2019075,Mahmoud Rizk,,Home,Ahmed Refaat,Corner,
2019076,Mohamed El Shazly,,Away,Ahmed Elalfi,Corner,
2019076,Essam Sobhy,,Home,Mohamed Ramadan,Penalty,1.0
2019078,Amr Barakat,,Home,Ahmed Hamdi,Pass,
2019078,Akram Tawfik,,Home,,Unknown,
2019079,Abdelkabir El Ouadi,,Home,,Unknown,
2019079,Rafik Kabou,,Home,Issahaku Yakubu,Pass,
2019079,Mohamed Sherif,,Away,Abdelrahman Emad,Pass,
2019079,Mahmoud Kaoud,,Away,Karim Fouad,Cross,
2019079,Mohamed Sherif,,Away,Osama Galal,Pass,
2019080,Abdallah El Said,,Away,,Unknown,
2019080,Hassan Ali,,Home,,Unknown,
2019081,Seifeddine Jaziri,,Home,Amir Abed,Cross,
2019081,Mohamed Samir,,Home,,Unknown,
2019082,Ahmed El Sheikh,,Home,Ali Maâloul,Corner,
2019082,Afsha,,Home,Junior Ajayi,Pass,
2019082,Walid Azaro,,Home,Mohamed Hany,Cross,
2019082,Ali Maâloul,,Home,Mahmoud Rizk,Handball ,1.0
2019083,Mohamed El Sabahi,,Away,,Unknown,
2019083,Onosh,,Home,Ahmed Elalfi,Header,
2019083,Mohamed El Sabahi,,Away,Badara Sylla,Pass,
2019083,Abdelrahman El Dah,,Home,Onosh,Penalty,1.0
2019084,Ahmed El Sheikh,,Home,,Unknown,1.0
2019084,Ouka,1.0,Away,Mido Gaber,Cross,
2019084,Mido Gaber,,Away,Moses Odo,Penalty,1.0
2019084,Reda El Weeshi,,Home,Abdelrahman Gondaya,Pass,
2019087,Ahmed Yasser,,Away,Muftah Taktak,Unknown,
2019088,Ronald Ngah,,Home,Mohammed Al-Tarhouni,Pass,
2019088,Mohammed Al-Tarhouni,,Home,Hossam Hassan,Pass,
2019088,Ahmed Hamdi,,Away,,Unknown,
2019089,Abdallah El Said,,Home,Ibrahim Hassan,Penalty,1.0
2019090,Mahmoud Rambo,,Home,Ahmed Youssef,Unknown,
2019090,Ahmed El Sheikh,,Home,,Unknown,1.0
2019090,Ahmed Kattawy,,Away,Hossam Ghaly,Unknown,
2019092,Mohamed Samir,,Away,,Unknown,
2019093,Emad Hamdi,,Home,Mohamed Hashem,Unknown,
2019093,Ramy Sabry,,Away,Omar Saviola,Penalty,1.0
2019094,Ali Maâloul,,Away,,Unknown,1.0
2019094,Afsha,,Away,,Unknown,
2019095,Ahmed Sherwyda,,Home,Mohamed Osama,Pass,
2019096,Hossam Hassan,,Away,Khaled Abdelfattah,Cross,
2019096,Saïdou Simporé,,Home,,Unknown,1.0
2019096,Mahmoud Wadi,,Home,Omar Kamal,Unknown,
2019097,Mostafa Mohamed,,Home,Tarek Hamed,Pass,
2019097,Zizo,,Home,Youssef Obama,Pass,
2019098,Ahmed Kaboria,,Away,Kareem Tarek,Pass,
2019098,Riga,,Home,,Unknown,
2019098,Talla Ndiaye,,Away,Ahmed Zola,Unknown,
2019098,Talla Ndiaye,,Away,Ahmed Kaboria,Free kick,
2019099,Seifeddine Jaziri,,Home,,Unknown,
2019099,Mostafa Shebeita,,Away,,Unknown,
2019100,Omar El Said,,Away,Islam Gaber,Pass,
2019100,Walid Adel,,Home,,Unknown,
2019100,Walid Adel,,Home,Onosh,Penalty,1.0
2019100,Mohamed Ounajem,,Away,Zizo,Cross,
2019100,Zizo,,Away,Achraf Bencharki,Unknown,
2019101,Junior Ajayi,,Home,,Unknown,
2019101,Marwan Mohsen,,Home,Afsha,Unknown,
2019101,Marwan Mohsen,,Home,Afsha,Unknown,
2019101,Ahmed El Sheikh,,Away,,Unknown,
2019102,Mohamed El Sabahi,,Home,Abdelaziz Emam,Penalty,1.0
2019102,Ahmed Hamdi,,Away,Amoory,Penalty,1.0
2019103,Basem Morsy,,Home,,Unknown,
2019103,Mahmoud Wadi,,Away,Muftah Taktak,Unknown,
2019104,Dodo Elgabas,,Home,,Unknown,
2019105,Mohamed Grendo,,Away,Anthony Lokosa,Unknown,
2019105,Mohamed Grendo,,Away,Anthony Lokosa,Unknown,
2019105,Mohamed Grendo,,Away,Mohamed Shatta,Unknown,
2019106,Mohamed Helal,,Away,Issahaku Yakubu,Free kick,
2019106,Ronald Ngah,,Home,Nasser Maher,Free kick,
2019106,Rafik Kabou,,Away,Mohamed Helal,Pass,
2019106,Mohamed Koffi,,Home,Nasser Maher,Free kick,
2019106,Riga,,Away,Ahmed Said,Pass,
2019108,Seifeddine Jaziri,,Away,,Unknown,
2019108,Shokry Naguib,,Away,Karim Mostafa,Unknown,
2019108,Karim Mostafa,,Away,,Unknown,
2019108,Reda El Weeshi,,Home,,Unknown,
2019110,Ramy Sabry,,Away,Mohamed Bassiouny,Free kick,
2019110,Mohamed Mosaad,,Home,Asem Said,Cross,
2019111,Abdelrahman Magdi,,Home,Benson Shilongo,Pass,
2019111,Piqueti,,Home,,Unknown,
2019111,Nasser Mansy,,Away,Talla Ndiaye,Header,
2019112,Khaled Walid,1.0,Away,Mahmoud Adel,Corner,
2019112,Riga,,Home,Abdallah Mahmoud,Penalty,1.0
2019113,Shikabala,,Away,Mohamed Abdelghani,Pass,
2019113,Mohamed Ounajem,,Away,Youssef Obama,Pass,
2019114,Hussein El Shahat,,Home,,Unknown,1.0
2019114,Kahraba,,Home,,Unknown,
2019114,Ahmed El Sheikh,,Home,Ali Maâloul,Pass,
2019114,Marwan Mohsen,,Home,Kahraba,Pass,
2019114,Kahraba,,Home,Amr El Solia,Pass,
2019115,Fady Farid,,Away,Mostafa Dowidar,Cross,
2019115,Amr Moussa,,Home,Austin Amutu,Penalty,1.0
2019115,Mido,,Away,Ahmed Hamed Shousha,Handball ,1.0
2019115,Amr Moussa,,Home,Muftah Taktak,Penalty,1.0
2019116,Abdallah El Said,,Away,,Unknown,
2019116,Mohamed Anwar,,Home,Emmanuel Okwi,Pass,
2019117,Ibrahim Yehia,,Home,Abdelrahman Amer,Free kick,
2019117,Mostafa Soltan,,Away,Mostafa Soltan,Penalty,1.0
2019117,Mohamed Sherif,,Home,Mahmoud Kaoud,Pass,
2019118,Moussa Diawara,,Home,Ibrahim Abdel-Khalik,Pass,
2019119,Benson Shilongo,,Away,Baher El Mohamady,Unknown,
2019119,Ibrahim Aboul-Yazid,1.0,Home,Nasser Maher,Cross,
2019120,Hussein El Shahat,,Away,Amr El Solia,Pass,
2019120,Walid Soliman,,Away,Amr El Solia,Cross,
2019121,Hossam Arafat,,Away,Vasilios Bouzas,Pass,
2019121,Abdelkabir El Ouadi,,Away,Ahmed Ramadan,Pass,
2019121,Ahmed Ramadan,,Away,Issahaku Yakubu,Corner,
2019121,Fady Farid,,Home,,Unknown,1.0
2019122,Emmanuel Okwi,,Away,Ahmed Refaat,Pass,
2019122,Ahmed Refaat,,Away,Razack Cissé,Pass,
2019122,Khaled Kamar,,Away,Ahmed Refaat,Corner,
2019123,Onosh,,Home,Islam Fouad,Pass,
2019124,Abdallah El Said,,Home,Dodo Elgabas,Penalty,1.0
2019124,Abdallah El Said,,Home,Mohamed Farouk,Pass,
2019124,Salah Amin,,Away,Ali Gabr,Handball ,1.0
2019124,Mohamed Hamdi,,Home,Ibrahim Hassan,Pass,
2019125,Mahmoud Alaa,,Home,Ferjani Sassi,Header,
2019126,Mohamed Samir,,Home,,Unknown,
2019126,Luis Hinestroza,,Home,,Unknown,
2019127,Karim El Tayeb,,Away,Ahmed Amer,Cross,
2019127,Mostafa Gamal,,Home,Anthony Lokosa,Penalty,1.0
2019127,Mostafa Gamal,1.0,Away,Mostafa Dowidar,Cross,
2019128,Mido Gaber,,Home,,Unknown,
2019128,Amr Gamal,,Away,Mohanad Lasheen,Pass,
2019129,Mostafa Mohamed,,Away,Youssef Obama,Unknown,
2019129,Ahmed Said,,Home,Vasilios Bouzas,Cross,
2019130,Ahmed Yasser Rayan,,Away,Akram Tawfik,Pass,
2019130,Saïdou Simporé,,Home,Mahmoud Wadi,Penalty,1.0
2019130,Akram Tawfik,,Away,,Unknown,
2019131,Mostafa Soltan,,Home,Willis Furtado,Unknown,
2019131,Nabil Dunga,,Away,John Antwi,Unknown,
2019131,Islam Issa,,Away,Nabil Dunga,Unknown,
2019132,Mohamed Hashem,,Home,,Unknown,
2019132,Moaz El Henawy,,Away,Mohamed El Shami,Handball ,1.0
2019132,Baher El Mohamady,,Home,Moaz El Henawy,Handball ,1.0
2019132,Mohamed Ragab,,Away,Ahmed Shedid Kenawi,Cross,
2019132,Fakhreddine Ben Youssef,,Home,Mohamed El Shami,Pass,
2019133,Khaled Abdelfattah,1.0,Home,,Unknown,
2019133,Emad El-Sayed,1.0,Away,Islam Gamal,Cross,
2019134,Mohamed Hany,,Home,Ayman Ashraf,Cross,
2019134,Ali Maâloul,,Home,,Unknown,
2019135,Fady Farid,,Home,Ibrahim El Kadi,Unknown,
2019135,Fakhreddine Ben Youssef,,Away,,Unknown,
2019135,Mohamed Abdelmaguid,,Home,Mohamed Abdelmaguid,Penalty,1.0
2019137,Mahmoud Kaoud,,Home,Abdelrahman Emad,Cross,
2019137,Mohamed Sherif,,Home,Mohamed Rizk,Header,
2019137,Seifeddine Jaziri,,Away,Seifeddine Jaziri,Penalty,1.0
2019138,Mido Gaber,,Away,Shemeles Bekele,Penalty,1.0
2019138,Ragab Nabil,,Home,,Unknown,
2019139,Walter Bwalya,,Home,Allan Kyambadde,Pass,
2019140,Nasser Mansy,,Home,Ahmed Samir,Unknown,
2019140,Amr Gamal,,Home,Mohamed Nasef,Cross,
2019140,Kareem Tarek,,Home,Nasser Mansy,Pass,
2019140,Kevin Muhire,,Home,Kareem Tarek,Pass,
2019141,Mahmoud Alaa,,Home,Achraf Bencharki,Penalty,1.0
2019141,Zizo,,Home,Achraf Bencharki,Cross,
2019142,Islam Fouad,,Away,Ahmed Ouka,Unknown,
2019142,Islam Fouad,,Away,Ehab Samir,Corner,
2019142,Mohamed Gaber,,Home,,Unknown,
2019142,Ahmed Yasser,,Home,Mahmoud Wadi,Pass,
2019143,Ali Gabr,,Home,Ahmed Tawfik,Corner,
2019143,Aliou Badji,,Away,Aliou Dieng,Unknown,
2019143,Aliou Dieng,,Away,Aliou Badji,Header,
2019144,Fady Farid,,Away,,Unknown,
2019145,Salah Mohsen,,Away,,Unknown,
2019146,Mohamed Bazoka,,Away,Ahmed Shedid Kenawi,Unknown,
2019146,Amr Marei,,Home,Hosny Fathi,Unknown,
2019147,Mostafa Gamal,,Home,Gebna,Penalty,1.0
2019147,Ahmed Yasser Rayan,,Away,Ahmed Yasser Rayan,Penalty,1.0
2019147,Gebna,,Home,Khaled Sami,Cross,
2019147,Ahmed Yasser Rayan,,Away,Joseph Ngwem,Corner,
2019148,Baher El Mohamady,,Home,Ahmed Madbouli,Penalty,1.0
2019148,Youssef Obama,,Away,Mohamed Ounajem,Cross,
2019148,Mahmoud Alaa,,Away,Mostafa Mohamed,Penalty,1.0
2019150,Ahmed Yasser,,Away,Muftah Taktak,Unknown,
2019150,Muftah Taktak,,Away,Hassan Ali,Cross,
2019150,Cheick Moukoro,,Away,,Unknown,
2019151,Junior Ajayi,,Home,Ali Maâloul,Pass,
2019151,Amr El Solia,,Home,Afsha,Pass,
2019151,Afsha,,Home,Kahraba,Pass,
2019152,Mohamed Hamdi,,Away,Ahmed Tawfik,Cross,
2019152,John Antwi,,Away,,Unknown,
2019153,Patrick Kaddu,,Home,,Unknown,
2019153,Walter Bwalya,,Away,,Unknown,
2019154,Seifeddine Jaziri,,Home,Khaled Sotohi,Handball ,1.0
2019154,Mohamed Nasef,,Away,Maarouf Yussuf,Handball ,1.0
2019155,Abdallah El Said,,Away,Eric Traoré,Penalty,1.0
2019157,Youssef Diop,,Away,,Unknown,
2019157,Amr El Solia,,Home,Mohamed Koffi,Handball ,1.0
2019158,Abdallah El Sanghawy,1.0,Home,Mohamed Ibrahim,Cross,
2019158,Salah Rico,,Home,Abdallah Magdy,Pass,
2019158,Karim El Tayeb,,Away,Mahmoud Naim,Corner,
2019159,Ferjani Sassi,,Away,,Unknown,
2019159,Ahmed Rashed,,Home,Khaled Kamar,Header,
2019160,Ahmed Sherwyda,,Home,Mohamed Grendo,Cross,
2019160,Mahmoud Wadi,,Away,Farid Shawky,Corner,
2019160,Austin Amutu,,Away,Amr Moussa,Pass,
2019161,Basem Morsy,,Away,Ali Fathi,Unknown,
2019161,Mohamed Vieira Sanogo,,Away,Basem Morsy,Unknown,
2019161,Basem Morsy,,Away,Abdelrahman Shika,Unknown,
2019163,Abdallah El Said,,Home,Ahmed Ayman Mansour,Penalty,1.0
2019163,Abdallah El Said,,Home,Ibrahim Adel,Penalty,1.0
2019163,Abdallah El Said,,Home,Mohamed Hamdi,Pass,
2019164,Mohamed Morsi,,Home,Ahmed Amer,Penalty,1.0
2019164,Reda El Weeshi,,Away,Ahmed El Sheikh,Header,
2019165,Salah Mohsen,,Home,Nasser Maher,Unknown,
2019165,Seifeddine Jaziri,,Away,,Unknown,1.0
2019166,Ahmed Yasser Rayan,,Home,Ahmed Yasser Rayan,Penalty,1.0
2019166,Islam Gamal,,Away,Ahmed Refaat,Corner,
2019167,Ahmed Said,,Home,Ahmed Said,Penalty,1.0
2019168,Ahmed Afifi,,Home,Karim Lala,Pass,
2019168,Amr El Solia,,Away,Aliou Badji,Header,
2019169,Hossam Ashraf,,Home,,Unknown,
2019170,Karim El Eraki,,Home,Farid Shawky,Unknown,
2019170,Ahmed Gomaa,,Home,Ziad Farag,Unknown,
2019171,Nasser Mansy,,Away,Kareem Tarek,Pass,
2019171,Ahmed Samy,,Away,,Unknown,1.0
2019171,Dodo Elgabas,,Home,Amor Layouni,Cross,
2019171,Amor Layouni,,Home,John Antwi,Header,
2019173,Basem Morsy,,Away,Ahmed Shedid Kenawi,Unknown,
2019173,Ahmed Yehia,1.0,Home,,Unknown,
2019173,Abdallah Yaisien,,Home,Shokry Naguib,Unknown,
2019174,Geraldo,,Home,Afsha,Cross,
2019174,Walid Soliman,,Home,Mohamed Hany,Pass,
2019174,Aliou Badji,,Home,Amr El Solia,Pass,
2019175,Mohamed Ashraf,1.0,Away,,Unknown,
2019176,Mohamed Ibrahim,,Home,Ahmed Yassin,Unknown,
2019178,Ahmed Madbouli,,Home,Medhat Faosaa,Unknown,
2019178,Hossam Arafat,,Away,Issahaku Yakubu,Unknown,
2019179,Karim El Deeb,,Home,,Unknown,
2019179,Omar Kamal,,Away,,Unknown,1.0
2019179,Muftah Taktak,,Away,,Unknown,1.0
2019180,Ramy Sabry,,Away,Ahmed Ali,Penalty,1.0
2019180,Ahmed Ali,,Away,Ali Fawzi,Free kick,
2019181,Ahmed El Shimi,1.0,Home,Solomon Mensah,Cross,
2019182,Ibrahim Adel,,Away,,Unknown,
2019182,Eddy Emomo,,Home,Ahmed Fatouh,Free kick,
2019182,Mohamed Nadi,1.0,Away,Mohamed Farouk,Unknown,
2019183,Ahmed Samy,,Home,,Unknown,1.0
2019184,Reda El Weeshi,,Away,Islam Saleh,Cross,
2019185,Salah Amin,,Away,Shemeles Bekele,Pass,
2019185,Amr Marei,,Away,Essam Sobhy,Free kick,
2019186,Zizo,,Home,Achraf Bencharki,Cross,
2019186,Yasser Ibrahim,,Away,,Unknown,
2019186,Mostafa Mohamed,,Home,Hazem Emam,Cross,
2019186,Osama Faisal,,Home,Mohamed Ounajem,Pass,
2019187,Mostafa Gamal,,Home,Mohamed Grendo,Penalty,1.0
2019187,Emad Hamdi,,Away,Ahmed Ayman,Cross,
2019187,Omar El Wahsh,,Away,Mohamed Hamdi,Penalty,1.0
2019187,Mohamed Grendo,,Home,Mohamed Magdy,Handball ,1.0
2019189,Ibrahim Galal,,Away,Ahmed Amer,Cross,
2019189,Ahmed Ali,,Home,Mahmoud Gad,Free kick,
2019190,Ibrahim Hassan,,Home,Mohamed Hamdi,Cross,
2019190,John Antwi,,Home,Ibrahim Adel,Pass,
2019190,Ibrahim Hassan,,Home,,Unknown,
2019191,Derrick Nsibambi,,Away,Salah Mohsen,Cross,
2019191,Kareem Tarek,,Home,Ahmed Kaboria,Free kick,
2019193,Marwan Mohsen,,Home,Mohamed El Shenawy,Pass,
2019194,Gebna,,Away,,Unknown,
2019194,Ahmed Rashed,,Home,Razack Cissé,Pass,
2019195,Mohamed Ibrahim,,Home,Essam Sobhy,Pass,
2019195,Marwan Hamdi,,Away,Issahaku Yakubu,Pass,
2019195,Marwan Hamdi,,Away,Mohamed Helal,Pass,
2019195,Hossam Arafat,,Away,Marwan Hamdi,Pass,
2019196,Abdelrahman Magdi,,Away,Ahmed Madbouli,Cross,
2019196,Omar El Wahsh,,Away,Ehab Samir,Handball ,1.0
2019196,Ahmed Ouka,,Home,Onosh,Pass,
2019196,Abdelrahman Magdi,,Away,Mohamed El Shami,Unknown,
2019197,Luis Hinestroza,,Home,Seifeddine Jaziri,Pass,
2019197,Achraf Bencharki,,Away,,Unknown,
2019197,Mohamed Essam,,Home,,Unknown,
2019198,Kareem Tarek,,Away,Mohamed Nasef,Cross,
2019199,Fady Farid,,Home,Mohamed Hamdi,Handball ,1.0
2019199,Eric Traoré,,Away,Ibrahim Hassan,Cross,
2019199,Dodo Elgabas,,Away,Ibrahim Hassan,Pass,
2019200,Aliou Badji,,Away,Mohamed Hany,Cross,
2019200,Hamdy Fathy,,Away,Aliou Badji,Header,
2019201,Marwan Hamdi,,Home,Issahaku Yakubu,Cross,
2019201,Ahmed Said,,Home,Abdelkabir El Ouadi,Penalty,1.0
2019201,Mostafa Soltan,,Away,,Unknown,1.0
2019202,Sherif Reda,,Home,Derrick Nsibambi,Cross,
