match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty
2016020,Mostafa Galal,,Away,Abdallah El Said,Handball ,1.0
2016020,Momen Zakaria,,Home,Ahmed Fathi,Cross,
2016021,Basem Eid,1.0,Home,,Unknown,
2016021,Osama Mohamed,,Home,Mohamed Ramadan,Unknown,
2016022,Emmanuel Banahene,,Away,Shokry Naguib,Pass,
2016022,Ahmed Eid,,Home,Mohamed Ashraf,Penalty,1.0
2016023,Ayman Hefny,,Away,Shikabala,Cross,
2016023,Shawky El Said,,Away,Ayman Hefny,Cross,
2016024,Ahmed El Sheikh,,Home,Ahmed El Sheikh,Penalty,1.0
2016024,Hesham Mohamed,,Home,Ahmed El Sheikh,Cross,
2016024,Ahmed El Sheikh,,Home,,Unknown,
2016025,Kabongo Kasongo,,Home,Ahmed El Sheikh,Cross,
2016025,Ahmed El Sheikh,,Home,Khaled Kamar,Pass,
2016025,Kabongo Kasongo,,Home,Khaled Kamar,Cross,
2016026,Gedo,,Away,Ahmed Ali,Cross,
2016026,Mohamed Farouk,,Away,Ahmed Ali,Pass,
2016028,Ashour El Adham,,Away,Hesham Shehata,Pass,
2016029,Ahmed El Sheikh,,Away,Mohamed Hamdi,Handball ,1.0
2016030,Mohamed Rizk,,Away,Ahmed Eid,Pass,
2016031,Ahmed Raouf,,Away,Ahmed Temsah,Cross,
2016031,Yasser Ibrahim,1.0,Home,Mario Martínez,Free kick,
2016031,Hossam Paulo,,Away,,Unknown,
2016031,Ahmed Raouf,,Away,Ahmed Temsah,Pass,
2016032,Elsayed Salem,,Home,,Unknown,
2016032,Mohamed Abou-Sheashaa,,Away,Salah Amin,Pass,
2016032,Omar El Said,,Away,Walid Hassan,Cross,
2016032,Mahmoud Alaa,,Home,Mahmoud Fathallah,Handball ,1.0
2016033,Mohamed Fathi,,Home,Ahmed El Saidy,Cross,
2016033,Patrick Addotey Addo,,Away,,Unknown,
2016034,John Antwi,,Away,Ali Maâloul,Cross,
2016034,Momen Zakaria,,Away,Hossam Ghaly,Pass,
2016035,Osama Ibrahim,,Home,Mohamed Ibrahim,Pass,
2016035,Ahmed Refaat,,Home,Osama Ibrahim,Cross,
2016036,Mohamed Salem,,Home,Kabongo Kasongo,Unknown,
2016036,Mostafa Shebeita,,Away,,Unknown,1.0
2016036,Shemeles Bekele,,Away,Mohamed Ramadan,Pass,
2016037,Ahmed Raouf,,Home,Amr El Monoufy,Header,
2016037,Ahmed Gomaa,,Away,Ahmed Samir,Pass,
2016037,Osama Azab,,Away,Onosh,Penalty,1.0
2016038,Momen Zakaria,,Home,,Unknown,
2016038,Walid Soliman,,Home,,Unknown,
2016039,Samuel Afum,,Away,Ibrahim Abdel-Khalik,Pass,
2016039,Asem Salah,,Home,Elsayed Salem,Handball ,1.0
2016041,Mohamed Farouk,,Away,Ahmed Ali,Penalty,1.0
2016041,Gedo,,Away,Mohamed Farouk,Cross,
2016042,Emmanuel Banahene,,Away,Torric Jebrin,Unknown,
2016043,Salah Soliman,,Home,Joël Lamah,Free kick,
2016043,Amr Marei,,Home,Mario Martínez,Pass,
2016043,Mario Martínez,,Home,Joël Lamah,Pass,
2016043,Mahmoud Ghaly,,Away,Mohamed Khafaga,Cross,
2016044,Hussein El Shahat,,Home,,Unknown,
2016045,Samuel Afum,,Home,Hossam Arafat,Unknown,
2016046,Islam Abdelnaim,,Home,Ahmed Samir Farag,Cross,
2016046,Nico Dao,,Away,Mohamed Gamal Treka,Header,
2016046,Benjamin Acheampong,,Home,Islam Abdelnaim,Pass,
2016046,Sansan Dah,,Away,Mohamed Rizk,Cross,
2016046,Asem Salah,,Away,Mohamed Rizk,Pass,
2016048,Basem Eid,,Home,Mohab Said,Cross,
2016048,Mahmoud Fathallah,,Away,Walid Hassan,Penalty,1.0
2016049,Ahmed El Sheikh,,Away,Khaled Kamar,Unknown,
2016050,Mohamed Abdelhamid,,Away,Kenneth Ngwoke,Unknown,
2016050,Ahmed Ali,,Home,Ibrahim El Shayeb,Pass,
2016050,Mohamed Farouk,,Home,Ahmed Ali,Penalty,1.0
2016051,Emmanuel Banahene,,Home,Ahmed El Saidy,Header,
2016051,Ahmed Abdelzaher,,Away,Eric Traoré,Penalty,1.0
2016051,Paulin Voavy,,Away,Hussein El Shahat,Unknown,
2016052,Mohamed El Shami,,Away,,Unknown,
2016052,Ahmed Ayman Mansour,,Home,Ahmed Samir,Corner,
2016052,Ramy Sabry,,Away,Ahmed Fawzy,Handball ,1.0
2016052,Joël Lamah,,Away,Amr Marei,Cross,
2016055,Mohamed Ramadan,,Away,,Unknown,
2016056,Abdelaziz Emam,,Home,Patrick Addotey Addo,Header,
2016056,Ramadan Rabie,,Home,Abdelaziz Emam,Pass,
2016056,Hesham Abokhalil,,Away,,Unknown,
2016056,Benjamin Acheampong,,Away,,Unknown,
2016057,Mostafa Talaat,,Away,,Unknown,
2016057,Ibrahima Ndiaye,,Away,Mostafa Talaat,Free kick,
2016057,Mohamed Abdelhamid,,Home,Mahmoud Shika,Unknown,
2016058,Ahmed El Sheikh,,Home,Hussein El Shahat,Corner,
2016058,Ahmed El Sheikh,,Home,Eric Traoré,Unknown,
2016059,Walid Soliman,,Home,Abdallah El Said,Pass,
2016059,Khaled Kamar,,Away,Ashour El Adham,Unknown,
2016059,Kabongo Kasongo,,Away,Nour El Sayed,Pass,
2016059,Junior Ajayi,,Home,Walid Soliman,Pass,
2016060,Ahmed Kaboria,,Home,,Unknown,
2016060,Onosh,,Home,Ahmed Kaboria,Pass,
2016060,Ahmed Shokry,,Home,Farid Shawky,Cross,
2016060,Onosh,,Home,Ahmed Ayman Mansour,Header,
2016061,Sayed Farid,,Home,Islam Mohareb,Cross,
2016061,Ahmed Hassan Mekky,,Home,Ahmed Hassan Mekky,Penalty,1.0
2016061,Shokry Naguib,,Away,Baher El Mohamady,Cross,
2016062,Tarek Hamed,,Away,,Unknown,
2016062,Basem Morsy,,Away,Hosny Fathi,Cross,
2016062,Amr Marei,,Home,Mario Martínez,Pass,
2016063,Paulin Voavy,,Away,Nana Poku,Header,
2016063,Nana Poku,,Away,,Unknown,
2016063,Arafa El Sayed,,Home,,Unknown,
2016063,Hesham Mohamed,1.0,Home,Mostafa Talaat,Free kick,
2016063,Ahmed El Sheikh,,Away,Eric Traoré,Penalty,1.0
2016063,Nana Poku,,Away,Eric Traoré,Cross,
2016064,Mahmoud Ibrahim,,Home,Ahmed Samir Farag,Header,
2016065,Walid Hassan,,Away,,Unknown,
2016066,Mohamed Fadl,,Home,Mohamed Fadl,Penalty,1.0
2016066,Hossam Paulo,,Away,Ahmed Temsah,Penalty,1.0
2016067,Omar Bassam,,Home,Ahmed Shedid Kenawi,Corner,
2016067,Haytham El Fil,,Away,Ramadan Rabie,Cross,
2016067,Abdelaziz Emam,,Away,Ramadan Rabie,Unknown,
2016068,Ali Maâloul,,Away,Walid Soliman,Penalty,1.0
2016069,Mohamed Ramadan,,Home,Shemeles Bekele,Pass,
2016069,Mohamed Sherif,,Away,Ahmed Eid,Pass,
2016070,Amr El Halwani,,Away,Sherif Hazem,Handball ,1.0
2016070,Shokry Naguib,,Home,,Unknown,
2016070,Mahmoud Metwaly,,Home,Ali Fawzi,Handball ,1.0
2016071,Ahmed Gaafar,,Home,Mohamed Nasef,Cross,
2016072,Jérôme Ouiya,,Away,Hamada El Sayed,Unknown,
2016072,Hossam Hassan,,Home,Omar Bassam,Handball ,1.0
2016072,Omar Bassam,,Away,Jérôme Ouiya,Cross,
2016072,Yaya Traoré,,Home,Hossam Hassan,Free kick,
2016072,Kenneth Ngwoke,,Home,Mohamed Abdelhamid,Cross,
2016073,Ahmed El Sheikh,,Home,Ahmed Abdelzaher,Penalty,1.0
2016074,Shemeles Bekele,,Away,Victory Omodiagbe,Pass,
2016074,Patrick Addotey Addo,,Home,Haytham El Fil,Cross,
2016074,Shemeles Bekele,,Away,Osama Mohamed,Cross,
2016075,Mahmoud Alaa,,Away,Hossam Arafat,Free kick,
2016075,Banou Diawara,,Home,Ahmed Temsah,Cross,
2016076,Amr El Halwani,,Home,Mohamed Fadl,Handball ,1.0
2016076,Mohamed Farouk,,Away,Omar Gamal,Pass,
2016076,Mohamed Fadl,,Away,Mohamed Farouk,Unknown,
2016077,Kabongo Kasongo,,Away,,Unknown,
2016077,Ahmed Sabry,,Home,Ahmed Eid,Pass,
2016077,Ahmed Eid,,Home,Ahmed Sabry,Cross,
2016078,Shokry Naguib,,Away,Hosny Abd Rabo,Unknown,
2016078,Ahmed Gomaa,,Home,Ahmed Kaboria,Cross,
2016079,Shikabala,,Home,Ayman Hefny,Penalty,1.0
2016080,Junior Ajayi,,Away,Walid Soliman,Unknown,
2016080,Abdallah El Said,,Away,,Unknown,
2016081,Kabongo Kasongo,,Home,Khaled El Ghandour,Pass,
2016082,Victory Omodiagbe,,Home,Mohamed Ramadan,Cross,
2016083,Nana Poku,,Away,Paulin Voavy,Pass,
2016083,Mohamed Gabr,1.0,Away,,Unknown,
2016083,Nana Poku,,Away,Asem Said,Cross,
2016083,Mohamed El Baghdadi,,Home,Sayed Shabrawy,Cross,
2016084,Mostafa Galal,,Home,Amr El Halwani,Handball ,1.0
2016084,Boubacar Diarra,1.0,Away,Amr El Halwani,Free kick,
2016084,Amr Marei,,Away,Salah Ashour,Pass,
2016084,Arafa El Sayed,,Home,Elsayed Salem,Unknown,
2016084,Amr El Halwani,,Away,,Unknown,
2016084,Samuel Afum,,Home,Ibrahima Ndiaye,Cross,
2016084,Arafa El Sayed,,Home,Elsayed Salem,Cross,
2016085,Hossam Hassan,,Away,Ragab Bakar,Pass,
2016086,Said Mourad,,Away,,Unknown,
2016086,Mohamed Fadl,,Home,Omar Gamal,Header,
2016086,Ahmed Ayman Mansour,,Away,Ahmed Kaboria,Corner,
2016088,Mido Gamal,,Home,Reda El Azab,Cross,
2016089,Momen Zakaria,,Home,Ahmed Fathi,Cross,
2016089,Abdallah El Said,,Home,Saleh Gomaa,Unknown,
2016089,Junior Ajayi,,Home,,Unknown,
2016090,Hossam Hassan,,Home,Kenneth Ngwoke,Pass,
2016091,Mostafa Shebeita,,Away,,Unknown,
2016091,Nana Poku,,Home,Ahmed El Sheikh,Free kick,
2016091,Nana Poku,,Home,Emad Fathi,Cross,
2016092,Ahmed Hassan Mekky,,Home,Selim Abdel-Khalik,Handball ,1.0
2016093,Mohamed Hamdi,,Home,,Unknown,
2016094,Stanley Ohawuchi,,Home,Shikabala,Cross,
2016094,Ibrahim Salah,,Home,Hosny Fathi,Cross,
2016094,Shikabala,,Home,Basem Morsy,Pass,
2016096,Ahmed Magdy,,Away,,Unknown,
2016096,Oumed Oukri,,Away,Walid Hassan,Pass,
2016096,Salah Amin,,Away,Walid Hassan,Pass,
2016096,Ahmed Eid,,Home,,Unknown,1.0
2016097,Zizo,,Away,Saïdou Simporé,Pass,
2016098,Walid Soliman,,Away,Haytham El Fil,Handball ,1.0
2016098,Junior Ajayi,,Away,Walid Soliman,Cross,
2016098,Walid Soliman,,Away,Abdallah El Said,Pass,
2016099,Hamdy Fathy,,Home,,Unknown,
2016099,Mostafa Shebeita,,Home,,Unknown,
2016099,Mahmoud Sayed,,Away,Mohamed Dabash,Handball ,1.0
2016099,Ahmed Hassan Mekky,,Away,Hossam Hassan,Penalty,1.0
2016100,Nana Poku,,Away,Ahmed El Sheikh,Pass,
2016100,Kabongo Kasongo,,Home,El-Hani Soliman,Unknown,
2016101,Mahmoud Alaa,,Home,Mohamed Helal,Free kick,
2016101,Ali Gabr,,Away,Ahmed Refaat,Cross,
2016102,Ahmed Shokry,,Away,Ahmed Gomaa,Pass,
2016102,Osama Azab,1.0,Home,,Unknown,
2016102,Ahmed Kaboria,,Away,Ahmed Shokry,Pass,
2016102,Islam Abdelnaim,,Home,Islam Abdelnaim,Penalty,1.0
2016102,Ahmed Sherwyda,,Away,Ahmed Kaboria,Unknown,
2016102,Ahmed Kaboria,,Away,Ahmed Gomaa,Pass,
2016103,Emmanuel Karbogi,,Away,,Unknown,
2016103,Moaz El Henawy,,Home,Ahmed Afifi,Penalty,1.0
2016104,Walid Soliman,,Home,Abdallah El Said,Header,
2016104,Ahmed Fathi,,Home,Abdallah El Said,Pass,
2016104,Momen Zakaria,,Home,Emad Meteb,Pass,
2016105,Joseph Ato Bissah,,Home,Mahmoud Ghaly,Unknown,
2016105,Mohamed Rizk,,Away,,Unknown,
2016105,Nico Dao,,Away,Mohamed Rizk,Free kick,
2016106,Walid Hassan,,Home,Oumed Oukri,Pass,
2016106,Haytham El Fil,,Away,Islam Serry,Cross,
2016106,Mahmoud Fathallah,,Home,,Unknown,
2016107,Bousha,,Away,Baher El Mohamady,Cross,
2016107,Mohamed Fadl,,Home,Mohamed Farouk,Unknown,
2016107,Mahmoud Metwaly,,Away,Omar El Wahsh,Cross,
2016107,Ahmed Ali,,Home,Ibrahim El Shayeb,Pass,
2016109,Shikabala,,Home,Stanley Ohawuchi,Pass,
2016109,Ahmed Refaat,,Home,Shikabala,Cross,
2016109,Basem Morsy,,Home,Basem Morsy,Penalty,1.0
2016110,Ahmed Magdy,,Away,,Unknown,1.0
2016110,Walid Hassan,,Away,Salah Amin,Pass,
2016110,Salah Amin,,Away,Walid Hassan,Cross,
2016111,Salah Ashour,,Home,Mohamed Bassiouny,Pass,
2016111,Wael Faraag,,Away,Mohamed Ramadan,Free kick,
2016112,Ahmed Ayman Mansour,,Home,Farid Shawky,Cross,
2016112,Ahmed Gomaa,,Home,Mohamed Hamdi,Cross,
2016112,Jérôme Ouiya,,Away,Islam El Far,Cross,
2016112,Hermann Kouao,,Home,Ahmed Safi,Cross,
2016113,Abdallah El Said,,Away,,Unknown,1.0
2016114,Mohamed Fadl,,Home,Mohamed Farouk,Unknown,
2016115,Mohamed Helal,,Away,,Unknown,
2016115,Hosny Abd Rabo,,Home,,Unknown,
2016116,Motamed Mohsen,,Away,Asem Salah,Free kick,
2016116,Mohamed Ashraf,,Away,,Unknown,
2016119,Saad Samir,,Home,,Unknown,
2016120,Kenneth Ngwoke,,Away,Moatasem Salem,Header,
2016120,Nico Dao,,Home,,Unknown,
2016120,Hossam Hassan,,Away,Mohamed Abdelhamid,Penalty,1.0
2016120,Ahmed Eid,,Home,Mohamed Ashraf,Penalty,1.0
2016121,James Owoboskini,,Home,Nasser Maher,Cross,
2016121,Ahmed Kaboria,,Away,Ahmed Gomaa,Cross,
2016121,Ahmed Gomaa,,Away,Mohamed Hamdi,Cross,
2016122,Nana Poku,,Away,Ahmed Abdelzaher,Cross,
2016122,Oumed Oukri,,Home,Saleh Mousa,Unknown,
2016122,Nana Poku,,Away,Ahmed Samy,Cross,
2016123,Patrick Addotey Addo,,Away,,Unknown,
2016123,Mahmoud Shaker,,Home,Mohamed Morsi,Penalty,1.0
2016124,Baher El Mohamady,,Away,Bahaa Magdy,Free kick,
2016124,Benjamin Acheampong,,Home,Ahmed AbdelRaouf,Header,
2016124,Minusu Buba,,Home,Saïdou Simporé,Cross,
2016124,Bousha,,Away,Bousha,Penalty,1.0
2016125,Ahmed El Shimi,,Away,Omar Gamal,Pass,
2016125,Mohamed Samir,1.0,Home,Karim Mamdouh,Unknown,
2016125,Gedo,,Away,Gebna,Penalty,1.0
2016127,Ahmed Abdelzaher,,Home,Paulin Voavy,Unknown,
2016128,Oumed Oukri,,Away,Mohamed Abou-Sheashaa,Pass,
2016128,Banou Diawara,,Home,Ahmed Hassan Mekky,Cross,
2016129,Ahmed Gomaa,,Home,Ahmed Safi,Cross,
2016130,Kareem Tarek,1.0,Home,Shikabala,Corner,
2016131,Hamada Galal,,Away,,Unknown,
2016131,Ali Afifi,,Home,Moatasem Salem,Unknown,
2016131,Haytham El Fil,,Away,Moatasem Salem,Handball ,1.0
2016131,Mahmoud Shika,,Home,,Unknown,
2016131,Hamada Galal,,Away,Abdelaziz Emam,Pass,
2016132,Gebna,,Home,,Unknown,
2016132,Islam Fouad,,Home,,Unknown,
2016132,Islam Abdelnaim,,Away,Benjamin Acheampong,Unknown,
2016132,Mostafa Mohamed,,Away,,Unknown,
2016133,Baher El Mohamady,,Home,Bahaa Magdy,Corner,
2016133,Bousha,,Home,Ibrahim Hassan,Cross,
2016133,Ibrahim Hassan,,Home,Shokry Naguib,Cross,
2016133,Ibrahim Hassan,,Home,Shokry Naguib,Pass,
2016133,Torric Jebrin,,Home,Amoory,Cross,
2016134,Ahmed Abdelkader,,Away,Mohamed Gaber,Cross,
2016134,Joseph Ato Bissah,,Away,Mohamed Gouda,Pass,
2016135,Asem Salah,,Home,,Unknown,
2016136,Mohamed Bassiouny,,Away,Amr Marei,Unknown,
2016136,Mahmoud Fathallah,,Home,Walid Hassan,Penalty,1.0
2016137,Ibrahim Salah,,Away,Shikabala,Unknown,
2016137,Basem Morsy,,Away,Ayman Hefny,Penalty,1.0
2016139,Mohamed Morsi,,Away,,Unknown,
2016140,Shokry Naguib,,Away,Hosny Abd Rabo,Header,
2016140,James Owoboskini,,Home,Wael Faraag,Header,
2016141,Marwan Mohsen,,Home,Abdallah El Said,Pass,
2016141,Saad Samir,,Home,,Unknown,
2016141,Ahmed Safi,,Away,Hermann Kouao,Cross,
2016141,Abdallah El Said,,Home,Osama Azab,Handball ,1.0
2016142,Eric Traoré,,Away,Ahmed Daouda,Cross,
2016142,Paulin Voavy,,Away,Eric Traoré,Pass,
2016142,Ahmed El Sheikh,,Away,Eric Traoré,Pass,
2016142,Eric Traoré,,Away,Paulin Voavy,Pass,
2016143,Mohamed Gabr,,Home,Basem Eid,Header,
2016144,Islam Mohareb,,Home,Ahmed Homos,Unknown,
2016144,Mahmoud Sayed,,Home,,Unknown,
2016144,Ahmed Madbouli,,Away,Ahmed Madbouli,Penalty,1.0
2016145,Amr Marei,,Home,Amro Tarek,Cross,
2016145,Amr Marei,,Home,Mario Martínez,Cross,
2016146,Minusu Buba,,Away,Mahmoud Samy,Header,
2016147,Samuel Afum,,Home,Mohamed Sherif,Cross,
2016147,Ibrahima Ndiaye,,Home,,Unknown,
2016148,Ramy Adel,,Home,Ahmed Ali,Penalty,1.0
2016149,Momen Zakaria,,Away,Hussein El Sayed,Cross,
2016149,Junior Ajayi,,Away,Ahmed Fathi,Cross,
2016150,Ahmed Abdelzaher,,Home,Ahmed El Sheikh,Unknown,
2016150,Eric Traoré,,Home,Mahmoud Wahid,Cross,
2016150,Hossam Hassan,,Away,Mody,Handball ,1.0
2016151,Farid Shawky,,Home,Ahmed Shokry,Pass,
2016151,Mahmoud Fathallah,,Away,Walid Hassan,Penalty,1.0
2016151,Ahmed Gomaa,,Home,Said Mourad,Corner,
2016152,Bousha,,Home,Hosny Abd Rabo,Pass,
2016152,Hassan Tarek,,Away,Kabongo Kasongo,Unknown,
2016155,Islam El Far,,Away,Jérôme Ouiya,Cross,
2016155,Mostafa Mohamed,,Home,,Unknown,
2016156,Kabongo Kasongo,,Away,Mostafa Kalosha,Cross,
2016157,Ahmed Raouf,,Home,,Unknown,
2016157,Islam Mohareb,,Home,Ahmed Hassan Mekky,Unknown,
2016158,Salah Ashour,,Home,Amr Marei,Unknown,
2016158,Abdallah El Shahat,,Away,Emeka Christian Eze,Pass,
2016160,Oumed Oukri,,Away,,Unknown,
2016160,Tarek Taha,,Away,,Unknown,
2016160,Hossam Paulo,,Home,Ahmed Fatouh,Unknown,
2016161,Mohamed El Shami,,Home,Farid Shawky,Cross,
2016161,Wilson Akakpo,1.0,Away,Sansan Dah,Unknown,
2016161,Mohamed Ashraf Roqa,,Away,,Unknown,
2016162,Dennis Tetteh,,Away,,Unknown,
2016162,Jérôme Ouiya,,Home,Ahmed Shedid Kenawi,Unknown,
2016163,Wael Faraag,,Home,Amr Hassan,Free kick,
2016164,Mohamed Hamdi,,Away,Mario Martínez,Pass,
2016165,Arafa El Sayed,,Away,,Unknown,
2016166,Hosny Abd Rabo,,Away,,Unknown,
2016166,Oumed Oukri,,Home,Mohamed Abou-Sheashaa,Unknown,
2016167,Ahmed Raouf,,Away,Islam Mohareb,Pass,
2016167,Paulin Voavy,,Home,John Antwi,Header,
2016167,Ahmed El Sheikh,,Home,Hesham Mohamed,Penalty,1.0
2016167,Ahmed Raouf,,Away,Islam Serry,Cross,
2016167,Ahmed Hassan Mekky,,Away,Mahmoud Sayed,Pass,
2016167,Ahmed El Sheikh,,Home,Hussein El Shahat,Pass,
2016167,Mahmoud Sayed,,Away,Amr El Monoufy,Unknown,
2016168,Emad Meteb,,Home,Junior Ajayi,Cross,
2016168,Momen Zakaria,,Home,Junior Ajayi,Unknown,
2016169,Asem Salah,,Home,Ahmed Eid,Penalty,1.0
2016169,Ayman Hefny,,Away,Mostafa Fathi,Corner,
2016169,Ayman Hefny,,Away,,Unknown,
2016169,Stanley Ohawuchi,,Away,Maarouf Yussuf,Cross,
2016169,Mohamed Ashraf Roqa,,Home,,Unknown,
2016170,Ahmed Shokry,,Away,Mohamed El Shami,Header,
2016170,Ahmed Gomaa,,Away,,Unknown,
2016170,Mohamed El Shami,,Away,Ahmed Shokry,Pass,
2016170,Ahmed Gomaa,,Away,Abdallah Gomaa,Pass,
2016170,Hamada Galal,,Home,Ahmed Madbouli,Pass,
2016171,Mahmoud Ghaly,,Home,Mahmoud Shaker,Free kick,
2016171,Mahmoud Shaker,,Home,Omar Bassam,Penalty,1.0
2016172,Mohamed Ramadan,,Away,,Unknown,
2016172,Hamdy Fathy,1.0,Home,Hossam Galal,Unknown,
2016173,Amr Gamal,,Away,Ali Maâloul,Cross,
2016174,Ahmed Shokry,,Home,Yaya Traoré,Handball ,1.0
2016175,Mostafa Fathi,,Home,,Unknown,
2016175,Hossam Paulo,,Home,Mohamed Ibrahim,Pass,
2016176,Kabongo Kasongo,,Away,Kabongo Kasongo,Penalty,1.0
2016176,Khaled Kamar,,Away,,Unknown,
2016176,Ahmed Samir Farag,,Home,,Unknown,1.0
2016177,Islam Gamal,,Away,Hassan Youssef,Unknown,
2016177,Mahmoud Metwaly,,Home,Islam Abdelnaim,Penalty,1.0
2016178,Omar Gamal,,Home,,Unknown,
2016179,Paulin Voavy,,Away,Hany Said,Pass,
2016179,Joël Lamah,,Home,Salah Mohsen,Unknown,
2016179,Eric Traoré,,Away,,Unknown,
2016179,Ramy Sabry,,Home,Salah Soliman,Header,
2016179,Salah Mohsen,,Home,Mario Martínez,Pass,
2016179,John Antwi,,Away,Eric Traoré,Header,
2016180,Ramy Sabry,,Away,Joël Lamah,Cross,
2016180,Amr Marei,,Away,Salah Ashour,Pass,
2016180,Mahmoud Abdelaziz,,Home,Ahmed Raouf,Header,
2016180,Amr Marei,1.0,Home,Islam Mohareb,Corner,
2016181,Mostafa Shebeita,,Home,Victory Omodiagbe,Pass,
2016181,Victory Omodiagbe,,Home,Mohamed Ramadan,Pass,
2016182,Khaled Kamar,,Home,Hesham Shehata,Cross,
2016182,Khaled El Ghandour,,Home,Khaled Kamar,Pass,
2016182,Hamada El Sayed,,Away,Hossam Abdel-Aal,Free kick,
2016182,Sayed Shabrawy,,Away,Razack Cissé,Cross,
2016182,Mohamed Adel,,Home,Kabongo Kasongo,Cross,
2016182,John Utaka,,Away,Ahmed Shedid Kenawi,Free kick,
2016183,Ahmed Ali,,Away,Omar Gamal,Cross,
2016183,Asem Salah,,Home,Karim El Deeb,Handball ,1.0
2016184,Hamada Galal,,Home,Ramadan Rabie,Cross,
2016184,Diego Calderón,,Away,Hosny Abd Rabo,Unknown,
2016184,Hosny Abd Rabo,,Away,Diego Calderón,Pass,
2016184,Diego Calderón,,Away,Ibrahim Hassan,Pass,
2016184,Karim Bambo,,Away,Ibrahim Hassan,Pass,
2016184,Karim Bambo,,Away,Bahaa Magdy,Cross,
2016185,Arafa El Sayed,,Away,Ibrahima Ndiaye,Cross,
2016185,Mahmoud Alaa,,Away,Arafa El Sayed,Penalty,1.0
2016185,Mahmoud Alaa,,Away,Mohamed Helal,Free kick,
2016185,Ibrahima Ndiaye,,Away,Youssef Obama,Pass,
2016185,Omar El Said,,Home,Mahmoud Fathallah,Free kick,
2016185,Youssef Obama,,Away,Samuel Afum,Pass,
2016186,Eric Traoré,,Home,Ahmed Daouda,Cross,
2016186,Ragab Nabil,1.0,Away,Abdallah Gomaa,Unknown,
2016186,Eric Traoré,,Home,Ahmed El Sheikh,Cross,
2016186,Hermann Kouao,,Away,Ahmed Gomaa,Unknown,
2016186,Ahmed Daouda,,Home,John Antwi,Pass,
2016186,John Antwi,,Home,Hesham Mohamed,Cross,
2016187,Saad Samir,,Home,,Unknown,
2016187,Walid Soliman,,Home,,Unknown,
2016187,Souleymane Coulibaly,,Home,Abdallah El Said,Unknown,
2016187,Souleymane Coulibaly,,Home,Sabri Rahil,Unknown,
