match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty
2017012,Manucho,,Away,Fawzi El Henawy,Cross,
2017013,Issouf Ouattara,,Home,Karim Bedir,Pass,
2017013,Issouf Ouattara,,Home,Ahmed Raouf,Pass,
2017013,Hamdy Fathy,,Away,Aboubacar Diarra,Header,
2017014,Mohamed Hamdi,,Home,,Unknown,
2017014,Hossam Hassan,,Home,Mahmoud Abdelaziz,Pass,
2017015,Ahmed Ali,,Away,Hassan El Shami,Cross,
2017015,Mahmoud Metwaly,,Home,,Unknown,
2017016,Mohamed Ashraf Roqa,,Home,Abdallah Gomaa,Penalty,1.0
2017016,Abdallah Gomaa,,Home,Moayad Ajan,Header,
2017016,Mohamed Ashraf Roqa,,Home,Basem Morsy,Cross,
2017017,Hussein El Shahat,,Home,Eric Traoré,Cross,
2017017,Abdallah El Said,,Away,Walid Azaro,Penalty,1.0
2017017,Paulin Voavy,,Home,John Antwi,Pass,
2017017,John Antwi,,Home,John Antwi,Penalty,1.0
2017017,Walid Azaro,,Away,Phakamani Mahlambi,Header,
2017018,Shemeles Bekele,,Away,Joël Lamah,Unknown,
2017018,Ahmed Younes,1.0,Away,Shemeles Bekele,Cross,
2017019,Sayed Farid,,Home,Bojan Najdenov,Corner,
2017019,Mohamed Hassan,,Away,Mohamed El Baghdadi,Cross,
2017020,Omar El Said,,Home,Ahmed Shedid Kenawi,Cross,
2017021,Mostafa Mohamed,,Home,Reda El Azab,Cross,
2017021,Mahmoud Ghaly,1.0,Away,Mohamed Helal,Unknown,
2017021,Hamada El Ghanam,,Home,Mohamed Gaber,Cross,
2017021,Mohamed Gaber,,Home,,Unknown,
2017022,Marwan El Nagar,,Away,Hesham Shehata,Free kick,
2017022,Shokry Naguib,,Home,,Unknown,
2017022,Manucho,,Away,Mohamed Ali Moncer,Cross,
2017022,Gedo,,Home,Ahmed Ali,Penalty,1.0
2017022,Ahmed Ali,,Home,,Unknown,1.0
2017023,Islam Abou-Salima,,Home,Mohamed Grendo,Header,
2017023,Mohamed Ashraf Roqa,,Away,,Unknown,
2017023,Ahmed Madbouli,,Away,Basem Morsy,Pass,
2017024,Diego Calderón,,Away,Bousha,Pass,
2017024,Diego Calderón,,Away,Karim Bambo,Pass,
2017025,Nasser Mansy,,Home,Saïdou Simporé,Pass,
2017025,Islam Gamal,,Away,Mahmoud Hamad,Unknown,
2017025,Salah Amin,,Away,Hassan Youssef,Cross,
2017026,Ahmed Fathi,,Home,Junior Ajayi,Pass,
2017026,Momen Zakaria,,Home,Junior Ajayi,Pass,
2017026,Junior Ajayi,,Home,Walid Azaro,Pass,
2017026,Ahmed Ouka,,Away,Hany El Egeizy,Cross,
2017026,Saad Samir,,Home,Saleh Gomaa,Corner,
2017027,Omar El Said,,Away,,Unknown,
2017027,Omar El Said,,Away,,Unknown,
2017028,Islam Issa,,Home,Mahmoud El Kout,Pass,
2017028,Mohamed Farouk,,Away,,Unknown,
2017028,Ismaël Yanogo,1.0,Away,Mohamed Farouk,Unknown,
2017029,Islam Abou-Salima,,Away,Alaa Ali,Corner,
2017029,Aristide Bancé,,Away,Mohamed Hamdi,Cross,
2017029,Aristide Bancé,,Away,Farid Shawky,Cross,
2017029,Ahmed Gomaa,,Away,Aristide Bancé,Header,
2017030,Islam Serry,,Away,Tarek Taha,Cross,
2017031,Manucho,,Home,Fawzi El Henawy,Cross,
2017031,Fawzi El Henawy,,Home,,Unknown,
2017033,Ahmed Gaafar,,Home,Joël Lamah,Unknown,
2017033,Mostafa Mohamed,,Away,Ahmed Khaled,Pass,
2017034,Mohamed Zeka,,Home,Abdelrahman El Sewisi,Penalty,1.0
2017034,Ahmed Mohsen,1.0,Home,,Unknown,
2017034,Hussein El Shahat,,Away,,Unknown,
2017035,Amr El Solia,,Away,Abdallah El Said,Pass,
2017035,Abdallah El Said,,Away,Junior Ajayi,Pass,
2017036,Zizo,,Home,Cédric Biyoghé,Cross,
2017036,Nasser Mansy,,Home,,Unknown,
2017038,Issouf Ouattara,,Home,Mohamed Helal,Header,
2017038,Ahmed Hussein,,Away,Mohamed Hassan,Pass,
2017039,Mohamed Samir,,Away,,Unknown,
2017039,Sherif Dabo,,Home,Mohamed Antar,Penalty,1.0
2017040,John Antwi,,Away,Karim Mamdouh,Pass,
2017040,Islam Abou-Salima,,Home,,Unknown,
2017040,Ahmed Shokry,,Home,Mohamed Hamdi,Cross,
2017040,John Antwi,,Away,Hussein El Shahat,Cross,
2017040,Ahmed Eid,,Home,Aristide Bancé,Unknown,
2017041,Junior Ajayi,,Home,,Unknown,
2017041,Hussein El Sayed,,Home,,Unknown,
2017042,Karim Bambo,,Away,Ibrahim Hassan,Pass,
2017043,Salah Ashour,,Away,Abdallah Gomaa,Unknown,
2017043,Mohamed Gaber,,Home,Hamada El Ghanam,Penalty,1.0
2017044,Ali Fawzi,1.0,Away,Salah Amin,Unknown,
2017044,Amr El Halwani,,Home,,Unknown,
2017045,Mohamed Antar,,Away,,Unknown,
2017045,Khaled Reda,,Home,Hazem Mamdouh,Free kick,
2017045,Mohamed Hassan,,Home,Khaled Reda,Penalty,1.0
2017045,Mahmoud Salah,,Away,Mohamed Antar,Corner,
2017047,Salah Mohsen,,Home,Mahmoud Kaoud,Cross,
2017047,John Antwi,,Away,John Antwi,Penalty,1.0
2017047,Salah Mohsen,,Home,Mohamed Bassiouny,Pass,
2017048,Mohamed Bazoka,,Home,Manucho,Header,
2017048,Sayed Shabrawy,,Away,Islam Roshdi,Pass,
2017050,Mohamed Sherif,,Away,,Unknown,
2017050,Issouf Ouattara,,Away,Mohamed Sherif,Unknown,
2017050,Mohamed Dabash,,Home,Ahmed Fawzi,Cross,
2017050,Mohamed Ragab,,Home,Ahmed Fawzi,Cross,
2017051,Hosny Abd Rabo,,Home,Islam Abdelnaim,Penalty,1.0
2017051,Mohamed Zeka,,Away,Mohamed Gamal Treka,Corner,
2017051,Diego Calderón,,Home,Ibrahim Hassan,Unknown,
2017052,Mohamed Hamdi,,Away,Banou Diawara,Header,
2017052,Mahmoud Abdelaziz,,Away,Oumed Oukri,Pass,
2017052,Patrick Malo,,Away,Mahmoud Sayed,Pass,
2017053,Phakamani Mahlambi,,Away,Ahmed Fathi,Pass,
2017053,Walid Azaro,,Away,Phakamani Mahlambi,Header,
2017053,Abdallah El Said,,Away,Junior Ajayi,Pass,
2017054,Joseph Ato Bissah,,Home,Amr Nabil,Header,
2017054,Joseph Ato Bissah,,Home,Mohamed Morsi,Unknown,
2017054,Mostafa Mohamed,,Home,Reda El Azab,Cross,
2017054,Hussein El Shahat,,Away,John Antwi,Pass,
2017054,Hussein El Shahat,,Away,Eric Traoré,Pass,
2017054,Hussein El Shahat,,Away,,Unknown,
2017055,Salah Amin,,Away,Asem Salah,Cross,
2017056,Manucho,,Away,,Unknown,
2017056,Zizo,,Home,Ahmed Mostafa,Penalty,1.0
2017056,Zizo,,Home,Nasser Mansy,Header,
2017056,Mohamed Bazoka,,Away,,Unknown,
2017057,Mahmoud Metwaly,,Away,Diego Calderón,Penalty,1.0
2017057,Ahmed Gomaa,,Home,Mohamed Hamdi,Penalty,1.0
2017057,Wagih Abdelhakim,,Away,Emad Hamdi,Header,
2017058,Salah Soliman,,Home,Aboubacar Diarra,Corner,
2017058,Arafa El Sayed,,Home,Aboubacar Diarra,Pass,
2017059,Mohamed Farouk,,Away,,Unknown,
2017059,Mohamed Samir,,Away,,Unknown,
2017059,Ahmed El Saidy,,Home,Shehab Ahmed,Unknown,
2017059,Mohamed Farouk,,Away,Solomon Okuruket,Cross,
2017059,Mahmoud Rizk,,Home,,Unknown,
2017060,Mostafa Shebeita,,Home,Amr Hossam,Free kick,
2017060,Joël Lamah,,Home,Mohamed Dabash,Header,
2017061,Mahmoud Alaa,,Away,Mohamed Ashraf Roqa,Corner,
2017061,Mohamed Ashraf Roqa,,Away,Ahmed Madbouli,Penalty,1.0
2017061,Maarouf Yussuf,,Away,Hazem Emam,Cross,
2017062,Abdallah El Said,,Home,Sabri Rahil,Unknown,
2017063,Ahmed Ali,,Home,Ahmed Ali,Cross,
2017063,Saïdou Simporé,,Away,Mahmoud Mansour,Free kick,
2017064,Arafa El Sayed,,Away,Ramy Sabry,Unknown,
2017064,Hosny Abd Rabo,,Home,Diego Calderón,Penalty,1.0
2017065,Mohamed Gaber,,Away,Seifeddine Jaziri,Penalty,1.0
2017066,Mahmoud Alaa,,Home,,Unknown,
2017066,Ahmed Madbouli,,Home,Kabongo Kasongo,Unknown,
2017066,Ahmed Madbouli,,Home,Moayad Ajan,Unknown,
2017067,Mahmoud Salah,,Home,Said Mourad,Cross,
2017067,Said Mourad,,Home,,Unknown,1.0
2017067,Mahmoud Salah,,Home,Mohamed Antar,Cross,
2017067,Omar El Said,,Away,,Unknown,
2017068,Ahmed Gomaa,,Away,Ahmed Safi,Cross,
2017070,Eric Traoré,,Home,Hosny Fathi,Cross,
2017070,Hany Said,,Home,Eric Traoré,Penalty,1.0
2017071,Ayman Ashraf,,Away,,Unknown,
2017071,Walid Soliman,,Away,Ahmed Hamdi,Penalty,1.0
2017071,Walid Azaro,,Away,Walid Azaro,Penalty,1.0
2017071,Islam Mohareb,,Away,Momen Zakaria,Pass,
2017072,Ahmed Samir Farag,,Home,Saïdou Simporé,Unknown,
2017072,Mohamed Zeka,,Home,,Unknown,
2017073,Salah Mohsen,,Home,,Unknown,
2017073,Salah Mohsen,,Home,Afsha,Unknown,
2017074,Hussein El Shahat,,Away,Ahmed Abdelzaher,Penalty,1.0
2017074,Mahmoud Marei,,Home,Elsayed Salem,Free kick,
2017074,Mahmoud Marei,,Home,Hossam Arafat,Header,
2017074,Hussein El Shahat,,Away,Mohamed Mosaad,Penalty,1.0
2017074,Hossam Arafat,,Home,Mohamed Sherif,Pass,
2017074,Hussein El Shahat,,Away,Mohamed Mosaad,Pass,
2017075,Diego Calderón,,Away,Bahaa Magdy,Free kick,
2017076,Sayed Farid,,Home,Ahmed Manga,Free kick,
2017077,Walid Azaro,,Away,Junior Ajayi,Pass,
2017077,Omar El Said,,Home,Moussa Diawara,Penalty,1.0
2017077,Walid Azaro,,Away,Momen Zakaria,Header,
2017078,Ahmed Fawzi,,Home,Mohamed Salem,Header,
2017078,Essam Sobhy,,Home,,Unknown,
2017079,Mahmoud Alaa,,Home,Mohamed Ashraf Roqa,Unknown,
2017079,Mohamed Ashraf Roqa,,Home,Ahmed Madbouli,Penalty,1.0
2017079,Haggag Oweis,,Away,Mohamed Hassan,Pass,
2017080,Ahmed Shokry,,Home,Ahmed Shokry,Penalty,1.0
2017081,Gedo,,Home,Hossam Paulo,Unknown,
2017081,Ramadan Rabie,,Away,Hossam Galal,Unknown,
2017082,Nasr Ramadan,,Home,,Unknown,
2017082,Momen Ibrahim,,Home,Ahmed Ouka,Cross,
2017082,Ahmed El Shenawy,,Away,Elsayed Salem,Corner,
2017082,Ahmed Ouka,,Home,Mahmoud El Maghraby,Pass,
2017082,Hussein Yasser,,Away,Mohamed Sherif,Cross,
2017082,Issouf Ouattara,,Away,Ahmed Raouf,Header,
2017083,Mohamed Mosaad,,Home,,Unknown,
2017083,John Antwi,,Home,Hussein El Shahat,Unknown,
2017084,Ahmed Shokry,,Away,,Unknown,1.0
2017084,Islam Abou-Salima,,Away,,Unknown,
2017084,Sherif Dabo,,Home,,Unknown,
2017085,Abbas Amidu,,Away,,Unknown,
2017086,Ahmed Ali,,Home,,Unknown,
2017086,Ramy Adel,,Home,,Unknown,1.0
2017086,Afsha,,Away,,Unknown,
2017086,Khaled Abdelrazek,1.0,Away,,Unknown,
2017087,Karim Bambo,,Home,,Unknown,
2017088,Walid Azaro,,Home,Abdallah El Said,Unknown,
2017088,Saad Samir,,Home,Momen Zakaria,Unknown,
2017089,Salah Amin,,Home,Islam Gamal,Unknown,
2017090,Mohamed Hambozo,,Away,,Unknown,
2017091,Mohamed El Baghdadi,,Away,John Manga,Cross,
2017091,Mohamed Said,,Away,Mohamed El Baghdadi,Penalty,1.0
2017091,Khaled Sotohi,,Home,,Unknown,
2017091,Mohamed El Baghdadi,,Away,Haggag Oweis,Pass,
2017092,John Antwi,,Away,Hussein El Shahat,Unknown,
2017092,Moayad Ajan,,Home,,Unknown,
2017092,John Antwi,,Away,Hosny Fathi,Cross,
2017092,Hussein El Shahat,,Away,Mohamed Tony,Pass,
2017093,Mohamed Farouk,,Away,Mohamed Shawky Gharib,Unknown,
2017095,Walid Azaro,,Away,Ayman Ashraf,Header,
2017095,Walid Soliman,,Away,Abdallah El Said,Cross,
2017096,Ahmed El Saidy,,Away,Ahmed El Saidy,Pass,
2017097,Mohamed Hamdi,,Home,Tarek Taha,Cross,
2017097,Gedo,,Away,Ahmed Elalfi,Cross,
2017098,Diego Calderón,,Away,Ibrahim Hassan,Unknown,
2017098,Ibrahim Hassan,,Away,,Unknown,
2017098,Osama Azab,,Home,Jean-Marc Makusu,Penalty,1.0
2017099,Mohamed Antar,,Home,Mahmoud Salah,Pass,
2017099,Mohanad Lasheen,,Home,,Unknown,1.0
2017099,Seifeddine Jaziri,,Away,,Unknown,
2017100,Saleh Mousa,,Home,Ahmed Ouka,Free kick,
2017100,Kabongo Kasongo,,Away,Basem Morsy,Cross,
2017101,Saad Samir,,Home,Walid Soliman,Corner,
2017101,Junior Ajayi,,Home,Abdallah El Said,Pass,
2017101,Salah Mohsen,,Away,Ali Fawzi,Cross,
2017101,Walid Azaro,,Home,Junior Ajayi,Cross,
2017101,Ahmed El Sheikh,,Home,Phakamani Mahlambi,Pass,
2017103,Gedo,,Home,Ahmed Elalfi,Pass,
2017103,Mohamed Ali Moncer,,Home,Ahmed Elalfi,Cross,
2017103,Mohamed Atwa,,Home,Khaled El Ghandour,Corner,
2017103,Marwan El Nagar,,Home,Manucho,Pass,
2017104,Hossam Hassan,,Away,Abdallah Bakri,Pass,
2017104,Mohamed Hamdi,,Away,Nasser Maher,Pass,
2017104,Nasser Maher,,Away,,Unknown,
2017106,Islam Abou-Salima,,Away,Ahmed Safi,Penalty,1.0
2017106,Omar El Said,,Home,,Unknown,
2017107,Eric Traoré,,Home,Mohamed Mosaad,Pass,
2017107,Paulin Voavy,,Home,,Unknown,
2017107,John Antwi,,Home,Mohamed Mosaad,Cross,
2017107,Mohamed Nasef,1.0,Home,Ahmed Mohsen,Cross,
2017108,Motamed Mohsen,,Home,Islam Gamal,Corner,
2017108,Asem Salah,,Home,Salah Amin,Pass,
2017108,Hany El Egeizy,,Away,Mahmoud El Maghraby,Free kick,
2017109,Ahmed Gomaa,,Home,Ahmed Shokry,Free kick,
2017109,Nasser Mansy,,Away,John Lennon,Header,
2017110,Arafa El Sayed,,Home,Salah Mohsen,Cross,
2017110,Afsha,,Home,Samir Fekri,Penalty,1.0
2017111,Nana Poku,,Home,,Unknown,
2017111,Islam Mostafa,,Away,,Unknown,
2017111,Mohamed Hassan,,Away,Islam Issa,Pass,
2017111,Mohamed Hassan,,Away,Islam Issa,Cross,
2017111,Mohamed Hassan,,Away,Islam Mostafa,Cross,
2017112,Ahmed Raouf,,Home,Mohamed Sherif,Pass,
2017112,Mohamed Helal,,Home,Elsayed Salem,Free kick,
2017113,Diego Calderón,,Away,,Unknown,
2017114,Hossam Hassan,,Home,Mohamed Hamdi,Cross,
2017114,Ouka,,Away,Mohamed Antar,Cross,
2017114,Ragab Bakar,1.0,Away,,Unknown,
2017114,Omar Bassam,,Away,Mohamed Antar,Pass,
2017115,Walid Azaro,,Away,,Unknown,
2017115,Ayman Ashraf,1.0,Home,,Unknown,
2017116,Mohamed Shahin,,Home,Mohamed Salem,Unknown,
2017116,Mohamed Shahin,,Home,Mohamed Salem,Unknown,
2017117,Islam Issa,,Home,John Manga,Cross,
2017117,Ahmed Gomaa,,Away,Ahmed Shokry,Header,
2017117,Hazem Mamdouh,,Home,John Manga,Penalty,1.0
2017117,Mohamed Koffi,,Away,Ahmed Shokry,Free kick,
2017117,Alaa Ali,,Away,,Unknown,
2017118,Samir Fekri,,Away,Aboubacar Diarra,Cross,
2017118,Mohamed Bassiouny,,Away,Salah Mohsen,Pass,
2017118,Abdelrahman El Sewisi,,Home,,Unknown,
2017119,Hesham Fathallah,,Home,Mahmoud El Maghraby,Penalty,1.0
2017119,John Antwi,,Away,Eric Traoré,Penalty,1.0
2017120,Hosny Abd Rabo,,Home,Belal Gamal,Handball ,1.0
2017120,Salah Amin,,Away,Asem Salah,Cross,
2017121,Islam Tarek,1.0,Home,Ahmed Shedid Kenawi,Corner,
2017122,Ahmed Ali,,Home,Mohamed Farouk,Cross,
2017122,Shokry Naguib,,Home,Torric Jebrin,Pass,
2017123,Ahmed Raouf,,Away,Hossam Arafat,Pass,
2017123,Mohamed Sherif,,Away,,Unknown,
2017124,Benjamin Acheampong,,Away,Moayad Ajan,Cross,
2017124,Benjamin Acheampong,,Away,Ahmed Madbouli,Pass,
2017125,Abdallah El Said,,Home,Abdallah Bakri,Handball ,1.0
2017125,Banou Diawara,,Away,Tarek Taha,Cross,
2017125,Islam Mohareb,,Home,Ahmed Fathi,Cross,
2017126,Salah Mohsen,,Home,Hamdy Fathy,Pass,
2017126,Salah Mohsen,,Home,Afsha,Pass,
2017126,Abdelrahman Amer,1.0,Away,,Unknown,
2017127,Seifeddine Jaziri,,Home,,Unknown,
2017127,Mohamed Zeka,,Away,Amir Abed,Cross,
2017127,Mohamed Zeka,,Away,Nasser Mansy,Pass,
2017128,Mahmoud Metwaly,,Away,Ibrahim Hassan,Free kick,
2017128,Karim Bambo,,Away,Diego Calderón,Pass,
2017128,Mohamed Fathi,,Away,,Unknown,
2017128,Islam Abdelnaim,,Away,Bahaa Magdy,Throw-in,
2017128,Paulin Voavy,,Home,John Antwi,Pass,
2017130,Mohamed Ahmed,,Home,Mohamed Adel Gomaa,Cross,
2017130,Sherif Reda,,Away,Ahmed Afifi,Pass,
2017130,Sherif Dabo,,Away,Mohamed El Halawani,Cross,
2017131,Ahmed Manga,,Home,Louay Wael,Handball ,1.0
2017131,Mahmoud Abdelaziz,,Home,Tarek Taha,Free kick,
2017131,Omar El Said,,Away,Louay Wael,Penalty,1.0
2017133,Abdallah El Said,,Away,Walid Azaro,Penalty,1.0
2017133,Ahmed El Shenawy,,Home,Mohamed Helal,Pass,
2017134,Mohamed El Shami,,Home,Mahmoud Dunga,Pass,
2017135,Islam Issa,,Away,Mohamed Hassan,Pass,
2017135,Afsha,,Home,Hamdy Fathy,Penalty,1.0
2017136,Mohamed Sadek,,Home,,Unknown,
2017136,Ibrahim Hassan,,Home,Mohamed Sadek,Pass,
2017136,Mahmoud Metwaly,,Home,Nader Ramadan,Cross,
2017136,Diego Calderón,,Home,,Unknown,
2017136,Moussa Camara,,Home,Ibrahim Hassan,Unknown,
2017137,Ahmed Gomaa,,Home,Ahmed Shokry,Pass,
2017137,Ahmed Gomaa,,Home,Karim El Eraki,Pass,
2017137,Mostafa Mohamed,,Away,Reda El Azab,Cross,
2017137,Mohamed Koffi,,Home,Amr Moussa,Free kick,
2017137,Mostafa Mohamed,,Away,Reda El Azab,Cross,
2017137,Aristide Bancé,,Home,Mohamed Koffi,Header,
2017137,Mohamed Grendo,,Home,Mohamed Abou-Sheashaa,Cross,
2017137,Ahmed Shokry,,Home,Aristide Bancé,Unknown,
2017137,Mostafa Mohamed,,Away,Hussein Helmi,Unknown,
2017138,Nour El Sayed,,Home,Gedo,Pass,
2017138,John Antwi,,Away,Ahmed Mohsen,Cross,
2017138,Ahmed Elalfi,,Home,Gedo,Pass,
2017138,Marwan Hamdi,,Away,John Antwi,Pass,
2017139,Walid Soliman,,Home,Abdallah El Said,Pass,
2017139,Abdallah El Said,,Home,Islam Mohareb,Pass,
2017139,Abdallah El Said,,Home,Walid Azaro,Penalty,1.0
2017140,Kabongo Kasongo,,Away,,Unknown,
2017142,Amoory,,Away,Ahmed Fawzy,Cross,
2017142,Wael Faraag,,Away,Amoory,Cross,
2017143,Omar El Said,,Home,Mahmoud Marei,Handball ,1.0
2017143,Islam Roshdi,,Home,,Unknown,
2017145,Torric Jebrin,,Away,Solomon Okuruket,Pass,
2017145,Ahmed Ali,,Away,,Unknown,
2017146,Mohamed Bassiouny,,Away,Mahmoud Kaoud,Unknown,
2017147,Hossam Hassan,,Home,Tarek Taha,Cross,
2017147,Ahmed Shokry,,Away,Farid Shawky,Unknown,
2017147,Walid Hassan,,Away,Ahmed Gomaa,Pass,
2017147,Yasser Ibrahim,,Home,Ahmed Manga,Free kick,
2017147,Mohamed Hamdi,,Home,Nasser Maher,Cross,
2017148,Mohamed Shahin,,Home,Mohamed Ahmed,Unknown,
2017149,Mahmoud Mansour,,Away,,Unknown,1.0
2017149,Mohamed Helal,,Home,,Unknown,
2017149,John Lennon,,Away,,Unknown,
2017150,Momen Zakaria,,Away,Walid Soliman,Unknown,
2017150,Abdallah El Said,,Away,Ali Maâloul,Penalty,1.0
2017150,Walid Azaro,,Away,Walid Soliman,Unknown,
2017151,Asem Salah,,Home,Amoory,Unknown,
2017151,Salah Amin,,Home,,Unknown,1.0
2017151,Sherif Dabo,,Away,,Unknown,
2017152,Mohamed Said,,Home,John Manga,Pass,
2017152,Bousha,,Away,Hosny Abd Rabo,Free kick,
2017152,Diego Calderón,,Away,Bousha,Cross,
2017152,Hosny Abd Rabo,,Away,Diego Calderón,Penalty,1.0
2017152,Mohamed Hashem,1.0,Home,,Unknown,
2017154,Saleh Mousa,,Home,Mohamed Hambozo,Penalty,1.0
2017156,Mohamed Morsi,,Away,Mostafa Mohamed,Unknown,
2017156,Mostafa Mohamed,1.0,Home,,Unknown,
2017156,Seifeddine Jaziri,,Away,Mohamed Gaber,Unknown,
2017157,Kareem Tarek,,Home,Mohamed Ragab,Unknown,
2017157,Ahmed Saber,,Away,,Unknown,
2017158,Sayed Farid,,Home,Oumed Oukri,Penalty,1.0
2017158,Sayed Farid,,Home,,Unknown,1.0
2017158,Mohamed Hamdi,,Home,Mohamed Hamdi,Penalty,1.0
2017158,Augustine Okrah,,Home,,Unknown,
2017161,Mido Gaber,,Away,Basem Ali,Unknown,
2017161,Amr El Solia,,Away,Abdallah El Said,Unknown,
2017162,Mohamed Abdallah,,Away,Ahmed Lala,Pass,
2017162,Mohanad Lasheen,,Home,Sherif Reda,Penalty,1.0
2017162,Omar Bassam,,Home,Omar Saviola,Penalty,1.0
2017162,Omar Bassam,,Home,Mohanad Lasheen,Unknown,
2017163,Ahmed Kaboria,,Home,,Unknown,
2017163,Razack Cissé,,Home,,Unknown,
2017163,Emmanuel Banahene,,Home,Nour El Sayed,Unknown,
2017164,Taher Mohamed,,Home,Shokry Naguib,Unknown,
2017164,Mohamed Samir,,Home,,Unknown,
2017165,Kabongo Kasongo,,Away,Emad Fathi,Unknown,
2017165,Emad Fathi,,Away,Ayman Hefny,Unknown,
2017165,Nasser Mansy,,Home,,Unknown,
2017166,Seifeddine Jaziri,,Home,,Unknown,
2017167,Ahmed Gomaa,,Home,Walid Hassan,Pass,
2017167,Essam Sobhy,,Away,Mohamed Salem,Penalty,1.0
2017167,Ahmed Gomaa,,Home,Mohamed Koffi,Header,
2017168,Abdelrahman Amer,,Home,Ali Fawzi,Unknown,
2017169,Abdelaziz Mousa,,Home,Mahmoud Hamada,Unknown,
2017170,John Antwi,,Away,John Antwi,Penalty,1.0
2017170,Junior Ajayi,,Home,Abdallah El Said,Cross,
2017170,Walid Soliman,,Home,Junior Ajayi,Pass,
2017171,Ahmed Kaboria,,Home,,Unknown,
2017171,Ahmed Ali,,Away,Ahmed Ali,Cross,
2017172,Mohamed Rizk,,Away,Omar Bassam,Penalty,1.0
2017172,Hosny Abd Rabo,,Home,Diego Calderón,Penalty,1.0
2017173,Oumed Oukri,,Away,Mohamed Hamdi,Header,
2017173,Oumed Oukri,,Away,,Unknown,
2017175,Nasser Mansy,,Away,,Unknown,
2017175,Ahmed Mostafa,,Away,Cédric Biyoghé,Unknown,
2017176,Alaa Ali,,Home,,Unknown,
2017177,Islam Issa,,Away,Islam Serry,Unknown,
2017178,Hamada Nasr,,Home,Mahmoud El Maghraby,Pass,
2017178,Walid Azaro,,Away,Junior Ajayi,Pass,
2017178,Basem Ali,,Away,Abdallah El Said,Cross,
2017178,Islam Mohareb,,Away,Basem Ali,Cross,
2017179,Ahmed Abdelzaher,,Home,Salah Ashour,Unknown,
2017179,Mohamed Mosaad,,Home,Salah Ashour,Unknown,
2017179,Omar El Said,,Away,Islam Roshdi,Unknown,
2017179,Eric Traoré,,Home,Paulin Voavy,Unknown,
2017180,Nour El Sayed,,Away,,Unknown,
2017180,Mohamed Rizk,,Home,Mohamed Bazoka,Handball ,1.0
2017181,Franck Elvis,,Away,Mahmoud Sakr,Free kick,
2017181,Taher Mohamed,,Home,,Unknown,
2017181,Mahmoud El Kout,,Away,,Unknown,
2017181,Hossam Paulo,,Home,Mohamed Samir,Header,
2017183,Hossam Hassan,,Home,Oumed Oukri,Pass,
2017183,Mohamed Hamdi,,Home,Nasser Maher,Unknown,
2017183,Omar El Said,,Away,,Unknown,
2017184,Mahmoud El Maghraby,,Away,,Unknown,
2017184,Islam Roshdi,,Home,Ahmed El Saidy,Pass,
2017184,Khaled Kamar,,Home,Islam Roshdi,Penalty,1.0
2017185,Nasser Mansy,,Away,Mahmoud Mansour,Cross,
2017185,Ahmed Samy,,Home,Mostafa Shebeita,Free kick,
2017185,Marwan Hamdi,,Home,Eric Traoré,Pass,
2017185,Ahmed Saber,,Away,Nasser Mansy,Unknown,
2017186,Walid Soliman,,Home,Abdallah El Said,Cross,
2017189,Benson Shilongo,,Away,Mahmoud Salah,Cross,
2017189,Ramy Adel,,Home,Mohamed Farouk,Free kick,
2017190,Shemeles Bekele,,Home,Benjamin Acheampong,Header,
2017190,Shemeles Bekele,,Home,,Unknown,
