match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty
2015083,Ahmed Hassan Mekky,,Home,Ayman Hefny,Unknown,
2015083,Kahraba,,Home,Ahmed Hamoudi,Unknown,
2015083,Mohamed Koffi,,Home,Maarouf Yussuf,Unknown,
2015086,Mohamed Gamal Treka,,Home,,Unknown,
2015086,Salah Ashour,,Away,Mohamed Nasef,Unknown,
2015086,Amr Marei,,Home,Hossam Hassan,Unknown,
2015086,Mahmoud Kaoud,,Away,Mohamed Nasef,Corner,
2015086,Wael Faraag,,Away,,Unknown,
2015086,Onosh,,Home,Mahmoud Mansour,Cross,
2015086,Ragab Bakar,,Home,Abdelrahman El Sewisi,Unknown,
2015086,Ramy Sabry,,Away,Mahmoud Kaoud,Unknown,
2015088,Ahmed Eid,,Away,Islam Kamal,Header,
2015090,Hani Said,,Away,Karim Munch,Pass,
2015090,Omar Najdi,,Home,Ahmed Samy,Cross,
2015091,Ahmed Gaafar,,Home,Ahmed Magdy,Pass,
2015091,Maarouf Yussuf,,Away,Hamada Tolba,Pass,
2015092,Momen Zakaria,,Home,Mohamed Hany,Pass,
2015092,Shokry Naguib,,Away,Amir Abed,Pass,
2015092,Momen Zakaria,,Home,Walid Soliman,Cross,
2015092,Malick Evouna,,Home,Momen Zakaria,Pass,
2015093,Mahmoud Ibrahim,,Home,Mohamed Bassiouny,Cross,
2015093,Onosh,,Away,Amr Marei,Pass,
2015094,Mohamed Yehia,,Home,,Unknown,
2015094,Asem Salah,,Away,,Unknown,
2015095,Mahmoud Ezzat,,Home,Khaled Kamar,Header,
2015095,Mohamed Fadl,,Away,,Unknown,
2015096,Ahmed Kaboria,,Home,Mohamed Mosaad,Pass,
2015096,Karim Mostafa,,Away,Mody,Cross,
2015096,Ahmed Raouf,,Home,Mohamed Mosaad,Pass,
2015096,Karim Mostafa,,Away,Ahmed Ali,Pass,
2015096,Ahmed Raouf,,Home,Mohamed Mosaad,Cross,
2015098,Mahmoud Kaoud,,Home,Joël Lamah,Unknown,
2015098,Marwan Mohsen,,Away,Shikabala,Unknown,
2015098,Mohamed Fathi,,Away,,Unknown,
2015099,Amer Sabry,,Home,Onosh,Cross,
2015099,Mohamed Magdy,,Away,Mohamed Ashraf,Penalty,1.0
2015100,Mahmoud Dunga,,Away,,Unknown,
2015100,Ayman Hefny,,Home,Ahmed Hassan Mekky,Unknown,
2015100,Omar Najdi,,Away,,Unknown,
2015100,Mostafa Fathi,,Home,Ayman Hefny,Unknown,
2015101,Ahmed Sabry,,Home,,Unknown,
2015101,Khaled Mayez,,Home,,Unknown,
2015101,Mohamed Yehia,,Away,Hatem Samir,Penalty,1.0
2015101,Mohamed Yehia,,Away,Youssef Hassan,Penalty,1.0
2015102,Shokry Naguib,,Home,,Unknown,
2015102,Sameh Abdel-Fadil,,Away,Dodo Elgabas,Unknown,
2015102,Abdallah Farouk,,Home,Amir Abed,Pass,
2015103,Salah Rico,,Away,,Unknown,
2015103,Mahmoud Ibrahim,,Away,Khaled El Ghandour,Corner,
2015103,Shawky El Said,,Home,Emmanuel Banahene,Header,
2015103,Marwan Mohsen,,Home,Khaled Sotohi,Handball ,1.0
2015104,Emad Meteb,,Away,Abdallah El Said,Unknown,
2015105,Youssef Obama,,Home,Akram Abd Rabo,Penalty,1.0
2015107,Hossam Paulo,,Away,Mohamed Samir,Handball ,1.0
2015107,Ramy Adel,,Home,,Unknown,
2015108,Ahmed Gaafar,,Home,James Owoboskini,Cross,
2015108,Shaibu Yakubu,,Home,,Unknown,
2015109,Fouad Salama,,Home,Eric Traoré,Penalty,1.0
2015110,Alaa Ali,,Away,Bousha,Handball ,1.0
2015110,Amr Barakat,,Home,Omar Najdi,Pass,
2015111,Shikabala,,Away,,Unknown,
2015112,Ahmed Gomaa,,Home,Mohamed Refai,Cross,
2015113,Momen Zakaria,,Home,,Unknown,
2015113,Abdallah El Said,,Home,Saleh Gomaa,Penalty,1.0
2015113,Abdallah El Said,,Home,Saleh Gomaa,Pass,
2015113,Sherif Ashraf,,Away,Hamada El Ghanam,Penalty,1.0
2015114,Mahmoud Ibrahim,,Home,Ahmed Gamal,Free kick,
2015114,Ahmed El-Sayed,,Away,Hesham Shehata,Corner,
2015115,Hossam Hassan,,Away,Hossam Hassan,Penalty,1.0
2015115,Hossam Paulo,,Home,,Unknown,1.0
2015116,Stanley Ohawuchi,,Home,,Unknown,
2015116,Mohamed Sosta,,Away,,Unknown,
2015116,Leila,,Away,Mohamed Farouk,Header,
2015116,Mohamed Fadl,,Away,Mohamed Farouk,Pass,
2015117,Elsayed Hamdi,,Away,Alaa Shaaban,Cross,
2015118,Osama Mohamed,,Away,Kareem Tarek,Penalty,1.0
2015118,James Owoboskini,,Away,Ahmed El Shenawy,Pass,
2015119,Franck Engongah,1.0,Away,,Unknown,
2015119,Mohamed Rizk,,Home,,Unknown,
2015119,Salah Soliman,,Away,Mohamed Nasef,Cross,
2015119,Nour El Sayed,,Away,Ahmed Sherwyda,Cross,
2015120,Hossam Paulo,,Away,Ahmed Temsah,Pass,
2015120,Shawky El Said,,Home,Ibrahim Hassan,Header,
2015120,Mahmoud Ezzat,,Away,Ayman Ashraf,Header,
2015120,Marwan Mohsen,,Home,Ayman Ashraf,Handball ,1.0
2015121,Amr Marei,,Home,Mohamed Gamal Treka,Cross,
2015121,Rashad Farouk,,Away,,Unknown,
2015122,Gedo,,Home,,Unknown,
2015122,Mohamed Farouk,,Home,,Unknown,
2015123,Mohamed Magdy,,Away,Ahmed Kaboria,Free kick,
2015123,Youssef Obama,,Home,Youssef Obama,Penalty,1.0
2015125,Kahraba,,Home,,Unknown,
2015126,Ahmed Gaafar,,Away,,Unknown,
2015127,Ahmed Sherwyda,,Home,Joël Lamah,Unknown,
2015127,Wael Faraag,,Home,Salah Ashour,Cross,
2015127,Salah Ashour,,Home,,Unknown,
2015128,Stanley Ohawuchi,,Home,,Unknown,
2015129,Hossam Paulo,,Home,,Unknown,
2015129,Ahmed Shokry,,Home,Hossam Hassan,Unknown,
2015130,Mahmoud Fathallah,,Home,,Unknown,
2015130,Mahmoud Fathallah,,Home,Salah Amin,Penalty,1.0
2015130,Mahmoud Fathallah,,Home,Mohamed Hassan,Handball ,1.0
2015131,Mohamed Rizk,,Home,Ehab El Masry,Cross,
2015131,Ehab El Masry,,Home,Amir Abed,Cross,
2015131,Fathi Mabrouk,,Away,,Unknown,
2015132,Khaled Sotohi,,Home,Khaled El Ghandour,Penalty,1.0
2015132,Alaa Ali,,Away,Konan Oussou,Penalty,1.0
2015132,Alaa Ali,,Away,Konan Oussou,Pass,
2015132,Franck Engongah,,Away,Mohamed Ashraf Roqa,Pass,
2015132,Ahmed Ouka,,Away,Islam Kamal,Header,
2015133,Abdallah El Said,,Home,,Unknown,
2015134,Mostafa Fathi,,Away,Basem Morsy,Header,
2015136,John Antwi,,Away,Ahmed Fathi,Cross,
2015138,Mohamed Helal,,Away,,Unknown,
2015139,Mido Gaber,,Home,,Unknown,
2015140,Amr El Monoufy,,Away,Hossam Paulo,Pass,
2015140,Hamada Tolba,,Home,Mostafa Fathi,Cross,
2015141,Eric Traoré,,Away,Fouad Salama,Free kick,
2015141,Amr Marei,,Home,Cyrille Bayala,Header,
2015142,Konan Oussou,,Home,Mohamed Rizk,Free kick,
2015142,Konan Oussou,,Home,Alaa Ali,Cross,
2015142,Ahmed Kaboria,,Away,,Unknown,
2015142,Osama Azab,,Away,Mohamed Refai,Pass,
2015142,Mohamed Magdy,,Away,Ahmed Kaboria,Corner,
2015142,Konan Oussou,,Home,Arafa El Sayed,Header,
2015144,Mohamed Fadl,,Away,Omar Gamal,Pass,
2015145,Ahmed Raouf,,Home,Elsayed Abdelaal,Cross,
2015146,Ahmed Elalfi,,Away,Hermann Kouao,Header,
2015146,Hesham Shehata,1.0,Home,Stanley Ohawuchi,Header,
2015146,Stanley Ohawuchi,,Home,Hossam Arafat,Unknown,
2015146,Junior Mapuku,,Home,Hesham Shehata,Handball ,1.0
2015147,Salah Amin,,Home,,Unknown,1.0
2015147,Ragab Bakar,,Away,Abdelrahman El Sewisi,Unknown,
2015147,Mohamed Farouk,,Home,Sayed Farid,Free kick,
2015147,Abdelrahman El Sewisi,,Away,Islam Abdelnaim,Unknown,
2015148,Ahmed Gaafar,,Away,Osama Mohamed,Throw-in,
2015149,Shawky El Said,,Away,Marwan Mohsen,Pass,
2015149,Ibrahim El Kadi,,Home,,Unknown,
2015150,Mohamed Hashem,,Away,,Unknown,
2015150,Hossam Paulo,,Home,Omar Saad,Cross,
2015150,Hany El Egeizy,,Home,,Unknown,
2015150,Mohamed Rizk,,Away,,Unknown,
2015151,Nana Poku,,Away,Mido Gaber,Free kick,
2015151,Ahmed Sherwyda,,Home,Mohamed Nasef,Cross,
2015152,Malick Evouna,,Home,Hossam Ashour,Pass,
2015152,Amr Gamal,,Home,Ramadan Sobhi,Pass,
2015153,Ibrahim El Kadi,,Home,Ahmed Abdelaziz,Free kick,
2015154,Mahmoud Kaoud,,Away,Mario Martínez,Cross,
2015155,Gedo,,Home,Ali Fathi,Cross,
2015155,Gedo,,Home,Ernest Papa Arko,Cross,
2015155,Gedo,,Home,Salah Amin,Penalty,1.0
2015156,Mohamed Fadl,,Home,Fathi Mabrouk,Cross,
2015156,Cyrille Bayala,,Away,,Unknown,
2015156,Mohamed Fadl,,Home,Omar Gamal,Cross,
2015156,Onosh,,Home,Omar Gamal,Pass,
2015157,Mohamed Hamdi,,Home,Amr El Monoufy,Pass,
2015157,Hossam Paulo,,Home,Amr El Monoufy,Penalty,1.0
2015157,Youssef Hassan,,Away,Mohamed Yehia,Pass,
2015157,Mohamed Yehia,,Away,Khaled Abdelrazek,Pass,
2015157,Mahmoud Ezzat,,Home,Ahmed Shokry,Corner,
2015157,Mohamed Hamdi,,Home,,Unknown,
2015160,Mahmoud Alaa,,Home,Florent Malouda,Corner,
2015160,Basem Morsy,,Away,,Unknown,
2015162,Mohamed Farouk,,Away,,Unknown,
2015162,Ernest Papa Arko,,Away,Mohamed Farouk,Pass,
2015162,Karim Munch,,Home,Ahmed Elalfi,Cross,
2015163,Marwan Mohsen,,Home,Hosny Abd Rabo,Penalty,1.0
2015164,Amr Marei,,Home,Amr Marei,Penalty,1.0
2015164,Abdelaziz Mousa,,Home,Asem Said,Pass,
2015165,Mohamed Ragab,,Home,Shemeles Bekele,Unknown,
2015165,Ibrahim Salah,,Away,Ahmed Shokry,Free kick,
2015165,Shemeles Bekele,,Home,Ahmed Gaafar,Pass,
2015165,Ahmed Gaafar,,Home,Mohamed Ragab,Pass,
2015166,Salah Ashour,,Home,Mahmoud Kaoud,Pass,
2015166,Hossam Abdel-Aal,,Away,Mohamed Bassiouny,Cross,
2015166,Salah Rico,,Away,Akram Tawfik,Handball ,1.0
2015166,Mohamed Bassiouny,,Away,,Unknown,
2015167,Mostafa Galal,,Away,Florent Malouda,Free kick,
2015167,Stanley Ohawuchi,,Away,Junior Mapuku,Cross,
2015168,Said Mourad,,Away,,Unknown,
2015168,Nana Poku,,Home,Mido Gaber,Unknown,
2015168,Amr Barakat,,Home,Omar Najdi,Pass,
2015168,Ahmed Gomaa,,Away,Ahmed Raouf,Throw-in,
2015169,Mohamed Yehia,,Home,Mohamed Khalifa,Cross,
2015169,Ramadan Sobhi,,Away,,Unknown,
2015170,Basem Morsy,,Home,Omar Gaber,Cross,
2015172,Ramy Adel,,Home,Mohamed Bazoka,Handball ,1.0
2015172,Abdelrahman Farouk,,Away,,Unknown,
2015172,Mohamed Fadl,,Home,Onosh,Penalty,1.0
2015172,Onosh,,Home,Mohamed Fadl,Pass,
2015173,Ahmed Eid,,Away,Abdelaziz Tawfik,Pass,
2015174,Dodo Elgabas,,Home,Stanley Ohawuchi,Cross,
2015174,Mohamed Alaa,,Away,,Unknown,
2015175,Ahmed Raouf,,Home,Ahmed Yasser,Cross,
2015175,Ahmed Kaboria,,Home,Ahmed Yasser,Pass,
2015175,Ahmed Raouf,,Home,Said Mourad,Pass,
2015175,Ahmed Raouf,,Home,Elsayed Abdelaal,Cross,
2015176,Ahmed Temsah,,Home,Amr El Monoufy,Pass,
2015176,Hossam Paulo,,Home,Mohamed Hamdi,Cross,
2015176,Mohamed Hamdi,,Home,Ahmed Temsah,Corner,
2015176,Nana Poku,,Away,,Unknown,
2015176,Hosny Fathi,,Away,Hany Said,Pass,
2015176,Ouka,1.0,Home,Mohamed Hamdi,Cross,
2015176,Omar Najdi,,Away,,Unknown,
2015177,Hosny Abd Rabo,,Away,Marwan Mohsen,Header,
2015178,Abdallah El Said,,Home,Ramadan Sobhi,Penalty,1.0
2015178,Abdallah El Said,,Home,Sabri Rahil,Pass,
2015179,Salah Amin,,Home,,Unknown,
2015179,Emmanuel Mayuka,,Away,Mohamed Adel Gomaa,Cross,
2015179,Salah Amin,,Home,Mohamed Farouk,Unknown,
2015179,Mahmoud Fathallah,,Home,Salah Amin,Penalty,1.0
2015180,Ramadan Sobhi,,Home,Abdallah El Said,Pass,
2015180,Mido Gaber,,Away,,Unknown,
2015180,Amr Gamal,,Home,Abdallah El Said,Pass,
2015181,Mohamed Koffi,,Home,Emmanuel Mayuka,Unknown,
2015181,Emmanuel Mayuka,,Home,Ayman Hefny,Unknown,
2015182,Amr Marei,,Away,Abdelaziz Mousa,Pass,
2015182,Cyrille Bayala,,Away,Amr Marei,Cross,
2015182,Hermann Kouao,,Home,Akram Abd Rabo,Cross,
2015183,Mahmoud Alaa,,Away,Florent Malouda,Free kick,
2015184,Ahmed Gomaa,,Away,Said Mourad,Cross,
2015185,Hossam Paulo,,Away,Omar Saad,Cross,
2015186,Ahmed Abdelaziz,,Away,,Unknown,
2015187,Marwan Mohsen,,Home,Hosny Abd Rabo,Pass,
2015189,Hossam Paulo,,Home,Islam Mohareb,Cross,
2015189,Mohamed Bassiouny,,Away,Ahmed Adel,Cross,
2015190,Mostafa Gamal,,Home,Ahmed Safi,Cross,
2015190,Alaa Shaaban,,Home,,Unknown,
2015190,Wilson Akakpo,1.0,Home,Mostafa Gamal,Header,
2015190,Sayed Gad,1.0,Away,Ahmed Yasser,Unknown,
2015191,Mahmoud Fathallah,,Home,Mohamed Farouk,Penalty,1.0
2015192,Moatasem Salem,,Away,Shemeles Bekele,Cross,
2015192,Ehab El Masry,,Home,Kofi Owusu,Unknown,
2015192,Ibrahim El Shayeb,,Home,,Unknown,
2015193,Youssef Obama,,Away,,Unknown,
2015196,Florent Malouda,,Home,Hossam Arafat,Pass,
2015197,Abdallah El Said,,Home,Ramadan Sobhi,Penalty,1.0
2015197,Momen Zakaria,,Home,,Unknown,
2015198,Ramy Adel,,Away,Islam Fouad,Penalty,1.0
2015199,Mohamed Rizk,,Home,,Unknown,
2015199,Ahmed Shedid Kenawi,,Home,Arafa El Sayed,Cross,
2015200,Ahmed Gaafar,,Home,Mohamed Ragab,Pass,
2015200,Amr Hassan,,Home,Ahmed Gaafar,Pass,
2015200,Mohamed Ragab,,Home,Ahmed Gaafar,Pass,
2015200,Mahmoud Fathallah,,Away,Walid Hassan,Penalty,1.0
2015201,Ahmed El Esh,,Away,Mohamed Sherif,Pass,
2015201,Florent Malouda,,Away,Mohamed Sherif,Pass,
2015202,Eric Traoré,,Away,Osama Marei,Pass,
2015202,Nana Poku,,Home,Mido Gaber,Cross,
2015202,Amr Barakat,,Home,Mido Gaber,Pass,
2015202,Mido Gaber,,Home,Hussein El Shahat,Cross,
2015203,Hossam Paulo,,Away,Mansou Kouakou,Pass,
2015204,Momen Zakaria,,Away,Hussein El Sayed,Cross,
2015204,Ahmed Fathi,,Away,Momen Zakaria,Pass,
2015204,Mohamed Abdelsalam,1.0,Away,,Unknown,
2015204,Ahmed Fathi,,Away,Amr Gamal,Cross,
