match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty
2021027,Abdallah Bakri,,Home,Walid Farag,Header,
2021027,Amr Gamal,,Home,Azmi Ghouma,Pass,
2021028,Omar Kamal,,Away,,Unknown,
2021028,Ghanam Mohamed,,Away,Joseph Ngwem,Pass,
2021028,Marwan Mohsen,,Away,Joseph Ngwem,Cross,
2021028,Mohamed Hassan,,Home,Salah Ashour,Pass,
2021028,Ahmed Refaat,,Away,Aymen Sfaxi,Pass,
2021029,Mohamed Ibrahim,,Home,,Unknown,
2021030,Khaled El Ghandour,,Home,Hesham Salah,Cross,
2021032,Ibrahim Adel,,Away,Walid El Karti,Header,
2021032,Walid El Karti,,Away,Mohamed Hamdi,Cross,
2021032,Hassan Ali,,Home,Mohamed Antar,Penalty,1.0
2021032,Amr Marei,,Home,Amr Moussa,Header,
2021033,Zizo,,Away,Baher El Mohamady,Handball ,1.0
2021033,Omar El Said,,Away,Zizo,Pass,
2021034,Marwan Hamdi,,Away,Hussein Faisal,Unknown,
2021034,Mostafa Shalaby,,Home,Ahmed El Agouz,Unknown,
2021035,Hamdy Fathy,,Home,Ali Maâloul,Corner,
2021036,Ahmed Sherif,,Home,Ahmed El-Saghiri,Unknown,
2021038,Ali Gabr,,Home,Mohamed Hamdi,Corner,
2021038,Abdallah El Said,,Home,Fakhreddine Ben Youssef,Pass,
2021038,Ibrahim Adel,,Home,Walid El Karti,Header,
2021039,Afsha,,Away,Mohamed Sherif,Unknown,
2021039,Percy Tau,,Away,Afsha,Unknown,
2021039,Abdo Yehia,,Home,Ahmed Ghoneim,Unknown,
2021039,Akram Tawfik,1.0,Home,,Unknown,
2021039,Ali Maâloul,,Away,,Unknown,
2021040,Mohamed Helal,,Away,Osama Ibrahim,Cross,
2021040,Zizo,,Home,Issahaku Yakubu,Handball ,1.0
2021041,Hassan Ali,,Away,,Unknown,1.0
2021041,Amr Marei,,Away,Mohamed Antar,Unknown,
2021041,Ahmed Hamoudi,,Away,Ahmed El Sheikh,Unknown,
2021042,Mohamed Hashem,,Away,Ahmed Madbouli,Unknown,
2021042,Mohamed Salem,,Home,,Unknown,
2021043,John Ebuka,,Away,Mohamed Abdelmonem,Handball ,1.0
2021043,Aymen Sfaxi,,Home,Mohamed Farouk,Cross,
2021043,John Ebuka,,Away,John Ebuka,Penalty,1.0
2021044,Halimo,,Home,Abdelrahman Amer,Unknown,
2021045,Ahmed Awad,,Away,Mahmoud Hamada,Unknown,
2021045,Karim El Deeb,,Home,Khaled El Ghandour,Unknown,
2021045,Amr Gamal,,Away,Mahmoud Hamada,Unknown,
2021046,Mostafa Fathi,,Away,Omar El Said,Pass,
2021047,Ayman Ashraf,,Home,Hussein El Shahat,Pass,
2021047,Percy Tau,,Home,Akram Tawfik,Pass,
2021047,Hussein El Shahat,,Home,,Unknown,
2021047,Canaria,,Away,Halimo,Pass,
2021047,Percy Tau,,Home,Mohamed Hany,Cross,
2021048,Osama Ibrahim,,Home,Ahmed Yassin,Unknown,
2021048,Mohamed Samir,,Away,,Unknown,1.0
2021048,Mahmoud Kaoud,,Home,Mohamed Bassiouny,Unknown,
2021050,Mohamed Ali Jouini,,Home,Mostafa El Zenary,Pass,
2021051,Khaled Kamar,,Away,Islam Abdelnaim,Unknown,
2021051,Amoory,,Away,Kareem Tarek,Unknown,
2021052,Hussein Ragab,,Home,,Unknown,
2021052,Ahmed El Sheikh,,Home,,Unknown,
2021052,Austin Amutu,,Home,Elyes Jelassi,Unknown,
2021052,Eric Serge,,Away,Joseph Atule,Unknown,
2021052,Islam Zeyada,,Away,,Unknown,1.0
2021053,Mahmoud Wadi,,Away,,Unknown,
2021053,Ibrahim Yehia,,Home,,Unknown,
2021054,Ahmed Hamoudi,,Away,Austin Amutu,Unknown,
2021055,Yehia Hamed,,Home,Ahmed Afifi,Unknown,
2021055,Mohamed Helal,,Away,,Unknown,1.0
2021056,Ibrahim Yehia,,Away,Mohamed Morsi,Unknown,
2021056,Khaled Kamar,,Home,,Unknown,1.0
2021058,Mohamed Abdelsalam,,Home,,Unknown,
2021058,Shady Hussein,,Away,Amr El Halwani,Unknown,
2021058,Karim El Deeb,,Home,,Unknown,
2021058,Karim El Deeb,,Home,,Unknown,1.0
2021058,Shady Hussein,,Away,Mahmoud Naim,Unknown,
2021058,Mabululu,,Home,,Unknown,
2021058,Mohamed Ibrahim,,Away,,Unknown,1.0
2021058,Evans Mensah,,Away,,Unknown,
2021059,Khaled Abdelfattah,,Home,Abdelkabir El Ouadi,Unknown,
2021059,Shokry Naguib,,Away,,Unknown,1.0
2021059,Sodiq Awujoola,,Home,,Unknown,
2021060,Mahmoud Wadi,,Home,Ramadan Sobhi,Pass,
2021060,Ali Gabr,,Home,Ibrahim Adel,Cross,
2021060,Mahmoud Wadi,,Home,Ramadan Sobhi,Pass,
2021061,Mostafa Fathi,,Away,Mohamed Ounajem,Pass,
2021061,Mohamed Ounajem,,Away,,Unknown,
2021061,Mohamed Salem,,Home,Hassan El Shami,Cross,
2021062,Mohamed Sherif,,Away,Ahmed Abdelkader,Pass,
2021062,Karim Nedved,,Home,Ahmed Atef,Pass,
2021063,Mamadou Ndioko Niass,,Away,Karim Mostafa,Unknown,
2021063,Mamadou Ndioko Niass,,Away,Ahmed Kaboria,Unknown,
2021063,Shady Hussein,,Home,Mahmoud El Badry,Unknown,
2021063,Basem Morsy,,Home,Mostafa Saad,Unknown,
2021064,Ahmed Sherif,,Away,Abdelnaser Mohamed,Unknown,
2021064,Ali Baheeg,,Away,Ahmed El-Saghiri,Unknown,
2021064,Islam Gamal,,Away,,Unknown,
2021065,Mabululu,,Away,Benjamin Bernard Boateng,Pass,
2021066,Mostafa Fathi,,Home,Mahmoud Alaa,Header,
2021066,Achraf Bencharki,,Home,Mostafa Fathi,Unknown,
2021066,Mohamed Ounajem,,Home,Mostafa Fathi,Pass,
2021066,Achraf Bencharki,,Home,,Unknown,
2021068,Islam Abdelnaim,,Away,Mahmoud Shabrawy,Unknown,
2021069,Ahmed Ramadan,,Away,Abdelkabir El Ouadi,Unknown,
2021069,Nasser Mansy,,Home,Karim Bambo,Unknown,
2021069,Marwan Hamdi,,Away,,Unknown,
2021071,Afsha,,Home,Hamdy Fathy,Unknown,
2021071,Amr El Solia,,Home,,Unknown,
2021071,Mohamed Sherif,,Home,Ali Maâloul,Cross,
2021072,Ahmed Adel,,Home,Khaled El Ghandour,Pass,
2021072,Firas Iffia,,Away,Oufa,Header,
2021074,Mamadou Ndioko Niass,,Away,,Unknown,
2021074,Mohamed Camacho,,Home,Mohamed Bazoka,Unknown,
2021075,Sodiq Awujoola,,Home,Abdelkabir El Ouadi,Pass,
2021075,Abdelkabir El Ouadi,,Home,Alia Sylla,Penalty,1.0
2021076,Mody,,Home,,Unknown,1.0
2021077,Ahmed Samy,,Home,Ibrahim Adel,Header,
2021078,Nasser Maher,,Home,Aymen Sfaxi,Pass,
2021078,Mohamed Farouk,,Home,Nasser Maher,Pass,
2021079,Seif Teka,,Away,Bilel Saidani,Header,
2021079,Mohamed Antar,,Home,Ahmed Hamoudi,Penalty,1.0
2021082,Victory Beniangba,,Home,Mohamed Nasef,Unknown,
2021084,John Ebuka,,Home,Marwan Daoud,Pass,
2021085,Luís Miquissone,,Home,Hussein El Shahat,Pass,
2021085,Luís Miquissone,,Home,Hamdy Fathy,Pass,
2021085,Hussein El Shahat,,Home,Afsha,Pass,
2021085,Ziad Tarek,,Home,Amr El Solia,Pass,
2021086,Austin Amutu,,Away,Ahmed Hamed Shousha,Header,
2021086,Ahmed Meteb,,Home,Oufa,Penalty,1.0
2021086,Oufa,,Home,Firas Iffia,Pass,
2021086,Mohamed Grendo,,Away,Ahmed Hamoudi,Cross,
2021087,Khaled Kamar,,Away,Amr El Saadawy,Unknown,
2021088,Ramadan Sobhi,,Away,Abdallah El Said,Pass,
2021089,Ahmed Atef,,Away,Joseph Ngwem,Pass,
2021089,Ahmed Refaat,,Away,Mostafa El Badry,Pass,
2021089,Zizo,,Home,Seifeddine Jaziri,Penalty,1.0
2021089,Zizo,,Home,Arabi Badr,Handball ,1.0
2021089,Mohamed Abdelghani,,Home,Achraf Bencharki,Header,
2021090,Mohamed Reda,,Home,Nasser Maher,Unknown,
2021091,Khaled Abdelfattah,,Home,Abdelkabir El Ouadi,Unknown,
2021091,Marwan Hamdi,,Home,,Unknown,
2021092,Mohammed Saleh,,Home,,Unknown,1.0
2021093,Mabululu,,Home,,Unknown,1.0
2021093,Ahmed Samir,,Away,Mostafa El Zenary,Unknown,
2021094,Seif El Agouz,,Home,,Unknown,
2021094,Mahmoud Sayed,,Away,,Unknown,
2021094,Karim Bambo,,Away,Nasser Mansy,Unknown,
2021095,Abdelrahman Magdi,,Away,Ahmed Madbouli,Unknown,
2021095,Ahmed Madbouli,,Away,,Unknown,
2021095,Mahmoud Fahmi,,Home,,Unknown,
2021095,Rasheed Ahmed,,Home,Karim Halawa,Unknown,
2021096,Mohamed Sherif,,Away,Ahmed Abdelkader,Pass,
2021096,Afsha,,Away,Rami Rabia,Pass,
2021096,Afsha,,Away,Mohamed Sherif,Pass,
2021096,Ahmed El-Saghiri,,Home,,Unknown,
2021096,Hussein El Shahat,,Away,Ali Maâloul,Pass,
2021097,Mohamed Sherif,,Away,,Unknown,
2021097,Yaser Hamed,,Home,Ahmed Hamoudi,Unknown,
2021097,Karim El Eraki,1.0,Away,,Unknown,
2021097,Mohamed Grendo,,Home,Amr Marei,Unknown,
2021098,Achraf Bencharki,,Away,Omar El Said,Cross,
2021098,Ali Gabr,,Home,Abdallah El Said,Corner,
2021098,Fagrie Lakay,,Home,Ibrahim Adel,Pass,
2021098,Omar El Said,,Away,Emam Ashour,Cross,
2021098,Emam Ashour,,Away,Achraf Bencharki,Pass,
2021099,Walid El Karti,,Away,Islam Issa,Unknown,
2021099,Ibrahim Adel,,Away,Abdallah El Said,Unknown,
2021100,Nasser Mansy,,Home,,Unknown,
2021102,Emam Ashour,,Home,Achraf Bencharki,Unknown,
2021102,Zizo,,Home,Emam Ashour,Unknown,
2021102,Amr El Saadawy,,Away,,Unknown,1.0
2021103,Emad Mayhoub,,Away,,Unknown,
2021103,Mostafa Shalaby,,Home,,Unknown,1.0
2021103,Oufa,,Away,Firas Iffia,Unknown,
2021104,Basem Morsy,,Home,,Unknown,1.0
2021104,Abdelkabir El Ouadi,,Away,Hussein Faisal,Unknown,
2021106,Victory Beniangba,,Home,Mohamed Gaber,Pass,
2021107,Luís Miquissone,,Home,Aliou Dieng,Header,
2021108,Nasser Maher,,Home,Ahmed Refaat,Cross,
2021108,Nasser Maher,,Home,,Unknown,
2021108,Mohamed Reda,,Home,Joseph Ngwem,Cross,
2021108,Nasser Maher,,Home,Mohamed Reda,Penalty,1.0
2021109,Mahmoud Shabrawy,,Home,Nour El Sayed,Unknown,
2021109,Ahmed Ali,,Away,Mamadou Ndioko Niass,Unknown,
2021109,Mamadou Ndioko Niass,,Away,Ahmed Ali,Unknown,
2021110,Mohamed El Shami,,Away,Ahmed Madbouli,Unknown,
2021110,Khaled El Ghandour,,Home,Ahmed Adel,Unknown,
2021110,Mohamed Adel,,Away,Mohamed El Shami,Unknown,
2021112,Nasser Mansy,,Away,,Unknown,
2021112,Walid Farag,,Home,Mahmoud Hamada,Unknown,
2021112,Mahmoud Hamada,,Home,,Unknown,
2021112,Mohamed Helal,,Away,,Unknown,1.0
2021114,Ibrahim Adel,,Home,Abdallah El Said,Corner,
2021115,Haithem Ayouni,,Home,Elyes Jelassi,Cross,
2021116,Emam Ashour,,Away,Zizo,Pass,
2021118,Dinopeter Airaodion,,Away,,Unknown,
2021118,Mohamed Gaber,,Home,Riga,Unknown,
2021119,Mohamed Magdy,1.0,Home,,Unknown,
2021119,Islam Zeyada,,Away,Karim Halawa,Pass,
2021120,Nasser Mansy,,Home,Asem Salah,Free kick,
2021120,Ibrahim Hassan,,Away,Saïdou Simporé,Pass,
2021121,Mohamed Reda,,Away,Joseph Ngwem,Unknown,
2021121,Ahmed Atef,,Away,,Unknown,
2021121,Aymen Sfaxi,,Away,,Unknown,
2021122,Moaz El Henawy,,Home,,Unknown,1.0
2021122,Khaled Kamar,,Away,,Unknown,1.0
2021122,Abdo Yehia,,Home,Hesham Balaha,Unknown,
2021123,Islam El Mizzayn,,Away,,Unknown,
2021123,Baher El Mohamady,,Home,,Unknown,1.0
2021123,Ahmed Madbouli,,Home,,Unknown,
2021123,Amr Marei,,Away,Haithem Ayouni,Unknown,
2021123,Mohamed El Shami,,Home,Mahmoud Dunga,Unknown,
2021124,Fakhreddine Ben Youssef,,Away,Fagrie Lakay,Unknown,
2021124,Osama Galal,,Away,,Unknown,
2021125,Hussein El Shahat,,Home,Rami Rabia,Unknown,
2021125,Taher Mohamed,,Home,,Unknown,1.0
2021125,Ahmed Abdelkader,,Home,,Unknown,
2021125,Firas Iffia,,Away,Ahmed Temsah,Unknown,
2021125,Walid Soliman,,Home,Salah Mohsen,Unknown,
2021126,Mohamed El Shami,,Away,Omar El Wahsh,Unknown,
2021126,Mohamed El Shami,,Away,Ahmed Madbouli,Unknown,
2021127,Shokry Naguib,,Home,,Unknown,1.0
2021128,Abdelrahman Atef,,Away,Abdo Yehia,Unknown,
2021129,Zizo,,Away,Youssef Obama,Pass,
2021129,Mohamed Abdelghani,,Away,Zizo,Corner,
2021130,Amr El Sisi,,Home,,Unknown,
2021131,Amr El Saadawy,,Home,,Unknown,1.0
2021132,Mostafa Shalaby,,Home,,Unknown,
2021132,Ali Maâloul,,Away,,Unknown,
2021132,Ali Maâloul,,Away,Ahmed Abdelkader,Unknown,
2021133,Karim Bambo,,Away,Moussa Diawara,Unknown,
2021133,Farid Shawky,,Home,Ahmed El Sheikh,Unknown,
2021133,Nasser Mansy,,Away,Issahaku Yakubu,Unknown,
2021133,Karim Bambo,,Away,Nasser Mansy,Unknown,
2021135,Amro Tarek,,Away,Amr El Saadawy,Unknown,
2021135,Aymen Sfaxi,,Home,Joseph Ngwem,Unknown,
2021135,Ahmed Refaat,,Home,Aymen Sfaxi,Unknown,
2021135,Mohamed Naguib,,Away,Allan Kyambadde,Unknown,
2021135,Ahmed Atef,,Home,Ahmed Refaat,Unknown,
2021136,Sherif Reda,,Home,Ahmed Homos,Unknown,
2021137,Mody,,Away,Shokry Naguib,Unknown,
2021137,Walid Mostafa,,Home,Hany Adel,Unknown,
2021138,Mamadou Ndioko Niass,,Home,Mahmoud Ezzat,Unknown,
2021138,Mabululu,,Away,,Unknown,
2021139,Nasser Mansy,,Home,,Unknown,
2021139,Khaled Mostafa,,Away,,Unknown,
2021139,Karim Bambo,,Home,,Unknown,1.0
2021140,John Ebuka,,Away,Mostafa Dowidar,Unknown,
2021140,Abdelrahman Emad,,Away,John Ebuka,Unknown,
2021142,Mohamed Ibrahim,,Away,Mostafa Saad,Unknown,
2021143,Yaser Hamed,,Away,Elyes Jelassi,Unknown,
2021143,Zizo,,Home,,Unknown,
2021143,Seifeddine Jaziri,,Home,Ahmed Fatouh,Unknown,
2021144,Aymen Sfaxi,,Away,Ahmed Refaat,Unknown,
2021144,Ahmed Atef,,Away,,Unknown,
2021144,Ahmed Atef,,Away,Ahmed Refaat,Unknown,
2021146,Issahaku Yakubu,,Away,Ahmed Said,Unknown,
2021146,Asem Salah,,Away,,Unknown,1.0
2021146,Mostafa Shalaby,,Home,,Unknown,1.0
2021146,Mostafa Shalaby,,Home,Gerges Magdy,Unknown,
2021147,Mabululu,,Home,Ibrahim Hassan,Cross,
2021147,Benjamin Bernard Boateng,,Home,,Unknown,
2021147,Fawzi El Henawy,,Home,Benjamin Bernard Boateng,Pass,
2021148,Basem Morsy,,Home,Mohamed Ibrahim,Cross,
2021148,Afsha,,Away,Mohamed Mahmoud,Penalty,1.0
2021149,Ahmed Samir,,Home,Amr El Sisi,Unknown,
2021150,Omar El Said,,Away,Achraf Bencharki,Cross,
2021150,Mahmoud El Wensh,1.0,Home,,Unknown,
2021150,Zizo,,Away,Seifeddine Jaziri,Pass,
2021151,Abdallah Yaisien,,Away,Luis Hinestroza,Cross,
2021151,Farouck Kabore,,Away,Mamadou Ndioko Niass,Penalty,1.0
2021152,Ramadan Sobhi,,Away,Fagrie Lakay,Unknown,
2021152,Khaled Kamar,,Home,,Unknown,
2021152,Osama Galal,,Away,,Unknown,
2021153,Mamadou Ndioko Niass,,Away,John Okoli,Unknown,
2021153,Oufa,,Home,,Unknown,
2021154,Rezki Hamroune,,Home,Jefferson Encada,Unknown,
2021155,Ahmed Samir,,Home,Riga,Unknown,
2021155,Mohamed Helal,,Away,,Unknown,1.0
2021156,Nour El Sayed,,Away,Islam Mohareb,Unknown,
2021156,Sherif Dabo,,Home,Mohamed Ibrahim,Unknown,
2021156,Basem Morsy,,Home,Mohamed Ibrahim,Unknown,
2021156,Mahmoud Shabrawy,,Away,Islam Mohareb,Unknown,
2021156,Seif Teka,,Home,Mohamed Ibrahim,Unknown,
2021157,Ali Fawzi,,Away,,Unknown,
2021157,John Ebuka,,Away,Salah Rico,Unknown,
2021158,Elyes Jelassi,,Home,,Unknown,
2021158,Ahmed Ghoneim,,Away,Ahmed El Sheikh,Unknown,
2021159,Abdelkabir El Ouadi,,Away,Marwan Hamdi,Header,
2021159,Canaria,,Away,Marwan Hamdi,Pass,
2021159,Marwan Hamdi,,Away,Abdelkabir El Ouadi,Corner,
2021159,Abdallah Nasib,,Home,Sabri Rahil,Corner,
2021159,Abdelkabir El Ouadi,,Away,Canaria,Pass,
2021159,Marwan Hamdi,,Away,Abdelkabir El Ouadi,Corner,
2021159,Mabululu,,Home,Ibrahim Hassan,Cross,
2021160,Fakhreddine Ben Youssef,,Away,Ahmed Fathi,Unknown,
2021160,Mahmoud Saber,,Away,Ibrahim Adel,Unknown,
2021162,Baher El Mohamady,,Home,,Unknown,1.0
2021162,Abdelrahman Magdi,,Home,Ahmed Mostafa,Unknown,
2021163,John Ebuka,,Away,Mostafa Shalaby,Pass,
2021163,Mahmoud Abdelaziz,,Home,Karim Mostafa,Penalty,1.0
2021163,Mahmoud Abdelaziz,,Home,,Unknown,
2021163,John Ebuka,,Away,Salah Rico,Free kick,
2021165,Ahmed El Nadry,,Home,Paulin Voavy,Unknown,
2021166,Hamdy Alaa,,Home,Sodiq Awujoola,Unknown,
2021166,Marwan Hamdi,,Home,,Unknown,
2021166,Hassan Ali,,Away,,Unknown,
2021167,Amo,,Away,,Unknown,
2021168,Ahmed Atef,,Home,Mohamed Reda,Pass,
2021168,Ahmed Refaat,,Home,,Unknown,
2021168,Aymen Sfaxi,,Home,Ahmed Atef,Cross,
2021168,Ibrahim Hassan,,Away,,Unknown,
2021168,Karim Nedved,,Home,,Unknown,
2021168,Benjamin Bernard Boateng,,Away,Khaled El Ghandour,Cross,
2021168,Benjamin Bernard Boateng,,Away,Marwan Ateya,Pass,
2021169,Victory Beniangba,,Away,Ahmed Samir,Unknown,
2021171,Mohammed Saleh,,Home,,Unknown,1.0
2021171,Ahmed Meteb,,Home,Emad Mayhoub,Unknown,
2021171,Marwan Hamdi,,Away,Sherif Reda,Unknown,
2021171,Alia Sylla,,Away,Sherif Reda,Unknown,
2021172,Victory Beniangba,,Home,Amr El Sisi,Unknown,
2021173,Mohamed El Shami,,Home,Ahmed Madbouli,Unknown,
2021173,Karim Bambo,,Away,Osama Ibrahim,Unknown,
2021173,Wagih Abdelhakim,,Home,,Unknown,
2021173,Mahmoud Kaoud,,Away,Mohamed Bassiouny,Unknown,
2021174,Karim Nedved,,Away,Mostafa El Badry,Unknown,
2021175,Karim Halawa,,Away,Eric Serge,Unknown,
2021175,Ahmed Mohsen,,Home,,Unknown,
2021175,Abdallah Mahmoud,,Home,,Unknown,
2021175,Mohamed Ibrahim,,Home,,Unknown,1.0
2021175,Ahmed Mohsen,,Home,Samir Hesham,Unknown,
2021176,Mabululu,,Home,Elsayed Salem,Unknown,
2021178,Abdo Yehia,,Away,Walid Mostafa,Pass,
2021178,Mostafa Shalaby,,Home,Mostafa Dowidar,Penalty,1.0
2021178,Moaz El Henawy,,Away,Abdo Yehia,Penalty,1.0
2021178,Salah Rico,,Home,,Unknown,
2021179,Mohamed Sherif,,Home,,Unknown,
2021179,Achraf Bencharki,,Away,Shikabala,Cross,
2021179,Shikabala,,Away,Youssef Osama Nabih,Cross,
2021179,Salah Mohsen,,Home,,Unknown,
2021180,Khaled Kamar,,Home,,Unknown,
2021182,Riga,,Away,Mohamed Nasef,Unknown,
2021183,Sodiq Awujoola,,Home,Abdelkabir El Ouadi,Pass,
2021183,Mostafa Shalaby,,Away,John Ebuka,Penalty,1.0
2021184,Achraf Bencharki,,Home,Abdallah Gomaa,Unknown,
2021184,Baher El Mohamady,,Away,,Unknown,1.0
2021184,Omar El Said,,Home,Zizo,Unknown,
2021185,Ahmed Refaat,,Home,,Unknown,1.0
2021185,Mohammed Saleh,,Away,Ahmed Meteb,Unknown,
2021186,Fagrie Lakay,,Home,Mohamed Sadek,Penalty,1.0
2021186,Haithem Ayouni,1.0,Home,Mahmoud Saber,Cross,
2021186,Haithem Ayouni,,Away,Elyes Jelassi,Free kick,
2021186,Ibrahim Adel,,Home,Mahmoud Saber,Pass,
2021189,Mody,,Away,,Unknown,1.0
2021189,Shady Hussein,,Home,Mohamed Ibrahim,Unknown,
2021191,Ahmed Samir,,Home,,Unknown,1.0
2021191,Victory Beniangba,,Home,Ahmed Samir,Unknown,
2021191,Abdelkabir El Ouadi,,Away,,Unknown,1.0
2021191,Ragab Nabil,,Away,Sherif Reda,Unknown,
2021191,Ahmed Samir,,Home,,Unknown,1.0
2021191,Abdelkabir El Ouadi,,Away,,Unknown,1.0
2021192,Mohamed Grendo,,Home,,Unknown,1.0
2021193,Ahmed Refaat,,Away,,Unknown,1.0
2021193,Mohamed Reda,,Away,Mohamed Farouk,Unknown,
2021193,Dinopeter Airaodion,,Home,,Unknown,
2021194,Benjamin Bernard Boateng,,Home,Ibrahim Hassan,Unknown,
2021195,Islam Issa,,Away,Ahmed Fathi,Unknown,
2021195,Ramadan Sobhi,,Away,,Unknown,
2021195,Ramadan Sobhi,,Away,Ahmed Tawfik,Unknown,
2021196,Asem Salah,,Home,,Unknown,1.0
2021196,Seifeddine Jaziri,,Away,Zizo,Unknown,
2021196,Seifeddine Jaziri,,Away,Youssef Osama Nabih,Unknown,
2021197,Afsha,,Home,,Unknown,1.0
2021197,Himid Mao Mkami,,Away,Khaled El Akhmimi,Unknown,
2021197,Mohamed Sherif,,Home,Ziad Tarek,Unknown,
2021198,Mohamed Grendo,,Away,Karim El Eraki,Unknown,
2021198,Elyes Jelassi,,Away,,Unknown,1.0
2021199,Mahmoud Shabrawy,,Home,Islam Mohareb,Unknown,
2021199,Mody Naser,,Away,Ahmed Temsah,Unknown,
2021199,Ahmed Meteb,,Away,,Unknown,1.0
2021199,Khaled Kamar,,Home,,Unknown,1.0
2021199,Ahmed Temsah,,Away,Mohamed Ramadan,Unknown,
2021200,Saïdou Simporé,,Away,,Unknown,1.0
2021201,Mostafa El Zenary,,Away,Mido Gaber,Unknown,
