match_id,Gameweek,Date,Time,Result,Home team,Away team,Day,HomeGoals,AwayGoals,Status,Season
2016031,4,2016-10-13,5:00 PM,1:3,Enppi SC,Smouha,Thu,1,3,AwayWin,2016-2017
2016032,4,2016-10-13,7:30 PM,2:2,Wadi Degla,Entag El Harby,Thu,2,2,Tie,2016-2017
2016033,4,2016-10-14,4:30 PM,1:1,Ismaily,El Nasr Tadeen,Fri,1,1,Tie,2016-2017
2016034,4,2016-10-15,7:00 PM,0:2,El Dakhlia,Ahly SC,Sat,0,2,AwayWin,2016-2017
2016035,4,2016-12-24,6:00 PM,2:0,Zamalek,El Sharkia,Sat,2,0,HomeWin,2016-2017
2016036,5,2016-10-20,2:30 PM,1:2,Ittihad Alex,Petrojet,Thu,1,2,AwayWin,2016-2017
2016037,5,2016-10-20,5:30 PM,1:2,Smouha,El Masry,Thu,1,2,AwayWin,2016-2017
2016038,5,2016-10-20,8:30 PM,2:0,Ahly SC,Aswan SC,Thu,2,0,HomeWin,2016-2017
2016039,5,2016-10-21,3:30 PM,1:1,Talaea El Gaish,Wadi Degla,Fri,1,1,Tie,2016-2017
2016040,5,2016-10-21,6:00 PM,0:0,Entag El Harby,El Dakhlia,Fri,0,0,Tie,2016-2017
2016041,5,2016-10-21,8:15 PM,0:2,El Nasr Tadeen,El Mokawloon,Fri,0,2,AwayWin,2016-2017
2016042,5,2016-10-22,2:45 PM,0:1,El Sharkia,Ismaily,Sat,0,1,AwayWin,2016-2017
2016043,5,2016-10-22,6:00 PM,3:1,Enppi SC,Tanta SC,Sat,3,1,HomeWin,2016-2017
2016044,5,2017-03-03,6:00 PM,1:0,El Makasa,Zamalek,Fri,1,0,HomeWin,2016-2017
2016045,6,2016-10-25,2:45 PM,1:0,Wadi Degla,El Nasr Tadeen,Tue,1,0,HomeWin,2016-2017
2016046,6,2016-10-25,,2:3,El Dakhlia,Talaea El Gaish,Tue,2,3,AwayWin,2016-2017
2016047,6,2016-10-25,5:30 PM,0:0,Petrojet,Ahly SC,Tue,0,0,Tie,2016-2017
2016048,6,2016-10-25,8:00 PM,1:1,Aswan SC,Entag El Harby,Tue,1,1,Tie,2016-2017
2016049,6,2016-10-26,2:45 PM,0:1,Tanta SC,Ittihad Alex,Wed,0,1,AwayWin,2016-2017
2016050,6,2016-10-26,5:30 PM,2:1,El Mokawloon,El Sharkia,Wed,2,1,HomeWin,2016-2017
2016051,6,2016-10-27,2:45 PM,1:2,Ismaily,El Makasa,Thu,1,2,AwayWin,2016-2017
2016052,6,2016-10-27,5:00 PM,1:3,El Masry,Enppi SC,Thu,1,3,AwayWin,2016-2017
2016053,6,2016-10-27,8:00 PM,0:0,Zamalek,Smouha,Thu,0,0,Tie,2016-2017
2016054,7,2016-10-29,2:45 PM,0:0,Talaea El Gaish,Aswan SC,Sat,0,0,Tie,2016-2017
2016055,7,2016-10-29,5:00 PM,0:1,Entag El Harby,Petrojet,Sat,0,1,AwayWin,2016-2017
2016056,7,2016-10-29,7:30 PM,2:2,El Nasr Tadeen,El Dakhlia,Sat,2,2,Tie,2016-2017
2016057,7,2016-10-30,1:45 PM,1:2,El Sharkia,Wadi Degla,Sun,1,2,AwayWin,2016-2017
2016058,7,2016-10-30,4:00 PM,2:0,El Makasa,El Mokawloon,Sun,2,0,HomeWin,2016-2017
2016059,7,2016-10-30,7:00 PM,2:2,Ahly SC,Ittihad Alex,Sun,2,2,Tie,2016-2017
2016060,7,2016-10-31,1:45 PM,4:0,El Masry,Tanta SC,Mon,4,0,HomeWin,2016-2017
2016061,7,2016-10-31,4:45 PM,2:1,Smouha,Ismaily,Mon,2,1,HomeWin,2016-2017
2016062,7,2016-10-31,7:30 PM,1:2,Enppi SC,Zamalek,Mon,1,2,AwayWin,2016-2017
2016063,8,2016-11-03,1:45 PM,2:4,Wadi Degla,El Makasa,Thu,2,4,AwayWin,2016-2017
2016064,8,2016-11-03,,1:0,El Dakhlia,El Sharkia,Thu,1,0,HomeWin,2016-2017
2016065,8,2016-11-03,4:00 PM,0:1,Ittihad Alex,Entag El Harby,Thu,0,1,AwayWin,2016-2017
2016066,8,2016-11-03,6:30 PM,1:1,El Mokawloon,Smouha,Thu,1,1,Tie,2016-2017
2016067,8,2016-11-03,,1:2,Aswan SC,El Nasr Tadeen,Thu,1,2,AwayWin,2016-2017
2016068,8,2016-11-04,2:00 PM,0:1,Tanta SC,Ahly SC,Fri,0,1,AwayWin,2016-2017
2016069,8,2016-11-04,,1:1,Petrojet,Talaea El Gaish,Fri,1,1,Tie,2016-2017
2016070,8,2016-11-04,4:30 PM,2:1,Ismaily,Enppi SC,Fri,2,1,HomeWin,2016-2017
2016071,8,2016-11-04,7:30 PM,1:0,Zamalek,El Masry,Fri,1,0,HomeWin,2016-2017
2016072,9,2016-11-16,1:45 PM,3:2,El Sharkia,Aswan SC,Wed,3,2,HomeWin,2016-2017
2016073,9,2016-11-16,4:00 PM,1:0,El Makasa,El Dakhlia,Wed,1,0,HomeWin,2016-2017
2016074,9,2016-11-16,6:30 PM,1:2,El Nasr Tadeen,Petrojet,Wed,1,2,AwayWin,2016-2017
2016075,9,2016-11-17,1:45 PM,1:1,Smouha,Wadi Degla,Thu,1,1,Tie,2016-2017
2016076,9,2016-11-17,,1:2,Enppi SC,El Mokawloon,Thu,1,2,AwayWin,2016-2017
2016077,9,2016-11-17,4:00 PM,2:1,Talaea El Gaish,Ittihad Alex,Thu,2,1,HomeWin,2016-2017
2016078,9,2016-11-17,6:30 PM,1:1,El Masry,Ismaily,Thu,1,1,Tie,2016-2017
2016079,9,2016-11-18,6:00 PM,1:0,Zamalek,Tanta SC,Fri,1,0,HomeWin,2016-2017
2016080,9,2016-11-19,6:00 PM,0:2,Entag El Harby,Ahly SC,Sat,0,2,AwayWin,2016-2017
2016081,10,2016-11-21,1:45 PM,1:0,Ittihad Alex,El Nasr Tadeen,Mon,1,0,HomeWin,2016-2017
2016082,10,2016-11-21,4:00 PM,1:0,Petrojet,El Sharkia,Mon,1,0,HomeWin,2016-2017
2016083,10,2016-11-21,6:30 PM,1:3,Aswan SC,El Makasa,Mon,1,3,AwayWin,2016-2017
2016084,10,2016-11-22,1:45 PM,4:3,Wadi Degla,Enppi SC,Tue,4,3,HomeWin,2016-2017
2016085,10,2016-11-22,,0:1,El Dakhlia,Smouha,Tue,0,1,AwayWin,2016-2017
2016086,10,2016-11-22,4:00 PM,1:2,El Mokawloon,El Masry,Tue,1,2,AwayWin,2016-2017
2016087,10,2016-11-22,7:00 PM,0:0,Ismaily,Zamalek,Tue,0,0,Tie,2016-2017
2016088,10,2016-11-23,1:45 PM,1:0,Tanta SC,Entag El Harby,Wed,1,0,HomeWin,2016-2017
2016089,10,2016-11-23,6:00 PM,3:0,Ahly SC,Talaea El Gaish,Wed,3,0,HomeWin,2016-2017
2016090,11,2016-11-25,1:45 PM,1:0,El Sharkia,Ittihad Alex,Fri,1,0,HomeWin,2016-2017
2016091,11,2016-11-25,4:00 PM,2:1,El Makasa,Petrojet,Fri,2,1,HomeWin,2016-2017
2016092,11,2016-11-26,1:45 PM,1:0,Smouha,Aswan SC,Sat,1,0,HomeWin,2016-2017
2016093,11,2016-11-26,5:00 PM,1:0,El Masry,Wadi Degla,Sat,1,0,HomeWin,2016-2017
2016094,11,2016-11-26,7:30 PM,3:0,Zamalek,El Mokawloon,Sat,3,0,HomeWin,2016-2017
2016095,11,2016-11-27,1:45 PM,0:0,Ismaily,Tanta SC,Sun,0,0,Tie,2016-2017
2016096,11,2016-11-27,4:00 PM,1:3,Talaea El Gaish,Entag El Harby,Sun,1,3,AwayWin,2016-2017
2016097,11,2016-11-27,,0:1,Enppi SC,El Dakhlia,Sun,0,1,AwayWin,2016-2017
2016098,11,2016-11-27,7:00 PM,0:3,El Nasr Tadeen,Ahly SC,Sun,0,3,AwayWin,2016-2017
2016099,12,2016-11-29,1:45 PM,2:2,Petrojet,Smouha,Tue,2,2,Tie,2016-2017
2016100,12,2016-11-29,4:00 PM,1:1,Ittihad Alex,El Makasa,Tue,1,1,Tie,2016-2017
2016101,12,2016-11-29,7:00 PM,1:1,Wadi Degla,Zamalek,Tue,1,1,Tie,2016-2017
2016102,12,2016-11-30,1:45 PM,2:4,El Dakhlia,El Masry,Wed,2,4,AwayWin,2016-2017
2016103,12,2016-11-30,4:00 PM,1:1,Aswan SC,Enppi SC,Wed,1,1,Tie,2016-2017
2016104,12,2016-11-30,7:00 PM,3:0,Ahly SC,El Sharkia,Wed,3,0,HomeWin,2016-2017
2016105,12,2016-12-01,1:45 PM,1:2,Tanta SC,Talaea El Gaish,Thu,1,2,AwayWin,2016-2017
2016106,12,2016-12-01,4:00 PM,2:1,Entag El Harby,El Nasr Tadeen,Thu,2,1,HomeWin,2016-2017
2016107,12,2016-12-01,6:30 PM,2:2,El Mokawloon,Ismaily,Thu,2,2,Tie,2016-2017
2016108,13,2016-12-03,1:45 PM,0:0,Smouha,Ittihad Alex,Sat,0,0,Tie,2016-2017
2016109,13,2016-12-03,7:00 PM,3:0,Zamalek,El Dakhlia,Sat,3,0,HomeWin,2016-2017
2016110,13,2016-12-04,1:45 PM,0:3,El Sharkia,Entag El Harby,Sun,0,3,AwayWin,2016-2017
2016111,13,2016-12-04,,1:1,Enppi SC,Petrojet,Sun,1,1,Tie,2016-2017
2016112,13,2016-12-04,4:00 PM,3:1,El Masry,Aswan SC,Sun,3,1,HomeWin,2016-2017
2016113,13,2016-12-04,7:00 PM,0:1,El Makasa,Ahly SC,Sun,0,1,AwayWin,2016-2017
2016114,13,2016-12-05,1:45 PM,1:0,El Mokawloon,Tanta SC,Mon,1,0,HomeWin,2016-2017
2016115,13,2016-12-05,4:00 PM,1:1,Ismaily,Wadi Degla,Mon,1,1,Tie,2016-2017
2016116,13,2016-12-05,6:30 PM,0:2,El Nasr Tadeen,Talaea El Gaish,Mon,0,2,AwayWin,2016-2017
2016117,14,2016-12-08,1:45 PM,0:0,Ittihad Alex,Enppi SC,Thu,0,0,Tie,2016-2017
2016118,14,2016-12-08,4:30 PM,0:0,Aswan SC,Zamalek,Thu,0,0,Tie,2016-2017
2016119,14,2016-12-08,7:30 PM,1:0,Ahly SC,Smouha,Thu,1,0,HomeWin,2016-2017
2016120,14,2016-12-09,2:00 PM,2:2,Talaea El Gaish,El Sharkia,Fri,2,2,Tie,2016-2017
2016121,14,2016-12-09,4:30 PM,1:2,Petrojet,El Masry,Fri,1,2,AwayWin,2016-2017
2016122,14,2016-12-09,7:00 PM,1:2,Entag El Harby,El Makasa,Fri,1,2,AwayWin,2016-2017
2016123,14,2016-12-10,1:30 PM,1:1,Tanta SC,El Nasr Tadeen,Sat,1,1,Tie,2016-2017
2016124,14,2016-12-10,4:00 PM,2:2,El Dakhlia,Ismaily,Sat,2,2,Tie,2016-2017
2016125,14,2016-12-10,6:30 PM,1:2,Wadi Degla,El Mokawloon,Sat,1,2,AwayWin,2016-2017
2016126,15,2016-12-12,5:00 PM,0:0,Enppi SC,Ahly SC,Mon,0,0,Tie,2016-2017
2016127,15,2016-12-13,1:45 PM,1:0,El Makasa,Talaea El Gaish,Tue,1,0,HomeWin,2016-2017
2016128,15,2016-12-13,,1:1,Smouha,Entag El Harby,Tue,1,1,Tie,2016-2017
2016129,15,2016-12-13,4:45 PM,1:0,El Masry,Ittihad Alex,Tue,1,0,HomeWin,2016-2017
2016130,15,2016-12-13,7:30 PM,1:0,Zamalek,Petrojet,Tue,1,0,HomeWin,2016-2017
2016131,15,2016-12-14,1:30 PM,2:3,El Sharkia,El Nasr Tadeen,Wed,2,3,AwayWin,2016-2017
2016132,15,2016-12-14,,2:2,El Mokawloon,El Dakhlia,Wed,2,2,Tie,2016-2017
2016133,15,2016-12-14,4:00 PM,5:0,Ismaily,Aswan SC,Wed,5,0,HomeWin,2016-2017
2016134,15,2016-12-14,6:30 PM,0:2,Wadi Degla,Tanta SC,Wed,0,2,AwayWin,2016-2017
2016135,16,2016-12-17,1:30 PM,1:0,Talaea El Gaish,Smouha,Sat,1,0,HomeWin,2016-2017
2016136,16,2016-12-17,4:00 PM,1:1,Entag El Harby,Enppi SC,Sat,1,1,Tie,2016-2017
2016137,16,2016-12-17,7:00 PM,0:2,Ittihad Alex,Zamalek,Sat,0,2,AwayWin,2016-2017
2016138,16,2016-12-18,1:30 PM,0:0,El Dakhlia,Wadi Degla,Sun,0,0,Tie,2016-2017
2016139,16,2016-12-18,,0:1,El Sharkia,Tanta SC,Sun,0,1,AwayWin,2016-2017
2016140,16,2016-12-18,4:00 PM,1:1,Petrojet,Ismaily,Sun,1,1,Tie,2016-2017
2016141,16,2016-12-18,7:00 PM,3:1,Ahly SC,El Masry,Sun,3,1,HomeWin,2016-2017
2016142,16,2016-12-19,2:00 PM,0:4,El Nasr Tadeen,El Makasa,Mon,0,4,AwayWin,2016-2017
2016143,16,2016-12-19,6:00 PM,1:0,Aswan SC,El Mokawloon,Mon,1,0,HomeWin,2016-2017
2016144,17,2016-12-27,4:00 PM,2:1,Smouha,El Nasr Tadeen,Tue,2,1,HomeWin,2016-2017
2016145,17,2016-12-27,6:30 PM,2:0,Enppi SC,Talaea El Gaish,Tue,2,0,HomeWin,2016-2017
2016146,17,2016-12-28,1:30 PM,0:1,Tanta SC,El Dakhlia,Wed,0,1,AwayWin,2016-2017
2016147,17,2016-12-28,4:00 PM,2:0,Wadi Degla,Aswan SC,Wed,2,0,HomeWin,2016-2017
2016148,17,2016-12-28,6:30 PM,1:0,El Mokawloon,Petrojet,Wed,1,0,HomeWin,2016-2017
2016149,17,2016-12-29,6:00 PM,0:2,Zamalek,Ahly SC,Thu,0,2,AwayWin,2016-2017
2016150,17,2016-12-30,1:30 PM,2:1,El Makasa,El Sharkia,Fri,2,1,HomeWin,2016-2017
2016151,17,2016-12-30,4:00 PM,2:1,El Masry,Entag El Harby,Fri,2,1,HomeWin,2016-2017
2016152,17,2016-12-30,6:30 PM,1:1,Ismaily,Ittihad Alex,Fri,1,1,Tie,2016-2017
2016153,18,2017-02-13,1:30 PM,0:0,Tanta SC,El Makasa,Mon,0,0,Tie,2016-2017
2016154,18,2017-02-13,4:00 PM,0:0,Wadi Degla,Petrojet,Mon,0,0,Tie,2016-2017
2016155,18,2017-02-13,,1:1,El Dakhlia,Aswan SC,Mon,1,1,Tie,2016-2017
2016156,18,2017-02-13,6:30 PM,0:1,El Mokawloon,Ittihad Alex,Mon,0,1,AwayWin,2016-2017
2016157,18,2017-02-14,1:30 PM,2:0,Smouha,El Sharkia,Tue,2,0,HomeWin,2016-2017
2016158,18,2017-02-14,5:00 PM,1:1,Enppi SC,El Nasr Tadeen,Tue,1,1,Tie,2016-2017
2016159,18,2017-02-15,4:00 PM,0:0,Ismaily,Ahly SC,Wed,0,0,Tie,2016-2017
2016160,18,2017-02-15,7:00 PM,1:2,Zamalek,Entag El Harby,Wed,1,2,AwayWin,2016-2017
2016161,18,2017-02-28,6:00 PM,1:2,El Masry,Talaea El Gaish,Tue,1,2,AwayWin,2016-2017
2016162,19,2017-02-17,2:00 PM,1:1,Aswan SC,Tanta SC,Fri,1,1,Tie,2016-2017
2016163,19,2017-02-17,4:30 PM,1:0,Petrojet,El Dakhlia,Fri,1,0,HomeWin,2016-2017
2016164,19,2017-02-18,1:30 PM,0:1,El Sharkia,Enppi SC,Sat,0,1,AwayWin,2016-2017
2016165,19,2017-02-18,4:30 PM,0:1,Ittihad Alex,Wadi Degla,Sat,0,1,AwayWin,2016-2017
2016166,19,2017-02-18,6:45 PM,1:1,Entag El Harby,Ismaily,Sat,1,1,Tie,2016-2017
2016167,19,2017-02-19,1:30 PM,3:4,El Makasa,Smouha,Sun,3,4,AwayWin,2016-2017
2016168,19,2017-02-19,4:00 PM,2:0,Ahly SC,El Mokawloon,Sun,2,0,HomeWin,2016-2017
2016169,19,2017-02-20,6:00 PM,2:3,Talaea El Gaish,Zamalek,Mon,2,3,AwayWin,2016-2017
2016170,19,2017-03-04,6:00 PM,1:4,El Nasr Tadeen,El Masry,Sat,1,4,AwayWin,2016-2017
2016171,20,2017-02-23,1:30 PM,2:0,Tanta SC,Smouha,Thu,2,0,HomeWin,2016-2017
2016172,20,2017-02-23,4:00 PM,1:1,Aswan SC,Petrojet,Thu,1,1,Tie,2016-2017
2016173,20,2017-02-23,7:00 PM,0:1,Wadi Degla,Ahly SC,Thu,0,1,AwayWin,2016-2017
2016174,20,2017-02-24,2:00 PM,1:0,El Masry,El Sharkia,Fri,1,0,HomeWin,2016-2017
2016175,20,2017-02-24,5:30 PM,2:0,Zamalek,El Nasr Tadeen,Fri,2,0,HomeWin,2016-2017
2016176,20,2017-02-25,1:30 PM,1:2,El Dakhlia,Ittihad Alex,Sat,1,2,AwayWin,2016-2017
2016177,20,2017-02-25,4:00 PM,1:1,Ismaily,Talaea El Gaish,Sat,1,1,Tie,2016-2017
2016178,20,2017-02-25,,1:0,El Mokawloon,Entag El Harby,Sat,1,0,HomeWin,2016-2017
2016179,20,2017-02-25,6:30 PM,3:3,Enppi SC,El Makasa,Sat,3,3,Tie,2016-2017
2016180,21,2017-03-02,4:00 PM,2:2,Smouha,Enppi SC,Thu,2,2,Tie,2016-2017
2016181,21,2017-03-17,2:00 PM,2:0,Petrojet,Tanta SC,Fri,2,0,HomeWin,2016-2017
2016182,21,2017-03-17,4:30 PM,3:3,Ittihad Alex,Aswan SC,Fri,3,3,Tie,2016-2017
2016183,21,2017-03-17,7:00 PM,1:1,Talaea El Gaish,El Mokawloon,Fri,1,1,Tie,2016-2017
2016184,21,2017-03-18,2:00 PM,1:5,El Nasr Tadeen,Ismaily,Sat,1,5,AwayWin,2016-2017
2016185,21,2017-03-18,4:00 PM,1:5,Entag El Harby,Wadi Degla,Sat,1,5,AwayWin,2016-2017
2016186,21,2017-03-23,5:00 PM,4:2,El Makasa,El Masry,Thu,4,2,HomeWin,2016-2017
2016187,21,2017-04-01,8:00 PM,4:0,Ahly SC,El Dakhlia,Sat,4,0,HomeWin,2016-2017
2016188,21,2017-04-05,6:00 PM,1:0,El Sharkia,Zamalek,Wed,1,0,HomeWin,2016-2017
2016189,22,2017-04-06,3:00 PM,1:1,Tanta SC,Enppi SC,Thu,1,1,Tie,2016-2017
2016190,22,2017-04-14,5:00 PM,3:0,Ismaily,El Sharkia,Fri,3,0,HomeWin,2016-2017
2016191,22,2017-04-14,8:00 PM,0:1,Wadi Degla,Talaea El Gaish,Fri,0,1,AwayWin,2016-2017
2016192,22,2017-04-15,4:00 PM,0:1,Petrojet,Ittihad Alex,Sat,0,1,AwayWin,2016-2017
2016193,22,2017-04-16,3:00 PM,3:0,El Dakhlia,Entag El Harby,Sun,3,0,HomeWin,2016-2017
2016194,22,2017-04-16,5:00 PM,2:1,El Mokawloon,El Nasr Tadeen,Sun,2,1,HomeWin,2016-2017
2016195,22,2017-04-16,7:00 PM,0:2,Zamalek,El Makasa,Sun,0,2,AwayWin,2016-2017
2016196,22,2017-04-16,9:15 PM,0:2,Aswan SC,Ahly SC,Sun,0,2,AwayWin,2016-2017
2016197,22,2017-06-12,10:00 PM,1:1,El Masry,Smouha,Mon,1,1,Tie,2016-2017
2016198,23,2017-03-31,3:30 PM,1:0,El Sharkia,El Mokawloon,Fri,1,0,HomeWin,2016-2017
2016199,23,2017-03-31,6:00 PM,1:1,Entag El Harby,Aswan SC,Fri,1,1,Tie,2016-2017
2016200,23,2017-03-31,8:15 PM,2:1,El Nasr Tadeen,Wadi Degla,Fri,2,1,HomeWin,2016-2017
2016201,23,2017-04-01,5:00 PM,2:0,Smouha,Zamalek,Sat,2,0,HomeWin,2016-2017
2016202,23,2017-04-02,3:00 PM,1:0,Ittihad Alex,Tanta SC,Sun,1,0,HomeWin,2016-2017
2016203,23,2017-04-02,5:00 PM,3:2,El Makasa,Ismaily,Sun,3,2,HomeWin,2016-2017
2016204,23,2017-04-02,7:30 PM,0:2,Enppi SC,El Masry,Sun,0,2,AwayWin,2016-2017
2016205,23,2017-04-05,3:00 PM,1:1,Talaea El Gaish,El Dakhlia,Wed,1,1,Tie,2016-2017
2016206,23,2017-04-06,7:00 PM,2:0,Ahly SC,Petrojet,Thu,2,0,HomeWin,2016-2017
2016207,24,2017-04-09,3:00 PM,0:1,El Dakhlia,El Nasr Tadeen,Sun,0,1,AwayWin,2016-2017
2016208,24,2017-04-09,5:30 PM,2:0,Wadi Degla,El Sharkia,Sun,2,0,HomeWin,2016-2017
2016209,24,2017-04-09,8:00 PM,0:2,El Mokawloon,El Makasa,Sun,0,2,AwayWin,2016-2017
2016210,24,2017-04-10,4:00 PM,1:0,Aswan SC,Talaea El Gaish,Mon,1,0,HomeWin,2016-2017
2016211,24,2017-04-10,7:00 PM,0:2,Zamalek,Enppi SC,Mon,0,2,AwayWin,2016-2017
2016212,24,2017-04-11,3:00 PM,1:1,Petrojet,Entag El Harby,Tue,1,1,Tie,2016-2017
2016213,24,2017-04-11,6:00 PM,0:1,Ittihad Alex,Ahly SC,Tue,0,1,AwayWin,2016-2017
2016214,24,2017-04-19,3:00 PM,2:1,Tanta SC,El Masry,Wed,2,1,HomeWin,2016-2017
2016215,24,2017-04-19,5:30 PM,2:2,Ismaily,Smouha,Wed,2,2,Tie,2016-2017
2016216,25,2017-04-22,3:30 PM,2:0,El Sharkia,El Dakhlia,Sat,2,0,HomeWin,2016-2017
2016217,25,2017-04-22,5:45 PM,0:1,El Nasr Tadeen,Aswan SC,Sat,0,1,AwayWin,2016-2017
2016218,25,2017-04-22,8:00 PM,0:1,El Makasa,Wadi Degla,Sat,0,1,AwayWin,2016-2017
2016219,25,2017-04-23,3:45 PM,3:3,Smouha,El Mokawloon,Sun,3,3,Tie,2016-2017
2016220,25,2017-04-23,,0:1,Talaea El Gaish,Petrojet,Sun,0,1,AwayWin,2016-2017
2016221,25,2017-04-23,5:45 PM,0:0,Enppi SC,Ismaily,Sun,0,0,Tie,2016-2017
2016222,25,2017-04-23,8:00 PM,2:2,Entag El Harby,Ittihad Alex,Sun,2,2,Tie,2016-2017
2016223,25,2017-04-24,5:00 PM,0:1,El Masry,Zamalek,Mon,0,1,AwayWin,2016-2017
2016224,25,2017-04-24,8:00 PM,1:0,Ahly SC,Tanta SC,Mon,1,0,HomeWin,2016-2017
2016225,26,2017-04-26,3:45 PM,1:2,El Dakhlia,El Makasa,Wed,1,2,AwayWin,2016-2017
2016226,26,2017-04-26,6:00 PM,3:2,Ittihad Alex,Talaea El Gaish,Wed,3,2,HomeWin,2016-2017
2016227,26,2017-04-26,8:15 PM,1:1,Aswan SC,El Sharkia,Wed,1,1,Tie,2016-2017
2016228,26,2017-04-27,3:45 PM,0:1,Petrojet,El Nasr Tadeen,Thu,0,1,AwayWin,2016-2017
2016229,26,2017-04-27,6:00 PM,2:2,Wadi Degla,Smouha,Thu,2,2,Tie,2016-2017
2016230,26,2017-04-27,8:15 PM,0:0,El Mokawloon,Enppi SC,Thu,0,0,Tie,2016-2017
2016231,26,2017-04-28,4:00 PM,0:0,Tanta SC,Zamalek,Fri,0,0,Tie,2016-2017
2016232,26,2017-04-28,6:30 PM,2:1,Ismaily,El Masry,Fri,2,1,HomeWin,2016-2017
2016233,26,2017-04-30,7:00 PM,1:1,Ahly SC,Entag El Harby,Sun,1,1,Tie,2016-2017
2016234,27,2017-05-02,3:45 PM,2:0,El Makasa,Aswan SC,Tue,2,0,HomeWin,2016-2017
2016235,27,2017-05-02,,0:0,El Sharkia,Petrojet,Tue,0,0,Tie,2016-2017
2016236,27,2017-05-02,6:00 PM,2:0,El Nasr Tadeen,Ittihad Alex,Tue,2,0,HomeWin,2016-2017
2016237,27,2017-05-03,3:45 PM,2:2,Smouha,El Dakhlia,Wed,2,2,Tie,2016-2017
2016238,27,2017-05-03,6:30 PM,0:0,Zamalek,Ismaily,Wed,0,0,Tie,2016-2017
2016239,27,2017-05-03,9:00 PM,1:1,El Masry,El Mokawloon,Wed,1,1,Tie,2016-2017
2016240,27,2017-05-04,4:30 PM,3:0,Entag El Harby,Tanta SC,Thu,3,0,HomeWin,2016-2017
