match_id,Gameweek,Date,Time,Result,Home team,Away team,Day,HomeGoals,AwayGoals,Status,Season
2020097,11,2021-02-20,4:00 PM,3:1,El Makasa,Wadi Degla,Sat,3,1,HomeWin,2020-2021
2020098,11,2021-04-21,9:30 PM,1:2,Ahly SC,Smouha,Wed,1,2,AwayWin,2020-2021
2020099,12,2021-02-06,1:30 PM,1:1,Bank El Ahly,El Gouna,Sat,1,1,Tie,2020-2021
2020100,12,2021-02-06,4:00 PM,1:0,Pyramids FC,Talaea El Gaish,Sat,1,0,HomeWin,2020-2021
2020101,12,2021-02-06,,1:1,Entag El Harby,Aswan SC,Sat,1,1,Tie,2020-2021
2020102,12,2021-02-06,6:30 PM,0:1,El Mokawloon,El Masry,Sat,0,1,AwayWin,2020-2021
2020103,12,2021-02-07,1:30 PM,0:1,Wadi Degla,El Mahalla,Sun,0,1,AwayWin,2020-2021
2020104,12,2021-02-07,6:30 PM,2:0,Zamalek,Ittihad Alex,Sun,2,0,HomeWin,2020-2021
2020105,12,2021-02-08,1:30 PM,1:1,Cleopatra FC,El Makasa,Mon,1,1,Tie,2020-2021
2020106,12,2021-02-08,4:00 PM,1:1,Smouha,Enppi SC,Mon,1,1,Tie,2020-2021
2020107,12,2021-03-10,6:30 PM,0:2,Ismaily,Ahly SC,Wed,0,2,AwayWin,2020-2021
2020108,13,2021-02-11,1:30 PM,0:2,El Mahalla,Cleopatra FC,Thu,0,2,AwayWin,2020-2021
2020109,13,2021-02-11,4:00 PM,1:0,El Makasa,Entag El Harby,Thu,1,0,HomeWin,2020-2021
2020110,13,2021-02-12,4:00 PM,1:1,Talaea El Gaish,Smouha,Fri,1,1,Tie,2020-2021
2020111,13,2021-02-17,6:30 PM,2:1,Zamalek,Ismaily,Wed,2,1,HomeWin,2020-2021
2020112,13,2021-02-21,1:30 PM,2:3,El Gouna,El Mokawloon,Sun,2,3,AwayWin,2020-2021
2020113,13,2021-02-25,4:00 PM,2:1,Ittihad Alex,Wadi Degla,Thu,2,1,HomeWin,2020-2021
2020114,13,2021-02-28,1:30 PM,0:2,Aswan SC,Bank El Ahly,Sun,0,2,AwayWin,2020-2021
2020115,13,2021-03-02,6:00 PM,1:2,El Masry,Pyramids FC,Tue,1,2,AwayWin,2020-2021
2020116,13,2021-04-24,9:30 PM,1:3,Enppi SC,Ahly SC,Sat,1,3,AwayWin,2020-2021
2020117,14,2021-02-16,1:30 PM,0:1,Bank El Ahly,El Makasa,Tue,0,1,AwayWin,2020-2021
2020118,14,2021-02-17,1:30 PM,0:1,El Mokawloon,Aswan SC,Wed,0,1,AwayWin,2020-2021
2020119,14,2021-02-17,4:00 PM,1:1,Cleopatra FC,Ittihad Alex,Wed,1,1,Tie,2020-2021
2020120,14,2021-02-17,,0:1,Entag El Harby,El Mahalla,Wed,0,1,AwayWin,2020-2021
2020121,14,2021-02-21,4:00 PM,1:1,Ismaily,Enppi SC,Sun,1,1,Tie,2020-2021
2020122,14,2021-02-22,6:30 PM,1:1,Smouha,El Masry,Mon,1,1,Tie,2020-2021
2020123,14,2021-02-25,6:30 PM,1:1,Pyramids FC,El Gouna,Thu,1,1,Tie,2020-2021
2020124,14,2021-02-28,6:30 PM,2:1,Ahly SC,Talaea El Gaish,Sun,2,1,HomeWin,2020-2021
2020125,14,2021-03-01,6:30 PM,0:0,Wadi Degla,Zamalek,Mon,0,0,Tie,2020-2021
2020126,15,2021-03-02,2:00 PM,2:2,El Gouna,Smouha,Tue,2,2,Tie,2020-2021
2020127,15,2021-03-02,4:00 PM,0:0,El Makasa,El Mokawloon,Tue,0,0,Tie,2020-2021
2020128,15,2021-03-04,2:00 PM,0:0,El Mahalla,Bank El Ahly,Thu,0,0,Tie,2020-2021
2020129,15,2021-03-05,2:00 PM,0:0,Wadi Degla,Ismaily,Fri,0,0,Tie,2020-2021
2020130,15,2021-03-05,4:00 PM,2:0,Ittihad Alex,Entag El Harby,Fri,2,0,HomeWin,2020-2021
2020131,15,2021-03-05,6:00 PM,1:1,Talaea El Gaish,Enppi SC,Fri,1,1,Tie,2020-2021
2020132,15,2021-03-06,6:00 PM,0:2,Aswan SC,Pyramids FC,Sat,0,2,AwayWin,2020-2021
2020133,15,2021-03-11,6:30 PM,2:0,Zamalek,Cleopatra FC,Thu,2,0,HomeWin,2020-2021
2020134,15,2021-04-27,9:30 PM,1:2,El Masry,Ahly SC,Tue,1,2,AwayWin,2020-2021
2020135,16,2021-03-12,2:00 PM,5:0,Smouha,Aswan SC,Fri,5,0,HomeWin,2020-2021
2020136,16,2021-03-13,6:00 PM,1:1,Enppi SC,El Masry,Sat,1,1,Tie,2020-2021
2020137,16,2021-03-14,2:00 PM,0:1,El Mokawloon,El Mahalla,Sun,0,1,AwayWin,2020-2021
2020138,16,2021-03-15,4:00 PM,0:1,Bank El Ahly,Ittihad Alex,Mon,0,1,AwayWin,2020-2021
2020139,16,2021-03-16,4:00 PM,1:2,Cleopatra FC,Wadi Degla,Tue,1,2,AwayWin,2020-2021
2020140,16,2021-03-16,6:00 PM,1:1,Talaea El Gaish,Ismaily,Tue,1,1,Tie,2020-2021
2020141,16,2021-04-14,9:30 PM,1:1,Pyramids FC,El Makasa,Wed,1,1,Tie,2020-2021
2020142,16,2021-04-22,9:30 PM,0:2,Entag El Harby,Zamalek,Thu,0,2,AwayWin,2020-2021
2020143,16,2021-04-30,9:30 PM,1:1,Ahly SC,El Gouna,Fri,1,1,Tie,2020-2021
2020144,17,2021-04-02,5:00 PM,0:0,Wadi Degla,Entag El Harby,Fri,0,0,Tie,2020-2021
2020145,17,2021-04-02,9:00 PM,1:1,El Makasa,Smouha,Fri,1,1,Tie,2020-2021
2020146,17,2021-04-03,7:00 PM,1:0,El Masry,Talaea El Gaish,Sat,1,0,HomeWin,2020-2021
2020147,17,2021-04-03,9:00 PM,1:2,Ismaily,Cleopatra FC,Sat,1,2,AwayWin,2020-2021
2020148,17,2021-04-05,7:00 PM,4:2,Ittihad Alex,El Mokawloon,Mon,4,2,HomeWin,2020-2021
2020149,17,2021-04-16,9:30 PM,1:0,El Gouna,Enppi SC,Fri,1,0,HomeWin,2020-2021
2020150,17,2021-04-17,9:30 PM,2:2,El Mahalla,Pyramids FC,Sat,2,2,Tie,2020-2021
2020151,17,2021-04-26,9:30 PM,4:1,Zamalek,Bank El Ahly,Mon,4,1,HomeWin,2020-2021
2020152,17,2021-07-29,7:00 PM,1:3,Aswan SC,Ahly SC,Thu,1,3,AwayWin,2020-2021
2020153,18,2021-04-06,3:00 PM,1:1,El Mahalla,Smouha,Tue,1,1,Tie,2020-2021
2020154,18,2021-04-06,5:00 PM,1:0,Aswan SC,Enppi SC,Tue,1,0,HomeWin,2020-2021
2020155,18,2021-04-07,3:00 PM,0:4,El Gouna,Talaea El Gaish,Wed,0,4,AwayWin,2020-2021
2020156,18,2021-04-07,7:00 PM,4:2,Wadi Degla,Bank El Ahly,Wed,4,2,HomeWin,2020-2021
2020157,18,2021-04-07,9:00 PM,2:1,Ismaily,El Masry,Wed,2,1,HomeWin,2020-2021
2020158,18,2021-04-11,5:00 PM,1:1,Cleopatra FC,Entag El Harby,Sun,1,1,Tie,2020-2021
2020159,18,2021-04-24,9:30 PM,0:2,Ittihad Alex,Pyramids FC,Sat,0,2,AwayWin,2020-2021
2020160,18,2021-04-29,9:30 PM,2:2,Zamalek,El Mokawloon,Thu,2,2,Tie,2020-2021
2020161,18,2021-07-11,5:00 PM,1:4,El Makasa,Ahly SC,Sun,1,4,AwayWin,2020-2021
2020162,19,2021-04-11,7:00 PM,1:0,El Masry,El Gouna,Sun,1,0,HomeWin,2020-2021
2020163,19,2021-04-22,9:30 PM,1:0,El Mokawloon,Wadi Degla,Thu,1,0,HomeWin,2020-2021
2020164,19,2021-04-30,9:30 PM,1:1,Bank El Ahly,Cleopatra FC,Fri,1,1,Tie,2020-2021
2020165,19,2021-05-01,9:30 PM,2:2,Smouha,Ittihad Alex,Sat,2,2,Tie,2020-2021
2020166,19,2021-05-01,,3:0,Talaea El Gaish,Aswan SC,Sat,3,0,HomeWin,2020-2021
2020167,19,2021-05-01,,0:2,Entag El Harby,Ismaily,Sat,0,2,AwayWin,2020-2021
2020168,19,2021-05-02,9:30 PM,2:0,Enppi SC,El Makasa,Sun,2,0,HomeWin,2020-2021
2020169,19,2021-05-02,,1:1,Zamalek,Pyramids FC,Sun,1,1,Tie,2020-2021
2020170,19,2021-05-03,9:30 PM,1:0,El Mahalla,Ahly SC,Mon,1,0,HomeWin,2020-2021
2020171,20,2021-05-04,9:30 PM,1:3,Entag El Harby,Bank El Ahly,Tue,1,3,AwayWin,2020-2021
2020172,20,2021-05-05,9:30 PM,1:1,Cleopatra FC,El Mokawloon,Wed,1,1,Tie,2020-2021
2020173,20,2021-05-05,,2:3,Aswan SC,El Masry,Wed,2,3,AwayWin,2020-2021
2020174,20,2021-05-05,,3:2,Ismaily,El Gouna,Wed,3,2,HomeWin,2020-2021
2020175,20,2021-05-05,,0:2,El Makasa,Talaea El Gaish,Wed,0,2,AwayWin,2020-2021
2020176,20,2021-05-06,9:30 PM,1:0,El Mahalla,Enppi SC,Thu,1,0,HomeWin,2020-2021
2020177,20,2021-05-06,,1:3,Wadi Degla,Pyramids FC,Thu,1,3,AwayWin,2020-2021
2020178,20,2021-05-06,,1:2,Ittihad Alex,Ahly SC,Thu,1,2,AwayWin,2020-2021
2020179,20,2021-05-06,,2:1,Zamalek,Smouha,Thu,2,1,HomeWin,2020-2021
2020180,21,2021-05-08,9:30 PM,1:1,El Mokawloon,Entag El Harby,Sat,1,1,Tie,2020-2021
2020181,21,2021-05-09,9:30 PM,3:1,Talaea El Gaish,El Mahalla,Sun,3,1,HomeWin,2020-2021
2020182,21,2021-05-09,,0:0,El Masry,El Makasa,Sun,0,0,Tie,2020-2021
2020183,21,2021-05-09,,0:0,Enppi SC,Ittihad Alex,Sun,0,0,Tie,2020-2021
2020184,21,2021-05-09,,2:4,Pyramids FC,Cleopatra FC,Sun,2,4,AwayWin,2020-2021
2020185,21,2021-05-10,9:30 PM,1:1,El Gouna,Aswan SC,Mon,1,1,Tie,2020-2021
2020186,21,2021-05-10,,0:2,Bank El Ahly,Ismaily,Mon,0,2,AwayWin,2020-2021
2020187,21,2021-05-10,,2:1,Smouha,Wadi Degla,Mon,2,1,HomeWin,2020-2021
2020188,21,2021-05-10,,1:1,Ahly SC,Zamalek,Mon,1,1,Tie,2020-2021
2020189,22,2021-05-14,5:00 PM,0:1,Bank El Ahly,El Mokawloon,Fri,0,1,AwayWin,2020-2021
2020190,22,2021-05-14,,3:2,Ismaily,Aswan SC,Fri,3,2,HomeWin,2020-2021
2020191,22,2021-05-14,7:00 PM,1:2,El Mahalla,El Masry,Fri,1,2,AwayWin,2020-2021
2020192,22,2021-05-14,9:00 PM,3:1,Zamalek,Enppi SC,Fri,3,1,HomeWin,2020-2021
2020193,22,2021-05-15,5:00 PM,1:1,Cleopatra FC,Smouha,Sat,1,1,Tie,2020-2021
2020194,22,2021-05-15,7:00 PM,1:0,El Makasa,El Gouna,Sat,1,0,HomeWin,2020-2021
2020195,22,2021-05-15,9:00 PM,1:1,Ittihad Alex,Talaea El Gaish,Sat,1,1,Tie,2020-2021
2020196,22,2021-07-08,7:00 PM,2:2,Entag El Harby,Pyramids FC,Thu,2,2,Tie,2020-2021
2020197,22,2021-08-04,9:00 PM,1:2,Wadi Degla,Ahly SC,Wed,1,2,AwayWin,2020-2021
2020198,23,2021-05-19,7:00 PM,1:0,El Mokawloon,Ismaily,Wed,1,0,HomeWin,2020-2021
2020199,23,2021-05-19,9:00 PM,2:4,Aswan SC,El Makasa,Wed,2,4,AwayWin,2020-2021
2020200,23,2021-05-20,7:00 PM,0:0,El Gouna,El Mahalla,Thu,0,0,Tie,2020-2021
2020201,23,2021-05-20,9:00 PM,2:1,Zamalek,Talaea El Gaish,Thu,2,1,HomeWin,2020-2021
2020202,23,2021-05-20,,1:0,El Masry,Ittihad Alex,Thu,1,0,HomeWin,2020-2021
2020203,23,2021-05-21,7:00 PM,4:2,Smouha,Entag El Harby,Fri,4,2,HomeWin,2020-2021
2020204,23,2021-05-21,9:00 PM,0:0,Enppi SC,Wadi Degla,Fri,0,0,Tie,2020-2021
2020205,23,2021-07-26,7:00 PM,1:1,Pyramids FC,Bank El Ahly,Mon,1,1,Tie,2020-2021
2020206,23,2021-08-07,9:00 PM,4:0,Ahly SC,Cleopatra FC,Sat,4,0,HomeWin,2020-2021
2020207,24,2021-05-24,7:00 PM,2:1,Ismaily,El Makasa,Mon,2,1,HomeWin,2020-2021
2020208,24,2021-05-24,9:00 PM,3:2,Zamalek,El Masry,Mon,3,2,HomeWin,2020-2021
2020209,24,2021-05-25,7:00 PM,0:1,Wadi Degla,Talaea El Gaish,Tue,0,1,AwayWin,2020-2021
2020210,24,2021-05-25,9:00 PM,0:1,Ittihad Alex,El Gouna,Tue,0,1,AwayWin,2020-2021
2020211,24,2021-05-25,,1:0,Aswan SC,El Mahalla,Tue,1,0,HomeWin,2020-2021
2020212,24,2021-05-26,5:00 PM,2:2,Bank El Ahly,Smouha,Wed,2,2,Tie,2020-2021
2020213,24,2021-05-26,7:00 PM,0:2,Cleopatra FC,Enppi SC,Wed,0,2,AwayWin,2020-2021
2020214,24,2021-07-16,9:00 PM,0:2,El Mokawloon,Pyramids FC,Fri,0,2,AwayWin,2020-2021
2020215,24,2021-07-25,7:00 PM,2:3,Entag El Harby,Ahly SC,Sun,2,3,AwayWin,2020-2021
2020216,25,2021-05-28,5:00 PM,1:0,El Makasa,El Mahalla,Fri,1,0,HomeWin,2020-2021
2020217,25,2021-05-28,,2:2,El Masry,Wadi Degla,Fri,2,2,Tie,2020-2021
2020218,25,2021-05-28,9:00 PM,0:2,Aswan SC,Ittihad Alex,Fri,0,2,AwayWin,2020-2021
2020219,25,2021-05-29,9:00 PM,2:2,Talaea El Gaish,Cleopatra FC,Sat,2,2,Tie,2020-2021
2020220,25,2021-05-30,5:00 PM,1:1,Enppi SC,Entag El Harby,Sun,1,1,Tie,2020-2021
2020221,25,2021-05-30,,2:2,Smouha,El Mokawloon,Sun,2,2,Tie,2020-2021
2020222,25,2021-05-30,9:00 PM,0:0,El Gouna,Zamalek,Sun,0,0,Tie,2020-2021
2020223,25,2021-07-22,7:00 PM,1:1,Ahly SC,Bank El Ahly,Thu,1,1,Tie,2020-2021
2020224,25,2021-08-04,7:00 PM,2:2,Pyramids FC,Ismaily,Wed,2,2,Tie,2020-2021
2020225,26,2021-06-15,7:00 PM,1:2,Entag El Harby,Talaea El Gaish,Tue,1,2,AwayWin,2020-2021
2020226,26,2021-06-15,,0:3,Pyramids FC,Smouha,Tue,0,3,AwayWin,2020-2021
2020227,26,2021-06-16,7:00 PM,2:3,Bank El Ahly,Enppi SC,Wed,2,3,AwayWin,2020-2021
2020228,26,2021-06-16,9:00 PM,1:2,Cleopatra FC,El Masry,Wed,1,2,AwayWin,2020-2021
2020229,26,2021-06-17,5:00 PM,3:1,Ismaily,El Mahalla,Thu,3,1,HomeWin,2020-2021
2020230,26,2021-06-17,7:00 PM,2:1,Ittihad Alex,El Makasa,Thu,2,1,HomeWin,2020-2021
2020231,26,2021-06-17,,3:0,Zamalek,Aswan SC,Thu,3,0,HomeWin,2020-2021
2020232,26,2021-06-18,7:00 PM,0:0,Wadi Degla,El Gouna,Fri,0,0,Tie,2020-2021
2020233,26,2021-07-08,9:00 PM,0:2,El Mokawloon,Ahly SC,Thu,0,2,AwayWin,2020-2021
2020234,27,2021-06-25,5:00 PM,3:2,El Gouna,Cleopatra FC,Fri,3,2,HomeWin,2020-2021
2020235,27,2021-06-25,7:00 PM,1:1,El Mahalla,Ittihad Alex,Fri,1,1,Tie,2020-2021
2020236,27,2021-06-25,,1:4,Aswan SC,Wadi Degla,Fri,1,4,AwayWin,2020-2021
2020237,27,2021-06-25,9:00 PM,2:3,El Masry,Entag El Harby,Fri,2,3,AwayWin,2020-2021
2020238,27,2021-06-27,5:00 PM,0:2,Talaea El Gaish,Bank El Ahly,Sun,0,2,AwayWin,2020-2021
2020239,27,2021-06-27,7:00 PM,0:3,Smouha,Ismaily,Sun,0,3,AwayWin,2020-2021
2020240,27,2021-06-28,7:00 PM,1:1,Enppi SC,El Mokawloon,Mon,1,1,Tie,2020-2021
2020241,27,2021-06-28,,0:1,El Makasa,Zamalek,Mon,0,1,AwayWin,2020-2021
2020242,27,2021-07-01,9:00 PM,2:2,Ahly SC,Pyramids FC,Thu,2,2,Tie,2020-2021
